Gene.ID	logFC	logCPM	F	PValue	FDR	Gene.name	Gene.type	Gene.description
ENSMUSG00000018574	-0.405298464887203	7.22373339765314	32.0928828891355	0.000278375172144732	0.0316245354269786	Acadvl	protein_coding	acyl-Coenzyme A dehydrogenase, very long chain [Source:MGI Symbol;Acc:MGI:895149]
ENSMUSG00000072809	-0.451911002050207	6.02643103276511	32.0264944906497	0.000280502960387187	0.0316245354269786	9330160F10Rik	antisense	RIKEN cDNA 9330160F10 gene [Source:MGI Symbol;Acc:MGI:3693095]
ENSMUSG00000041890	-0.41271537428245	7.18751684511337	31.9267590667045	0.000283736887188203	0.0316245354269786	Git2	protein_coding	GIT ArfGAP 2 [Source:MGI Symbol;Acc:MGI:1347053]
ENSMUSG00000082016	-0.658137351737043	3.75666731624943	31.8758834447782	0.000285404010979907	0.0316245354269786	Pgam1-ps2	processed_pseudogene	phosphoglycerate mutase 1, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3645709]
ENSMUSG00000003190	-0.549687025973626	5.27301830204709	31.7905606048562	0.000288226777612112	0.0316245354269786	Bcl2l12	protein_coding	BCL2-like 12 (proline rich) [Source:MGI Symbol;Acc:MGI:1922986]
ENSMUSG00000006469	-0.377598732848782	8.0376077686665	31.7832847854383	0.000288469055521621	0.0316245354269786	Slc34a3	protein_coding	solute carrier family 34 (sodium phosphate), member 3 [Source:MGI Symbol;Acc:MGI:2159410]
ENSMUSG00000032596	-0.445310356019485	7.23665186626537	31.6811294667873	0.000291897052060463	0.0316738086899078	Uba7	protein_coding	ubiquitin-like modifier activating enzyme 7 [Source:MGI Symbol;Acc:MGI:1349462]
ENSMUSG00000032594	-0.412898001119236	6.05383520687122	31.3911111939903	0.000301902926478606	0.0320267573251335	Ip6k1	protein_coding	inositol hexaphosphate kinase 1 [Source:MGI Symbol;Acc:MGI:1351633]
ENSMUSG00000034472	-0.619276990903542	4.85133242675888	31.3611322597726	0.000302960867529031	0.0320267573251335	Rasd2	protein_coding	RASD family, member 2 [Source:MGI Symbol;Acc:MGI:1922391]
ENSMUSG00000032595	-0.445309462862621	7.13716174383346	31.3266047206111	0.000304184924754418	0.0320267573251335	Cdhr4	protein_coding	cadherin-related family member 4 [Source:MGI Symbol;Acc:MGI:1916648]
ENSMUSG00000029712	-0.539555643354036	4.79874159939357	30.9951982477762	0.000316245505723184	0.0329701441947092	Actl6b	protein_coding	actin-like 6B [Source:MGI Symbol;Acc:MGI:1933548]
ENSMUSG00000087371	-0.565910778429346	4.17392673964049	30.6351166178042	0.000330016376384676	0.0340717878298509	Gm15541	antisense	predicted gene 15541 [Source:MGI Symbol;Acc:MGI:3782989]
ENSMUSG00000014195	-0.584906150949022	5.47609341712371	30.5413317913132	0.000333722198752806	0.0341230948224744	Dnajc7	protein_coding	DnaJ heat shock protein family (Hsp40) member C7 [Source:MGI Symbol;Acc:MGI:1928373]
ENSMUSG00000038437	-0.554583012218426	5.49576602323533	30.4467714541825	0.000337510087274579	0.0341817358864559	Mllt6	protein_coding	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6 [Source:MGI Symbol;Acc:MGI:1935145]
ENSMUSG00000018160	-0.464012962330386	5.83457619843331	30.3206044630241	0.000342645937050011	0.0341906440171815	Med1	protein_coding	mediator complex subunit 1 [Source:MGI Symbol;Acc:MGI:1100846]
ENSMUSG00000061046	-0.348087639048236	8.73681511324579	30.2870337987082	0.000344028485032764	0.0341906440171815	Haghl	protein_coding	hydroxyacylglutathione hydrolase-like [Source:MGI Symbol;Acc:MGI:1919877]
ENSMUSG00000015165	-0.422895238106562	8.3775477710891	30.126829039321	0.000350720545238341	0.0342643546845751	Hnrnpl	protein_coding	heterogeneous nuclear ribonucleoprotein L [Source:MGI Symbol;Acc:MGI:104816]
ENSMUSG00000031751	-0.490939275509392	4.83850342826894	30.0096551827736	0.000355715649492433	0.0342643546845751	Amfr	protein_coding	autocrine motility factor receptor [Source:MGI Symbol;Acc:MGI:1345634]
ENSMUSG00000043488	-0.379052201674554	7.61822214601754	29.8496803034092	0.000362675997339588	0.0342643546845751	Frmd8os	antisense	FERM domain containing 8, opposite strand [Source:MGI Symbol;Acc:MGI:3704490]
ENSMUSG00000035640	-0.45943029109891	7.34877713264393	29.8459681738936	0.000362839467437799	0.0342643546845751	Cbarp	protein_coding	calcium channel, voltage-dependent, beta subunit associated regulatory protein [Source:MGI Symbol;Acc:MGI:1354170]
ENSMUSG00000011658	-0.401005029038499	8.37421819497049	29.7820310780848	0.000365669179300778	0.0342643546845751	Fuz	protein_coding	fuzzy planar cell polarity protein [Source:MGI Symbol;Acc:MGI:1917550]
ENSMUSG00000055978	-0.489859906734639	5.20163366881033	29.6360575914157	0.000372230994488859	0.0342643546845751	Fut2	protein_coding	fucosyltransferase 2 [Source:MGI Symbol;Acc:MGI:109374]
ENSMUSG00000074643	-0.30387174542151	9.83410210421204	29.6184208365875	0.000373033476078306	0.0342643546845751	Cpne1	protein_coding	copine I [Source:MGI Symbol;Acc:MGI:2386621]
ENSMUSG00000027620	-0.30782012442098	10.838358976449	29.6040815894121	0.000373687472292389	0.0342643546845751	Rbm39	protein_coding	RNA binding motif protein 39 [Source:MGI Symbol;Acc:MGI:2157953]
ENSMUSG00000017417	-0.382879328800137	6.67681882944323	29.5946126611745	0.000374120104378945	0.0342643546845751	Plxdc1	protein_coding	plexin domain containing 1 [Source:MGI Symbol;Acc:MGI:1919574]
ENSMUSG00000024077	-0.416529615766039	7.94511845636007	29.4142414677159	0.000382478859638254	0.0342643546845751	Strn	protein_coding	striatin, calmodulin binding protein [Source:MGI Symbol;Acc:MGI:1333757]
ENSMUSG00000032115	-0.424203270253184	7.20315745096424	29.1631955311622	0.00039449476402451	0.0342643546845751	Hyou1	protein_coding	hypoxia up-regulated 1 [Source:MGI Symbol;Acc:MGI:108030]
ENSMUSG00000025736	-0.348086351591339	8.27746803385051	29.1560962010633	0.000394841193480968	0.0342643546845751	Jmjd8	protein_coding	jumonji domain containing 8 [Source:MGI Symbol;Acc:MGI:1919356]
ENSMUSG00000038502	-0.445420465029762	7.71683831809608	29.0685315023032	0.000399144743464881	0.0342643546845751	Ptov1	protein_coding	prostate tumor over expressed gene 1 [Source:MGI Symbol;Acc:MGI:1933946]
ENSMUSG00000036281	-0.474283151724346	7.21771521899135	29.0343085113784	0.000400842214473403	0.0342643546845751	Snapc4	protein_coding	small nuclear RNA activating complex, polypeptide 4 [Source:MGI Symbol;Acc:MGI:2443935]
ENSMUSG00000056917	-0.766135360451759	4.31711088623026	28.9595002231122	0.000404583438556735	0.0342643546845751	Sipa1	protein_coding	signal-induced proliferation associated gene 1 [Source:MGI Symbol;Acc:MGI:107576]
ENSMUSG00000002831	-1.04730571477836	2.19114129499268	28.802622386158	0.000412568061518808	0.0342643546845751	Plin4	protein_coding	perilipin 4 [Source:MGI Symbol;Acc:MGI:1929709]
ENSMUSG00000011305	-1.04730571477836	2.19114129499268	28.802622386158	0.000412568061518808	0.0342643546845751	Plin5	protein_coding	perilipin 5 [Source:MGI Symbol;Acc:MGI:1914218]
ENSMUSG00000003421	-0.53686649864983	5.34103672547575	28.682532871621	0.000418810196279184	0.0342643546845751	Nosip	protein_coding	nitric oxide synthase interacting protein [Source:MGI Symbol;Acc:MGI:1913644]
ENSMUSG00000025731	-0.377967373415595	7.63226802314019	28.6790581471966	0.000418992514541377	0.0342643546845751	Mettl26	protein_coding	methyltransferase like 26 [Source:MGI Symbol;Acc:MGI:1915597]
ENSMUSG00000026927	-0.474564881092541	7.11165715390381	28.6182482116893	0.000422198903221135	0.0342643546845751	Entr1	protein_coding	endosome associated trafficking regulator 1 [Source:MGI Symbol;Acc:MGI:1915362]
ENSMUSG00000020888	-0.427659112363934	7.56194535048589	28.6119625593403	0.000422532034400398	0.0342643546845751	Dvl2	protein_coding	dishevelled segment polarity protein 2 [Source:MGI Symbol;Acc:MGI:106613]
ENSMUSG00000053898	-0.422890630662272	7.48471083472633	28.5439294107856	0.00042615826018059	0.0342643546845751	Ech1	protein_coding	enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]
ENSMUSG00000017767	-0.487605068680223	5.1061992114726	28.4007247251724	0.000433915824653579	0.0342643546845751	Spata25	protein_coding	spermatogenesis associated 25 [Source:MGI Symbol;Acc:MGI:1922892]
