Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Gene Ontology Molecular Function	GO:0019904	protein domain specific binding	1.2234898086958e-06	0.000288498896890469	1.10837420704575	3.02942916397716	enriched	757	22	145092.487450462	19317, 67972, 108100, 233489, 11430, 13384, 13498, 14800, 15481, 16520, 17356, 18481, 18763, 20658, 21833, 22142, 22631, 56216, 233208, 241638, 268980, 320707
Gene Ontology Biological Process	GO:0060998	regulation of dendritic spine development	1.33852898844125e-06	0.00036844465329659	2.09668046601941	8.13910697706983	enriched	79	6	196186.607594937	108100, 12323, 12631, 13690, 18481, 22084
Reactome	R-MMU-392517	Rap1 signalling	1.43280646955081e-06	0.00141847840485531	3.2217790654553	25.0726864767873	enriched	14	3	153580.142857143	19395, 22631, 110351
Gene Ontology Biological Process	GO:0000380	alternative mRNA splicing, via spliceosome	1.48620316566421e-06	0.000388333199832166	2.32832278168493	10.260717629424	enriched	48	5	165040.291666667	15382, 15388, 19205, 71514, 72289
Gene Ontology Biological Process	GO:0006349	regulation of gene expression by genetic imprinting	1.53345916850484e-06	0.000388333199832166	3.07550836797023	21.6608908160853	enriched	18	3	69110.4444444444	13435, 214572, 606496
Gene Ontology Cellular Component	GO:0097458	neuron part	1.74661752420972e-06	0.00012986812395143	0.893382369670746	2.44338010514345	enriched	1490	35	177868.153020134	23984, 18574, 67972, 108100, 233489, 12323, 12362, 12631, 12709, 13690, 14800, 14810, 15444, 15481, 16520, 18619, 19205, 19395, 19735, 19739, 22084, 23802, 26404, 56216, 56351, 58208, 74309, 77579, 105782, 110351, 140486, 217166, 241638, 268980, 381677
Gene Ontology Cellular Component	GO:0098984	neuron to neuron synapse	1.81980810632578e-06	0.00012986812395143	1.51967478052914	4.5707384602542	enriched	236	11	251698.775423729	108100, 233489, 12323, 14800, 14810, 15481, 18619, 22631, 105782, 241638, 268980
Gene Ontology Biological Process	GO:1904355	positive regulation of telomere capping	2.22490576787266e-06	0.000541764554476994	3.04674325625596	21.0466890139076	enriched	17	3	102187.058823529	20877, 59047, 69917
Gene Ontology Cellular Component	GO:0005634	nucleus	2.64494322595248e-06	0.000173023369364392	0.639961328100454	1.89640754020499	enriched	6393	100	105598.291568903	18574, 19317, 66704, 67972, 100855, 216439, 217218, 218194, 225908, 233489, 11430, 12049, 12326, 12362, 12631, 12709, 12748, 13435, 13498, 13653, 13713, 14312, 15270, 15382, 15388, 15481, 16969, 17356, 17859, 17937, 18626, 18763, 19055, 19205, 19252, 19356, 19704, 19735, 19739, 20383, 20658, 20877, 21833, 22036, 22142, 22433, 22631, 22668, 23802, 23918, 56216, 56351, 58208, 59008, 59047, 65105, 66083, 66942, 66961, 67504, 67513, 67673, 69131, 69188, 69917, 71514, 72289, 74026, 74490, 75909, 76719, 76897, 77579, 77891, 93696, 102423, 104263, 105782, 108000, 114641, 140486, 140742, 170791, 192160, 192662, 193796, 214572, 216873, 217166, 223697, 224727, 225872, 228866, 229571, 233020, 233208, 244059, 268448, 380994, 619991
Gene Ontology Biological Process	GO:0006396	RNA processing	2.99053873645301e-06	0.000676253763363279	1.06650125343789	2.90519714909382	enriched	752	22	82783.6090425532	19317, 66704, 12748, 15382, 15388, 15481, 19055, 19205, 20383, 20658, 22668, 65105, 68295, 68730, 69131, 71514, 72289, 170791, 192160, 214572, 229709, 233208
Gene Ontology Biological Process	GO:0033036	macromolecule localization	3.02720809385059e-06	0.000676253763363279	0.754242786097529	2.12600107613422	enriched	2681	51	113285.053711302	19317, 100855, 108100, 233489, 11766, 12326, 12362, 12631, 14758, 14800, 15382, 15444, 15481, 17356, 18763, 19055, 19205, 19336, 20383, 20877, 21833, 22084, 22433, 22631, 26422, 56216, 56453, 56486, 66256, 66865, 68090, 69917, 70300, 71878, 74309, 102423, 105782, 108000, 140486, 192160, 192662, 217166, 223696, 223697, 224727, 229709, 235312, 317717, 360013, 381677, 606496
Gene Ontology Biological Process	GO:0048024	regulation of mRNA splicing, via spliceosome	3.09767163758254e-06	0.000676253763363279	2.02972132825657	7.61196482367942	enriched	73	6	132707.684931507	15388, 15481, 19205, 20383, 20658, 72289
Gene Ontology Biological Process	GO:0009214	cyclic nucleotide catabolic process	3.27607819787722e-06	0.00069136170235869	3.01594179383324	20.4083023058152	enriched	17	3	276174.176470588	23984, 18574, 12799
MeSH	39601	Eukaryotic Initiation Factor-4A	3.40964461399158e-06	0.00492011717798986	3.09347243628718	22.0535246300659	enriched	13	3	32425.5384615385	13681, 13690, 192160
Gene Ontology Biological Process	GO:0009725	response to hormone	3.44510234161657e-06	0.000703578804024983	1.16207218137625	3.19655024985957	enriched	594	18	133554.821548822	108100, 12631, 13653, 18626, 20383, 21833, 22084, 22433, 56351, 68957, 72461, 78926, 104263, 217166, 225872, 229709, 381677, 606496
Gene Ontology Cellular Component	GO:0043005	neuron projection	3.6752502238173e-06	0.000207193679446457	0.936817168188878	2.55184638113033	enriched	1164	29	190825.478522337	67972, 108100, 12323, 12362, 12631, 12709, 13690, 14800, 14810, 15444, 15481, 16520, 18619, 19205, 19395, 19735, 22084, 23802, 26404, 56351, 58208, 74309, 77579, 110351, 140486, 217166, 241638, 268980, 381677
Gene Ontology Cellular Component	GO:0043231	intracellular membrane-bounded organelle	3.69517390095593e-06	0.000207193679446457	0.644249714382269	1.90455753094935	enriched	9599	136	102963.385144286	18574, 19317, 66704, 67972, 100855, 108100, 216439, 217218, 218194, 225908, 233489, 11430, 11766, 12049, 12323, 12326, 12362, 12631, 12709, 12748, 12799, 13435, 13498, 13653, 13713, 14312, 14470, 14800, 14810, 15270, 15382, 15388, 15481, 16969, 17356, 17859, 17937, 18626, 18763, 19055, 19205, 19252, 19336, 19356, 19704, 19735, 19739, 20383, 20658, 20877, 21833, 22036, 22084, 22142, 22433, 22631, 22668, 23802, 23918, 23956, 26422, 52633, 56216, 56351, 56453, 56486, 56632, 58208, 59008, 59047, 65105, 66083, 66256, 66359, 66419, 66477, 66836, 66865, 66942, 66961, 67504, 67513, 67673, 68090, 69131, 69188, 69917, 71514, 71923, 72289, 72461, 74026, 74136, 74490, 75909, 76719, 76897, 76905, 77579, 77891, 93696, 102423, 104263, 105782, 108000, 110351, 114641, 140486, 140742, 170791, 192160, 192287, 192662, 193796, 214572, 216873, 217166, 223696, 223697, 224727, 225872, 228866, 229571, 229709, 233020, 233208, 233870, 244059, 268448, 268510, 317717, 320707, 360013, 380994, 381677, 619991
Gene Ontology Biological Process	GO:0071705	nitrogen compound transport	3.73901248672757e-06	0.000739740251671008	0.803539182185426	2.23343147810955	enriched	2089	42	105546.975586405	19317, 100855, 233489, 11766, 12326, 12362, 12631, 14758, 15382, 15444, 15481, 18763, 19055, 19205, 19336, 20383, 21833, 22084, 22433, 22631, 26422, 56216, 56453, 56486, 66256, 66865, 68090, 70300, 74136, 105782, 108000, 140486, 192160, 192287, 217166, 223696, 229709, 235312, 317717, 360013, 381677, 606496
Gene Ontology Biological Process	GO:0034248	regulation of cellular amide metabolic process	4.0153994523062e-06	0.00077034830098638	1.29820353772776	3.66271083196403	enriched	392	14	81142.0459183674	19317, 66704, 233489, 13690, 15388, 18626, 19055, 19205, 19704, 19735, 140486, 192160, 268755, 723896
Gene Ontology Biological Process	GO:1903311	regulation of mRNA metabolic process	4.20794395272837e-06	0.00078354391660951	1.71745104707601	5.57031189050384	enriched	137	8	117077.605839416	15388, 15481, 19205, 19704, 20383, 20658, 72289, 229709
Gene Ontology Molecular Function	GO:0005488	binding	4.28702465179165e-06	0.000842400344077059	0.730272285673086	2.07564569932378	enriched	12321	164	108902.968265563	23984, 71978, 18574, 19317, 54403, 66704, 67972, 75141, 78887, 100855, 108100, 216439, 217218, 218194, 225908, 233489, 11430, 11565, 11766, 12049, 12323, 12326, 12362, 12631, 12709, 12748, 12799, 13384, 13435, 13498, 13612, 13638, 13653, 13681, 13690, 13713, 14312, 14470, 14800, 14810, 15270, 15382, 15388, 15444, 15481, 16520, 16969, 17356, 17859, 17904, 17937, 18481, 18619, 18626, 18763, 19055, 19205, 19252, 19266, 19336, 19356, 19395, 19704, 19735, 19739, 20383, 20658, 20877, 20918, 21833, 22036, 22084, 22142, 22433, 22631, 22668, 23802, 23918, 26404, 26422, 53624, 56216, 56351, 56486, 56632, 58208, 59008, 59046, 59047, 65105, 66083, 66155, 66419, 66865, 66942, 66961, 67504, 67513, 67673, 68730, 68957, 68961, 69131, 69188, 69917, 71514, 71769, 71820, 71878, 71923, 72289, 74100, 74136, 74309, 74490, 76897, 76905, 77579, 77891, 78926, 93696, 102423, 104263, 105782, 108000, 110351, 114641, 140486, 140742, 170749, 170791, 192160, 192662, 193796, 214572, 216873, 217151, 217166, 223696, 223697, 224727, 224860, 225872, 229571, 229709, 233020, 233208, 233870, 235312, 237711, 241638, 244059, 246710, 268448, 268510, 268980, 317717, 320661, 320707, 360013, 381677, 399548, 546071, 606496
