Peakset	Annotation	Observed	Expected	Fold.Change	Log2FC	Pvalue	Qvalue	Adjusted.Pvalue
Htt_ChIPSeq.any_2_samples.diffbind.B2020.genotype_enriched	H3K4me3.WT-enriched	3468	296.0771	11.6771	3.5456	0.02396	0.15973	0.07188
Htt_ChIPSeq.any_2_samples.diffbind.B2020.genotype_enriched	H3K9me3	0	83.4108	0.0118	-6.3994	0.85049	0.85049	0.99999
Htt_ChIPSeq.any_2_samples.diffbind.B2020.genotype_enriched	H3K9me3	10923	40856.402	0.2674	-1.9031	0.00077	0.00154	0.00271764705882353
Htt_ChIPSeq.any_2_samples.diffbind.B2020.genotype_enriched	H3K9me3.Q111-enriched	0	27.7041	0.0348	-4.8432	0.95797	0.9999	0.99999
Htt_ChIPSeq.any_2_samples.diffbind.B2020.genotype_enriched	H3K9me3.Q111-enriched	3727	9581.2936	0.3891	-1.362	0.14232	0.56928	0.328430769230769
Htt_ChIPSeq.any_2_samples.diffbind.B2020.genotype_enriched	H3K9me3.WT-enriched	0	57.0131	0.0172	-5.8583	0.94499	0.9999	0.99999
Htt_ChIPSeq.any_2_samples.diffbind.B2020.genotype_enriched	H3K9me3.WT-enriched	0	0.0082	0.9918	-0.0118	0.9999	0.9999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	EZH2	868813	67303.8234	12.9086	3.6903	1e-05	1.4286e-05	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	EZH2	18763	603.5355	31.0387	4.956	1e-05	1.4286e-05	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	EZH2.Q111-enriched	0	66.4849	0.0148	-6.0765	0.96324	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	EZH2.Q111-enriched	0	0.5126	0.6611	-0.5971	0.99944	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	EZH2.WT-enriched	0	4.4024	0.1851	-2.4336	0.99532	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	EZH2.WT-enriched	0	0.0034	0.9966	-0.0049	0.99999	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27Ac	0	2279.942	4e-04	-11.1554	0.24608	0.27342	0.49216
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27Ac	1051570	207890.2448	5.0583	2.3386	1e-05	1.4286e-05	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27Ac.Q111-enriched	0	37.7929	0.0258	-5.2777	0.97843	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27Ac.Q111-enriched	45579	2516.7791	18.1033	4.1782	1e-05	1e-04	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27Ac.WT-enriched	0	39.5086	0.0247	-5.3402	0.97469	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27Ac.WT-enriched	8460	3399.5386	2.4881	1.3151	0.10593	0.42372	0.269825
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27me3	41376	225593.5052	0.1834	-2.4468	1e-05	1.4286e-05	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27me3	20622	2473.7852	8.3332	3.0589	1e-05	1.4286e-05	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27me3.Q111-enriched	0	154.3015	0.0064	-7.2789	0.92793	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27me3.Q111-enriched	0	1.5735	0.3886	-1.3637	0.99903	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27me3.WT-enriched	0	69.7325	0.0141	-6.1443	0.95066	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K27me3.WT-enriched	15326	8326.7671	1.8405	0.8801	0.14142	0.4714	0.328430769230769
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K4me3	0	812.468	0.0012	-9.6679	0.53202	0.53202	0.9975375
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K4me3	645526	84397.6193	7.6485	2.9352	1e-05	1.4286e-05	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K4me3.Q111-enriched	0	68.4556	0.0144	-6.118	0.94971	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K4me3.Q111-enriched	65353	11103.6506	5.8853	2.5571	2e-05	0.00013333	7.5e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K4me3.WT-enriched	0	4.7213	0.1748	-2.5163	0.99646	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K4me3.WT-enriched	7294	208.5471	34.8132	5.1216	0.00103	0.00515	0.00343333333333333
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K9me3	6329	26889.4808	0.2354	-2.0868	0.00115	0.0014375	0.00363157894736842
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K9me3	15698	292.6612	53.4596	5.7404	1e-05	1.4286e-05	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K9me3.Q111-enriched	2908	6312.3414	0.4608	-1.1179	0.23237	0.66391	0.480765517241379
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K9me3.Q111-enriched	15698	71.2436	217.3064	7.7636	1e-05	1e-04	4e-05
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K9me3.WT-enriched	0	39.6133	0.0246	-5.3439	0.96077	0.99999	0.99999
Htt_ChIPSeq.any_3_samples.diffbind.B2020.genotype_enriched	H3K9me3.WT-enriched	0	0.427	0.7008	-0.513	0.99945	0.99999	0.99999
