genes	logFC	logCPM	F	PValue	FDR	PeakRegion	Htt.LogFC	Htt.PValue	Htt.FDR
Shared_PeakRegion_376_chr4_145670302_145671410	1.60407089830371	-1.03332144986722	7.22358037327949	0.0113986872855055	0.981111556984954	Shared_PeakRegion_376_chr4_145670302_145671410	0.372994662423976	0.135984344774429	0.20487255192733
WT_PeakRegion_3655_chr9_27500236_27500720	1.56574538375937	-1.19062114556277	7.05152922245905	0.0123217477796801	0.981111556984954	WT_PeakRegion_3655_chr9_27500236_27500720	-0.644856862105742	0.100495697490518	0.163010779401199
WT_PeakRegion_3024_chr7_50432717_50433259	-1.81066307944622	-1.10935511829162	6.9835187971589	0.0127087088545625	0.981111556984954	WT_PeakRegion_3024_chr7_50432717_50433259	-0.837179869002679	0.0236758003899627	0.0569761290641621
WT_PeakRegion_883_chr3_15460605_15461110	-1.88329403761499	-1.4665854265978	6.93403641305801	0.0129985283245715	0.981111556984954	WT_PeakRegion_883_chr3_15460605_15461110	-0.553826897255816	0.127682670580452	0.195313083385008
Shared_PeakRegion_703_chr6_142345277_142348609	1.26130830794027	1.04954079741232	6.88822122312378	0.0132732698917484	0.981111556984954	Shared_PeakRegion_703_chr6_142345277_142348609	-0.840988583232465	8.2106675002579e-05	0.00218794672935989
WT_PeakRegion_1371_chr4_62686816_62687688	-1.55166404712116	-0.554464778625727	6.80886006973082	0.0137642066273344	0.981111556984954	WT_PeakRegion_1371_chr4_62686816_62687688	-1.14963357255289	0.00265118839860306	0.0136459365845292
WT_PeakRegion_4596_chr12_89570642_89571606	1.65910581273489	-1.21605305615489	6.7617525742102	0.0140649158627829	0.981111556984954	WT_PeakRegion_4596_chr12_89570642_89571606	-0.58285627393295	0.0578799599104136	0.108270054234969
Shared_PeakRegion_782_chr7_50427025_50428504	-1.6900031721171	-0.69518122295899	6.66665821526428	0.0146939132948899	0.981111556984954	Shared_PeakRegion_782_chr7_50427025_50428504	-0.653933055739374	0.0100923081730736	0.0318806684768949
WT_PeakRegion_2997_chr7_46566811_46567109	-1.63066363933568	-1.31355646450909	6.58080319704783	0.0152881007875643	0.981111556984954	WT_PeakRegion_2997_chr7_46566811_46567109	-0.940748912129392	0.00550870381146801	0.0214245392623417
Shared_PeakRegion_327_chr4_121666791_121668270	-1.4404748572776	-0.724423177356376	6.52776211200707	0.0156682043675925	0.981111556984954	Shared_PeakRegion_327_chr4_121666791_121668270	-0.218936624109315	0.406668471434782	0.489555170470113
WT_PeakRegion_518_chr2_18174330_18174733	-1.58833814280879	-1.29187455802773	6.51346363384067	0.015772419463925	0.981111556984954	WT_PeakRegion_518_chr2_18174330_18174733	-1.21572055693511	0.00305646060379119	0.0148154216514961
Q111_PeakRegion_276_chr4_3170490_3171215	-1.98771045155455	-1.48720244548733	6.51133966993899	0.0157879642456849	0.981111556984954	Q111_PeakRegion_276_chr4_3170490_3171215	-0.225356575255181	0.404233141577837	0.487284007192904
WT_PeakRegion_2317_chr5_142215061_142215369	-1.89821803354484	-1.44036720791032	6.4218792308391	0.0164580749039693	0.981111556984954	WT_PeakRegion_2317_chr5_142215061_142215369	-0.887514051708277	0.0645659961724573	0.11692697198875
Shared_PeakRegion_424_chr4_146612973_146613661	-1.48232075886466	-1.04670614660877	6.35954700676508	0.0169432413428168	0.981111556984954	Shared_PeakRegion_424_chr4_146612973_146613661	-0.115639086688486	0.660614257393809	0.720924388916697
WT_PeakRegion_2340_chr5_146591687_146592518	-1.50496486630128	-1.23091967495283	6.21215264176722	0.0181535569270531	0.981111556984954	WT_PeakRegion_2340_chr5_146591687_146592518	-1.02041701800658	0.0123069092882483	0.0365608969493729
WT_PeakRegion_3892_chr10_8299936_8300495	-1.6898554462222	-1.42772476226794	6.15415557242534	0.0186553334877875	0.981111556984954	WT_PeakRegion_3892_chr10_8299936_8300495	-1.16987505284624	0.00386812042433388	0.0171958050163804
Shared_PeakRegion_33_chr1_81688611_81689798	-1.46515773630066	-0.634977770073979	6.14235178051401	0.0187592959251982	0.981111556984954	Shared_PeakRegion_33_chr1_81688611_81689798	-0.506031099097072	0.0586540253729319	0.109270175163901
Q111_PeakRegion_424_chr4_146027227_146028168	-1.39760849712106	-0.959083679947408	6.10530036996832	0.0190897494442558	0.981111556984954	Q111_PeakRegion_424_chr4_146027227_146028168	-0.245820218966196	0.385728938204818	0.469855641499748
WT_PeakRegion_1734_chr4_146931047_146931712	-1.70616421729328	-1.42027419848949	6.03521710815691	0.019732289060942	0.981111556984954	WT_PeakRegion_1734_chr4_146931047_146931712	-0.548813067582576	0.0884140430483451	0.14829701474474
WT_PeakRegion_5910_chr17_47169115_47169697	-1.54115001352807	-1.28525167666026	6.01630685283851	0.0199096748334766	0.981111556984954	WT_PeakRegion_5910_chr17_47169115_47169697	-0.525164103717123	0.14273738274882	0.212617130463319
WT_PeakRegion_1129_chr3_121585292_121586296	-1.53438104075434	-1.31725661942923	5.9421454955989	0.0206223074833398	0.981111556984954	WT_PeakRegion_1129_chr3_121585292_121586296	-0.71198197522548	0.0492774012976133	0.0962325447259065
WT_PeakRegion_1787_chr5_9049543_9049903	-1.47022865114968	-1.09929122452317	5.90221149274852	0.0210175289983471	0.981111556984954	WT_PeakRegion_1787_chr5_9049543_9049903	-0.653604319130479	0.225368104309342	0.304457269015191
WT_PeakRegion_3841_chr9_115468302_115469013	1.48719829463764	-1.25364326198562	5.80181750508839	0.0220481086812724	0.981111556984954	WT_PeakRegion_3841_chr9_115468302_115469013	-1.11058706792788	0.00559251195488556	0.0216786771193234
WT_PeakRegion_5886_chr17_36746853_36747700	-1.44329336863743	-1.1733888824799	5.77877811365137	0.0222923192828941	0.981111556984954	WT_PeakRegion_5886_chr17_36746853_36747700	-1.99094214876349	9.09081729060464e-06	0.000727747472044085
Shared_PeakRegion_90_chr1_132805966_132807312	-1.43832825834239	-0.911525607314657	5.7779043808882	0.0223016385330231	0.981111556984954	Shared_PeakRegion_90_chr1_132805966_132807312	-0.84052042633876	0.00650614429783939	0.0237890750156639
WT_PeakRegion_5344_chr15_16392703_16393419	1.59902175365264	-1.33905903403079	5.77563437335674	0.0223258703671156	0.981111556984954	WT_PeakRegion_5344_chr15_16392703_16393419	-0.123581691564201	0.700596944344463	0.756742094540319
WT_PeakRegion_6196_chr18_71439942_71440427	1.65003220687844	-1.42490777365905	5.73055395020235	0.0228130989655977	0.981111556984954	WT_PeakRegion_6196_chr18_71439942_71440427	-0.599181995915238	0.129152278076926	0.19713305249731
WT_PeakRegion_3843_chr9_116049772_116050089	1.62560647474734	-1.39143780719174	5.72772465799243	0.0228440629256587	0.981111556984954	WT_PeakRegion_3843_chr9_116049772_116050089	-0.636343585093336	0.141326718296307	0.211021539103727
Q111_PeakRegion_791_chr6_145043550_145044874	-1.37563081438133	-0.644607825091345	5.72163639802966	0.0229108490523188	0.981111556984954	Q111_PeakRegion_791_chr6_145043550_145044874	-0.544236372553222	0.0954457143452726	0.156903370175248
WT_PeakRegion_2250_chr5_111534985_111535588	-1.53104094321402	-1.30842656945051	5.70951373106906	0.0230444666751839	0.981111556984954	WT_PeakRegion_2250_chr5_111534985_111535588	-1.09454464749409	0.00364669843805199	0.0165736837058788
WT_PeakRegion_2643_chr6_125436012_125436365	-1.47257316251473	-1.24183449161421	5.65936296413668	0.0236063530270011	0.981111556984954	WT_PeakRegion_2643_chr6_125436012_125436365	-1.47329341061888	0.00455039236761871	0.0189680458179988
WT_PeakRegion_420_chr1_175410563_175411471	-1.39887928965831	-1.22284233260065	5.6568022013689	0.0236354426983787	0.981111556984954	WT_PeakRegion_420_chr1_175410563_175411471	-0.760809828050965	0.0377199554716825	0.0793207501431381
WT_PeakRegion_3657_chr9_28783979_28784541	-1.55106272951279	-1.21780974498619	5.62017292775456	0.0240558599421066	0.981111556984954	WT_PeakRegion_3657_chr9_28783979_28784541	-0.797133513751203	0.0318970205420519	0.0707357431412092
WT_PeakRegion_3217_chr7_132171086_132171597	2.58909285203198	-1.95298314073523	5.49654958396472	0.0255362584495958	0.981111556984954	WT_PeakRegion_3217_chr7_132171086_132171597	-1.2316640323563	0.00178809280158937	0.0108710553389167
WT_PeakRegion_907_chr3_22234791_22235433	-1.81661136852673	-1.29909920614127	5.43398994723214	0.0263231682399848	0.981111556984954	WT_PeakRegion_907_chr3_22234791_22235433	-0.339193151554811	0.362221600093988	0.447149024321632
WT_PeakRegion_4640_chr12_109022389_109022776	-1.38976538543895	-1.0362899793048	5.43226375517655	0.0263452542468302	0.981111556984954	WT_PeakRegion_4640_chr12_109022389_109022776	-0.790198240062387	0.0640017857189937	0.116263859324842
WT_PeakRegion_3145_chr7_102557199_102557874	-1.35055180854564	-1.00972832066635	5.40688052372288	0.0266723773718263	0.981111556984954	WT_PeakRegion_3145_chr7_102557199_102557874	-1.63837639899989	0.000789322125403858	0.00688182087388001
Q111_PeakRegion_923_chr7_135057421_135058047	1.40390956515031	-1.21669563066645	5.40103635245277	0.0267483216680696	0.981111556984954	Q111_PeakRegion_923_chr7_135057421_135058047	-0.221625484451629	0.519325919793927	0.596750434369555
WT_PeakRegion_2232_chr5_105272062_105272995	-1.37034587527856	-1.0476432924326	5.34289132410614	0.0275169450477241	0.981111556984954	WT_PeakRegion_2232_chr5_105272062_105272995	-1.02818081225144	0.00397654882810473	0.0174647512329936
WT_PeakRegion_5031_chr14_13949276_13950113	-1.32970526432603	-0.75235637871164	5.3340041774482	0.0276365421524685	0.981111556984954	WT_PeakRegion_5031_chr14_13949276_13950113	-0.810292769243047	0.0217186970799397	0.0536594510272908
Shared_PeakRegion_902_chr9_16664320_16665778	-1.37718246184362	-0.108002477802961	5.32723303780105	0.0277280458019607	0.981111556984954	Shared_PeakRegion_902_chr9_16664320_16665778	-0.76402383239978	0.00770003699455022	0.0266687285878113
WT_PeakRegion_5042_chr14_16404974_16405669	-1.3608937927033	-0.854446569015584	5.27437325159456	0.0284539017188625	0.981111556984954	WT_PeakRegion_5042_chr14_16404974_16405669	-1.4462733214046	0.000188806437662796	0.00335882209888707
Q111_PeakRegion_387_chr4_145375161_145376079	-1.33168669694251	-1.02883320323947	5.2621879004851	0.0286241658169895	0.981111556984954	Q111_PeakRegion_387_chr4_145375161_145376079	0.244598337956822	0.409954363033523	0.492551194334876
WT_PeakRegion_6212_chr18_78196570_78197319	-1.2802331090093	-0.989360869970168	5.19853900201114	0.0295318768902604	0.981111556984954	WT_PeakRegion_6212_chr18_78196570_78197319	-0.593557337613875	0.106485824049135	0.169783825326676
WT_PeakRegion_4208_chr11_31547477_31548082	-1.59925312802378	-0.848141709041531	5.17522385033765	0.0298722426759198	0.981111556984954	WT_PeakRegion_4208_chr11_31547477_31548082	-0.947650433160451	0.012340329845872	0.0365984466689108
WT_PeakRegion_513_chr2_16182470_16183556	-1.38813942916881	-0.78804646666959	5.16243566072644	0.0300607570565302	0.981111556984954	WT_PeakRegion_513_chr2_16182470_16183556	-0.741058469930247	0.0194750259302844	0.0500955693781195
Shared_PeakRegion_1226_chr15_10509357_10512004	-1.12035786126334	0.760885132919438	5.15015175021033	0.0302430677220757	0.981111556984954	Shared_PeakRegion_1226_chr15_10509357_10512004	0.0109089371508459	0.962313838157702	0.97122925767072
WT_PeakRegion_4676_chr12_120758187_120759112	-1.40024766699137	-0.569821571814939	5.14034406026659	0.0303894991059529	0.981111556984954	WT_PeakRegion_4676_chr12_120758187_120759112	-1.40906564573643	0.0003217057459164	0.00434187883681035
WT_PeakRegion_3975_chr10_50533766_50534666	-1.30122905025265	-0.790165802352964	5.12064997807827	0.0306858930491797	0.981111556984954	WT_PeakRegion_3975_chr10_50533766_50534666	-1.21425441480042	0.000317839306743938	0.00432605625616201
WT_PeakRegion_2936_chr7_34140158_34141045	-1.5617155128952	-1.44613354893671	5.0863974645327	0.0312089792692442	0.981111556984954	WT_PeakRegion_2936_chr7_34140158_34141045	-0.548143521610996	0.0497911937241828	0.0970207531040825
WT_PeakRegion_3710_chr9_55260521_55261033	-1.40604973452394	-0.915739989143269	5.01731954084142	0.0322939498579108	0.981111556984954	WT_PeakRegion_3710_chr9_55260521_55261033	-0.726284128186126	0.0642305048358883	0.116559118083605
WT_PeakRegion_5390_chr15_38049352_38049906	-1.50842344751386	-1.38640351206441	5.0066308698269	0.032465503413975	0.981111556984954	WT_PeakRegion_5390_chr15_38049352_38049906	-0.777024818094063	0.0536477052678437	0.102464493666789
WT_PeakRegion_4902_chr13_70775404_70775733	1.41287579726495	-1.17003418447026	4.98396830682254	0.0328325613589408	0.981111556984954	WT_PeakRegion_4902_chr13_70775404_70775733	-1.29100084043875	0.00500927064493215	0.0200185794326836
WT_PeakRegion_6121_chr18_33489595_33490468	-1.32082258149339	-0.705130665340856	4.92790429534837	0.0337603702550331	0.981111556984954	WT_PeakRegion_6121_chr18_33489595_33490468	-0.371222365966375	0.299566724486718	0.382817943844618
WT_PeakRegion_6295_chr19_25486328_25486800	-1.27725057331796	-0.982777463499993	4.92059959513336	0.0338833649758683	0.981111556984954	WT_PeakRegion_6295_chr19_25486328_25486800	-1.11694111864006	0.0050412182752846	0.0201020956660122
WT_PeakRegion_3475_chr8_80211851_80212370	-1.35685318028317	-1.17523196714697	4.90148058361541	0.0342076260154567	0.981111556984954	WT_PeakRegion_3475_chr8_80211851_80212370	-0.744959874897366	0.0950586622704997	0.156425610580005
Shared_PeakRegion_1577_chrX_120815538_120819130	-1.20182952396385	-0.850102291544375	4.74888268962085	0.0369216063750549	0.981111556984954	Shared_PeakRegion_1577_chrX_120815538_120819130	-0.417656449556437	0.0116865870709419	0.0351329062812641
Q111_PeakRegion_1265_chr13_21113766_21114235	1.47623831010933	-1.42536654040306	4.74809217288347	0.036936269296616	0.981111556984954	Q111_PeakRegion_1265_chr13_21113766_21114235	0.187283825748968	0.629159105749688	0.694124480106176
WT_PeakRegion_5786_chr17_13409396_13410105	-1.27803143339559	-0.425622272143586	4.72555508267987	0.0373570108540298	0.981111556984954	WT_PeakRegion_5786_chr17_13409396_13410105	-0.869460067381094	0.00121300203208821	0.00867030151428247
Q111_PeakRegion_1419_chr15_5280724_5281410	-1.27899672141075	-1.07343939900202	4.69537196107215	0.0379287936006505	0.981111556984954	Q111_PeakRegion_1419_chr15_5280724_5281410	0.0435751928356418	0.912069887427278	0.932002949467561
WT_PeakRegion_5473_chr15_73700825_73701163	-1.26575709484763	-1.17866155721932	4.68211328362245	0.0381830080761407	0.981111556984954	WT_PeakRegion_5473_chr15_73700825_73701163	-2.38694875141492	8.67259858321983e-06	0.000710901954110544
WT_PeakRegion_4026_chr10_71470571_71471491	-1.33912601261212	-0.582406731270455	4.61371027364532	0.0395247496814938	0.981111556984954	WT_PeakRegion_4026_chr10_71470571_71471491	-0.683406749892355	0.0819149289054504	0.139950695835715
WT_PeakRegion_2083_chr5_95014515_95015615	-1.27139041719735	-0.60090528511935	4.60730599734239	0.0396530106910584	0.981111556984954	WT_PeakRegion_2083_chr5_95014515_95015615	-0.503490301820024	0.0646192927440056	0.116963354989021
Q111_PeakRegion_119_chr2_35948206_35948781	1.28656904568928	-0.942527211082176	4.60539039959858	0.0396914643479021	0.981111556984954	Q111_PeakRegion_119_chr2_35948206_35948781	0.526668601328917	0.187838383158568	0.263408139381489
WT_PeakRegion_4915_chr13_73929872_73930290	1.72193338087778	-1.5072023918251	4.59482718402174	0.0399042508113408	0.981111556984954	WT_PeakRegion_4915_chr13_73929872_73930290	-1.31514921631114	0.00275578261726618	0.0138866737799961
WT_PeakRegion_162_chr1_59457178_59458166	-1.21413174772034	-0.519772115812169	4.57992573119992	0.040206571771418	0.981111556984954	WT_PeakRegion_162_chr1_59457178_59458166	-0.840215090359386	0.0307143219469489	0.0690457719704939
WT_PeakRegion_3717_chr9_58233901_58234301	1.45547194305837	-1.4066573938856	4.57614398343902	0.0402836977030026	0.981111556984954	WT_PeakRegion_3717_chr9_58233901_58234301	-0.910172656466319	0.0231872470849136	0.0561271930628206
WT_PeakRegion_4886_chr13_68233918_68234540	1.58181923248786	-1.54602926449277	4.56413218688092	0.0405297549955392	0.981111556984954	WT_PeakRegion_4886_chr13_68233918_68234540	-0.781032818945832	0.0303436274536366	0.0685423495730179
Q111_PeakRegion_1467_chr15_101503871_101505541	-1.2110609800809	-0.757022570342517	4.5636510927438	0.0405396445457629	0.981111556984954	Q111_PeakRegion_1467_chr15_101503871_101505541	0.266464946087919	0.377541351991615	0.462403022384361
WT_PeakRegion_3601_chr9_6857338_6857937	-1.92772840834711	-1.74459294511916	4.56264127141821	0.0405604114783496	0.981111556984954	WT_PeakRegion_3601_chr9_6857338_6857937	-0.703977062936658	0.0606385621020877	0.112004733209534
WT_PeakRegion_1514_chr4_121664980_121665574	-1.33369620763212	-0.519610087031613	4.56043947749695	0.0406057320264852	0.981111556984954	WT_PeakRegion_1514_chr4_121664980_121665574	-1.07594971149709	0.00843863574907987	0.0283532794787049
WT_PeakRegion_3548_chr8_117085495_117086119	-1.22145689447662	-1.13732357555195	4.54202496197862	0.0409869642068352	0.981111556984954	WT_PeakRegion_3548_chr8_117085495_117086119	-0.683820080370593	0.0612388767535479	0.112855111729114
WT_PeakRegion_4104_chr10_116051221_116051860	-1.42991945032037	-1.44547923494439	4.53760449761082	0.041079067618501	0.981111556984954	WT_PeakRegion_4104_chr10_116051221_116051860	-1.2258330549254	0.00197606089943995	0.0115106511594586
Shared_PeakRegion_349_chr4_145222546_145223809	-1.35318950922421	-0.863585787713769	4.53470042983098	0.0411397003095645	0.981111556984954	Shared_PeakRegion_349_chr4_145222546_145223809	-0.315808400185478	0.215785577212186	0.294522545770665
WT_PeakRegion_3167_chr7_113396788_113397311	-1.27933957750418	-1.07707615518349	4.52944883798226	0.0412495971063533	0.981111556984954	WT_PeakRegion_3167_chr7_113396788_113397311	-1.42696279782151	0.000358609359310164	0.00454367517965288
WT_PeakRegion_4855_chr13_62354602_62355229	-1.24432009556221	-1.03129471775706	4.52607150745202	0.0413204437604186	0.981111556984954	WT_PeakRegion_4855_chr13_62354602_62355229	-1.22208177712261	0.00119495119889661	0.00858982946853091
WT_PeakRegion_1143_chr3_128728024_128729051	-1.2078785305681	-0.339824948105139	4.47623115697978	0.0423817389752397	0.981111556984954	WT_PeakRegion_1143_chr3_128728024_128729051	-1.40189628425757	0.000144075001822478	0.00294475927322655
WT_PeakRegion_6289_chr19_22914426_22915182	-1.26914458344783	-0.930815333786747	4.45895026503341	0.0427567237597281	0.981111556984954	WT_PeakRegion_6289_chr19_22914426_22915182	-1.51796778991751	0.000215234192773031	0.00357045481166817
WT_PeakRegion_3319_chr8_23099226_23100082	-1.27261258532483	-0.665065941574763	4.45778191414818	0.0427822083537924	0.981111556984954	WT_PeakRegion_3319_chr8_23099226_23100082	-1.61547372031536	2.09327665732226e-05	0.00108963814965144
WT_PeakRegion_6017_chr17_88314481_88314971	-1.28711312440271	-1.18898849542925	4.4419130339374	0.0431300163248082	0.981111556984954	WT_PeakRegion_6017_chr17_88314481_88314971	-0.760667893919489	0.0783838912717682	0.135539613658775
WT_PeakRegion_2727_chr7_6777986_6778949	-1.19007126835996	-0.373612265091305	4.43431896532536	0.0432975657252742	0.981111556984954	WT_PeakRegion_2727_chr7_6777986_6778949	-1.13011282839406	0.00239583963767583	0.012786281541071
WT_PeakRegion_3515_chr8_97922424_97922888	-1.24927819739144	-1.04402765694122	4.3996778155296	0.0440710499830467	0.981111556984954	WT_PeakRegion_3515_chr8_97922424_97922888	-0.775019559743922	0.0515989057486013	0.0995882442092183
WT_PeakRegion_4468_chr12_31984786_31985337	1.20830491050867	-0.614139892666204	4.39321333926229	0.044217078244617	0.981111556984954	WT_PeakRegion_4468_chr12_31984786_31985337	-1.71271148130334	3.35439463608318e-05	0.00142352964335305
Shared_PeakRegion_42_chr1_85151668_85152377	-1.09970291873184	-0.00586845992569017	4.3838344335904	0.0444298946374298	0.981111556984954	Shared_PeakRegion_42_chr1_85151668_85152377	-0.341572874967244	0.154657975880381	0.226478773715076
WT_PeakRegion_2831_chr7_20713651_20714612	-1.36093700830764	-1.41322539701856	4.37519089613979	0.0446270291786025	0.981111556984954	WT_PeakRegion_2831_chr7_20713651_20714612	-0.868361546546938	0.00611824915509404	0.0228128224494985
WT_PeakRegion_2394_chr6_13281431_13281918	-1.31807501444228	-1.07606657010084	4.37182039817111	0.0447041629261103	0.981111556984954	WT_PeakRegion_2394_chr6_13281431_13281918	-0.766270563306466	0.0767255411799644	0.133452224970529
WT_PeakRegion_6660_chrX_158149860_158150694	-1.22073750143171	-1.02412625520428	4.3667705651785	0.0448200045995347	0.981111556984954	WT_PeakRegion_6660_chrX_158149860_158150694	-1.19451528642972	0.00162098658947764	0.0103435780742815
WT_PeakRegion_4318_chr11_90881758_90882262	-1.23624494016447	-1.02273593219539	4.36516151451136	0.0448569855388559	0.981111556984954	WT_PeakRegion_4318_chr11_90881758_90882262	-1.83161457516112	0.000486894026055087	0.00529321931411945
WT_PeakRegion_5315_chr14_122924481_122925136	-1.28767331178047	-0.380128279998731	4.35606404410045	0.0450667100204903	0.981111556984954	WT_PeakRegion_5315_chr14_122924481_122925136	-1.38549861430761	0.00130781430765828	0.00912189689044559
WT_PeakRegion_2470_chr6_48704676_48705469	-1.36158301450629	-1.06935496487715	4.34784800370445	0.0452570482889375	0.981111556984954	WT_PeakRegion_2470_chr6_48704676_48705469	-0.618393223897037	0.119806923208858	0.185898685939006
WT_PeakRegion_4975_chr13_105297452_105298035	1.40639956449907	-1.39071678504002	4.33716055891663	0.0455059743931117	0.981111556984954	WT_PeakRegion_4975_chr13_105297452_105298035	-0.997445744957273	0.00767401402464123	0.0265989367406821
WT_PeakRegion_261_chr1_102688205_102688872	-1.29574682599822	-1.24550373442775	4.33120242308747	0.0456454061745712	0.981111556984954	WT_PeakRegion_261_chr1_102688205_102688872	-1.18824717743344	0.00151290780261366	0.00997529610866348
WT_PeakRegion_849_chr3_7862044_7863238	-1.23810386708282	-0.520076278438126	4.31069705517216	0.0461289006595891	0.981111556984954	WT_PeakRegion_849_chr3_7862044_7863238	-1.28710842077067	0.000771689325850684	0.00680385755873932
WT_PeakRegion_4069_chr10_99187237_99187989	-1.15301213047173	-0.96872183173526	4.3039269500639	0.046289776351653	0.981111556984954	WT_PeakRegion_4069_chr10_99187237_99187989	-0.282047830443896	0.455442625060259	0.53563296817048
Q111_PeakRegion_1699_chrX_32094966_32095931	-1.33856822935878	-0.831519084224029	4.28478061861951	0.0467481198841377	0.981111556984954	Q111_PeakRegion_1699_chrX_32094966_32095931	0.272849153445842	0.282334022464271	0.365078758612329
Q111_PeakRegion_1655_chr19_16666784_16667186	-1.5905018120855	-1.57153307154843	4.28118208937807	0.0468348253327924	0.981111556984954	Q111_PeakRegion_1655_chr19_16666784_16667186	0.628274243140776	0.142500320574416	0.212353812933275
Shared_PeakRegion_1479_chrX_36947278_36948246	-1.23560212958714	-0.67419597179762	4.2699131880942	0.0471075013959183	0.981111556984954	Shared_PeakRegion_1479_chrX_36947278_36948246	-1.27948236618377	0.00104544271549583	0.00799362747803503
WT_PeakRegion_4675_chr12_120086910_120087245	1.23456027305455	0.213211311231468	4.26404568680325	0.0472501750756974	0.981111556984954	WT_PeakRegion_4675_chr12_120086910_120087245	-1.25523559814163	0.00780825956842658	0.0268937023662202
WT_PeakRegion_4295_chr11_74275788_74276598	-1.17779596022492	-0.93816358524109	4.22423555553009	0.0482309455269666	0.981111556984954	WT_PeakRegion_4295_chr11_74275788_74276598	-1.28984136379797	0.000747474111594898	0.00671105606736824
WT_PeakRegion_5915_chr17_49571792_49572332	1.24596497958662	-0.860517359790064	4.18529628328335	0.0492121573531677	0.981111556984954	WT_PeakRegion_5915_chr17_49571792_49572332	-1.13670194163903	0.0067957280461555	0.024552949953758
WT_PeakRegion_3021_chr7_50416180_50417191	-1.32490587205508	-1.15825544043197	4.16282878023597	0.0497883731490519	0.981111556984954	WT_PeakRegion_3021_chr7_50416180_50417191	-0.223070391144695	0.459661497507632	0.539693671573683
