genes	logFC	logCPM	F	PValue	FDR	PeakRegion	Htt.LogFC	Htt.PValue	Htt.FDR
Shared_PeakRegion_682_chr6_83165890_83168155	-0.971923198776441	0.50312445093505	7.96024981198163	0.00522761430141797	0.544978091147875	Shared_PeakRegion_682_chr6_83165890_83168155	-1.0459766643669	0.000293443012130888	0.00416350891461873
WT_PeakRegion_5798_chr17_13525031_13525935	-0.90120010389377	0.991143119172224	7.95957422541129	0.00522949536258285	0.544978091147875	WT_PeakRegion_5798_chr17_13525031_13525935	-0.630501814400044	0.0173108158950442	0.0460532204337693
Shared_PeakRegion_1408_chr18_43161947_43163539	-0.964658950955925	0.628116518998805	7.87524211531019	0.0054698546216092	0.544978091147875	Shared_PeakRegion_1408_chr18_43161947_43163539	-0.70572647502295	0.0186648548427028	0.0486871195069958
Shared_PeakRegion_832_chr7_137977699_137978146	-0.868984280554502	3.23437529772581	7.84667151098706	0.0055538367085314	0.544978091147875	Shared_PeakRegion_832_chr7_137977699_137978146	-0.90177899689188	8.81183528482965e-06	0.000710901954110544
Shared_PeakRegion_1406_chr18_29354340_29355793	-1.14505042749711	-0.23054187581989	7.76460560593986	0.00580251745024794	0.544978091147875	Shared_PeakRegion_1406_chr18_29354340_29355793	-1.05187384028338	0.000981333602203894	0.00770126493203421
WT_PeakRegion_809_chr2_174663715_174664176	-1.0176152122457	0.200262244583854	7.68068479836567	0.00606868113261648	0.544978091147875	WT_PeakRegion_809_chr2_174663715_174664176	-0.619627813306549	0.11636364386586	0.181788087630181
WT_PeakRegion_845_chr3_5435527_5436392	-1.19803599996122	-0.339540715206639	7.59336573570433	0.00635898257175706	0.544978091147875	WT_PeakRegion_845_chr3_5435527_5436392	-1.56499375968848	0.000219665419737666	0.0036212238539281
Shared_PeakRegion_845_chr8_15519793_15520102	-0.889083236945881	5.29018515298237	7.54036339128634	0.00654212845343442	0.544978091147875	Shared_PeakRegion_845_chr8_15519793_15520102	-0.634800730511336	0.00190439471569867	0.0113054713262853
WT_PeakRegion_3265_chr8_4520398_4520844	-1.94831337829335	-1.24573345625975	7.50925210104707	0.00665215179915682	0.544978091147875	WT_PeakRegion_3265_chr8_4520398_4520844	-1.66035161037686	0.000168731246378079	0.00315135143132913
WT_PeakRegion_4505_chr12_50293706_50294563	-1.51568914128693	-0.97248252784242	7.44695372825856	0.00687823007760614	0.544978091147875	WT_PeakRegion_4505_chr12_50293706_50294563	-1.43206327845734	0.000535173598512269	0.00559918754007837
Shared_PeakRegion_1065_chr12_60135872_60140055	1.07941326789361	-0.118741666944451	7.43959117898921	0.00690546629275268	0.544978091147875	Shared_PeakRegion_1065_chr12_60135872_60140055	-0.230720264504447	0.242425785868901	0.32348949100602
WT_PeakRegion_4471_chr12_33220126_33221303	-1.17281042763171	-0.445037921982494	7.42533333508974	0.00695852645645252	0.544978091147875	WT_PeakRegion_4471_chr12_33220126_33221303	-1.05243972172448	0.00179006683918947	0.0108710553389167
Shared_PeakRegion_23_chr1_45261921_45262867	-1.20055343425379	-0.538783452677887	7.36149131764977	0.00720131238950176	0.544978091147875	Shared_PeakRegion_23_chr1_45261921_45262867	-0.558433170778928	0.107496254759934	0.171062251818743
Q111_PeakRegion_1208_chr12_56733905_56734860	-1.35317915360605	-0.829596366947788	7.35484559636508	0.00722708201012283	0.544978091147875	Q111_PeakRegion_1208_chr12_56733905_56734860	-0.385600069658911	0.307498670140302	0.390968409020884
WT_PeakRegion_6537_chrX_97303417_97304269	-1.36098792522924	-0.825091405322717	7.28501519114882	0.0075036724678643	0.544978091147875	WT_PeakRegion_6537_chrX_97303417_97304269	-0.419557820371572	0.272065795890189	0.3539233368425
WT_PeakRegion_2484_chr6_56196370_56198692	-0.964291082211928	0.373922630998156	7.23103779121358	0.00772493148179076	0.544978091147875	WT_PeakRegion_2484_chr6_56196370_56198692	-1.10257279248072	9.41885008059113e-05	0.00235293117734294
WT_PeakRegion_4866_chr13_65097208_65098447	-1.10326904424905	-0.250445353875093	7.13677678997901	0.00812758423393297	0.544978091147875	WT_PeakRegion_4866_chr13_65097208_65098447	-0.958362520721228	0.00884340679202197	0.0293493340362111
WT_PeakRegion_2572_chr6_89483109_89484242	-1.19804988715006	-0.599560726220567	7.07628917992878	0.00839731154714385	0.544978091147875	WT_PeakRegion_2572_chr6_89483109_89484242	-0.897083035721152	0.015531571172033	0.042840541001011
Q111_PeakRegion_1750_chrX_119068918_119069784	-1.24224585404782	-0.691785189786587	7.01873409391715	0.00866253884631975	0.544978091147875	Q111_PeakRegion_1750_chrX_119068918_119069784	0.12391518938595	0.748625440241554	0.798176271519776
WT_PeakRegion_775_chr2_160300804_160301199	-1.03313714805889	-0.0925510304289344	6.95903077484611	0.00894681208769716	0.544978091147875	WT_PeakRegion_775_chr2_160300804_160301199	-0.985884285140407	0.0310040348002278	0.0694906200704647
Shared_PeakRegion_629_chr6_3087688_3091787	-0.90073300978245	0.561079674712539	6.94908474087403	0.00899509698359843	0.544978091147875	Shared_PeakRegion_629_chr6_3087688_3091787	-0.540716623408034	0.00673942562853115	0.0244330820480124
Shared_PeakRegion_400_chr4_146034218_146036275	-0.868902170023627	0.794505190372425	6.94059929408647	0.00903650377892999	0.544978091147875	Shared_PeakRegion_400_chr4_146034218_146036275	-0.354784250444948	0.109562953895935	0.17368012808556
Shared_PeakRegion_1466_chrX_14147522_14149639	-0.955854600810463	0.233253497900871	6.92036783429749	0.00913602377167114	0.544978091147875	Shared_PeakRegion_1466_chrX_14147522_14149639	-1.0754842049145	0.000275565220034289	0.00406689620126025
Shared_PeakRegion_16_chr1_28344427_28345784	-1.07519233806154	-0.215578577576589	6.89907902813983	0.00924196727726334	0.544978091147875	Shared_PeakRegion_16_chr1_28344427_28345784	-0.303100493350596	0.331629247512251	0.41594376955038
WT_PeakRegion_2598_chr6_103669542_103670412	-0.962709462588684	0.199354163391237	6.87525471102167	0.00936203398596785	0.544978091147875	WT_PeakRegion_2598_chr6_103669542_103670412	-1.38387798365535	0.000381090116141654	0.00463472678685108
WT_PeakRegion_5056_chr14_22283871_22284527	-1.06955382328156	-0.23255073813247	6.87416103881558	0.00936758424396537	0.544978091147875	WT_PeakRegion_5056_chr14_22283871_22284527	-0.649145417680341	0.073560586443123	0.129336891338516
WT_PeakRegion_4548_chr12_71589287_71589702	-1.26963028433738	-0.808466906671304	6.84276084392261	0.00952839422365944	0.544978091147875	WT_PeakRegion_4548_chr12_71589287_71589702	-0.686507657895169	0.101383387055798	0.163960552650538
Shared_PeakRegion_1114_chr13_14900928_14902003	-1.09199988665646	-0.308825002395592	6.8109587713119	0.00969417003513436	0.544978091147875	Shared_PeakRegion_1114_chr13_14900928_14902003	-0.764870241750423	0.0188178272767587	0.048953220293823
WT_PeakRegion_4612_chr12_99058275_99059331	-1.08924935011751	-0.26444936386632	6.79793060497912	0.00976293994791206	0.544978091147875	WT_PeakRegion_4612_chr12_99058275_99059331	-1.07091681332443	0.00526134108286358	0.0207645524697301
WT_PeakRegion_6406_chrX_21707191_21708078	-1.26149155368665	-0.812625460766088	6.78351192335161	0.0098396375462419	0.544978091147875	WT_PeakRegion_6406_chrX_21707191_21708078	-1.31010730939082	0.00040953292347078	0.00480352253622221
WT_PeakRegion_4796_chr13_38050290_38050836	-1.14042348748872	-0.525177956822465	6.7524027888884	0.0100072447215739	0.544978091147875	WT_PeakRegion_4796_chr13_38050290_38050836	-0.86667304570201	0.0194946034166762	0.0501234846390346
WT_PeakRegion_20_chr1_8113502_8114094	-1.40825694802389	-0.954226413853307	6.74770703074288	0.010032799190026	0.544978091147875	WT_PeakRegion_20_chr1_8113502_8114094	-0.429212710394302	0.18472027138493	0.259877394185136
Shared_PeakRegion_365_chr4_145426466_145429245	-0.923127394079218	0.34654064780225	6.74457383629321	0.0100498876309577	0.544978091147875	Shared_PeakRegion_365_chr4_145426466_145429245	-0.421197495084605	0.0152278084292789	0.0422463259833819
WT_PeakRegion_3108_chr7_83139921_83141576	-0.953291058236915	0.24634487013595	6.6765596303824	0.0104283443527579	0.544978091147875	WT_PeakRegion_3108_chr7_83139921_83141576	-1.01118771102716	0.00139877655657621	0.00953604636989728
WT_PeakRegion_6141_chr18_46022689_46024121	-0.952673744682141	0.172845665508109	6.65816499914746	0.0105332084103538	0.544978091147875	WT_PeakRegion_6141_chr18_46022689_46024121	-1.37328356499172	3.16968839680729e-05	0.0013568120211141
WT_PeakRegion_5237_chr14_73315568_73316381	-1.17503149890323	-0.560412444120004	6.63220585108052	0.0106830542661423	0.544978091147875	WT_PeakRegion_5237_chr14_73315568_73316381	-0.608799716790376	0.10724292057871	0.170724358444128
WT_PeakRegion_476_chr1_194294992_194295969	-1.19402872082838	-0.718878116971751	6.60909832423408	0.0108182934638829	0.544978091147875	WT_PeakRegion_476_chr1_194294992_194295969	-0.744970863758293	0.0513500745979967	0.0992711742182641
WT_PeakRegion_491_chr2_8110983_8112298	-1.011443588345	-0.107649921846135	6.60836853426794	0.0108225933591215	0.544978091147875	WT_PeakRegion_491_chr2_8110983_8112298	-0.79638957177164	0.0202830846144918	0.0512887205059337
WT_PeakRegion_3821_chr9_109212064_109213872	-1.00718786665662	-0.0723162720626399	6.60666668238037	0.010832627474058	0.544978091147875	WT_PeakRegion_3821_chr9_109212064_109213872	-0.973737696201793	0.00174461304322354	0.0107557328049843
WT_PeakRegion_5818_chr17_13723773_13725519	-0.787437204372165	1.40134599167415	6.59792317675195	0.0108843310484959	0.544978091147875	WT_PeakRegion_5818_chr17_13723773_13725519	-0.670780756753217	0.00475832562914007	0.0195436389821302
Shared_PeakRegion_1125_chr13_48244550_48245826	-0.776037406743965	2.34011674254991	6.57727233624422	0.0110074627599059	0.544978091147875	Shared_PeakRegion_1125_chr13_48244550_48245826	-0.757096184771902	0.0131457868186669	0.0382781838833986
WT_PeakRegion_1845_chr5_32250151_32251405	-0.795462651489064	1.25556882754253	6.56910960333889	0.0110565299221883	0.544978091147875	WT_PeakRegion_1845_chr5_32250151_32251405	-1.10631164873538	0.00135918085012052	0.00935056252814035
WT_PeakRegion_6461_chrX_47436615_47437390	-1.17645582140118	-0.613951541305485	6.54941302189218	0.0111758621902777	0.544978091147875	WT_PeakRegion_6461_chrX_47436615_47437390	-0.85490021669763	0.0421728226161588	0.0860974143324864
Q111_PeakRegion_1906_chrX_139663911_139664869	-0.990609710051432	-0.00119483291783991	6.54783715429433	0.0111854670009979	0.544978091147875	Q111_PeakRegion_1906_chrX_139663911_139664869	-0.450936741735418	0.227546979711938	0.306817838544515
WT_PeakRegion_4329_chr11_99750268_99751355	-1.09243405243756	-0.398087743487688	6.49898098478251	0.0114875177309608	0.544978091147875	WT_PeakRegion_4329_chr11_99750268_99751355	-0.852152267608951	0.00840052318950773	0.0282791744324715
Shared_PeakRegion_1133_chr13_70020870_70022660	-0.812823632382182	1.03203836268564	6.48126678120168	0.0115991087554475	0.544978091147875	Shared_PeakRegion_1133_chr13_70020870_70022660	-1.26419256469456	1.23579187833507e-05	0.000852519934415018
WT_PeakRegion_4365_chr12_8130745_8131305	-1.28014295189494	-0.872862775493261	6.47141495587238	0.0116616553709122	0.544978091147875	WT_PeakRegion_4365_chr12_8130745_8131305	-1.13668020515176	0.0081870674202319	0.0277373329367074
WT_PeakRegion_3456_chr8_74361950_74362372	-0.993266348420867	-0.06662378731857	6.46586810276103	0.0116970243418756	0.544978091147875	WT_PeakRegion_3456_chr8_74361950_74362372	-0.955958458732619	0.00103772214165308	0.00796340586118232
WT_PeakRegion_39_chr1_14074994_14075786	-1.05393130283109	-0.279332608646126	6.45175612326278	0.0117875094080714	0.544978091147875	WT_PeakRegion_39_chr1_14074994_14075786	-0.44620339549729	0.241357058900409	0.322429840885035
Shared_PeakRegion_900_chr9_11508650_11510758	1.10388899740174	-0.533876134565008	6.45041304367237	0.0117961588149708	0.544978091147875	Shared_PeakRegion_900_chr9_11508650_11510758	-0.40718805615276	0.149662232082128	0.220599917200705
Q111_PeakRegion_999_chr8_110178216_110178950	-1.09902360572377	-0.493241973306804	6.42278177738046	0.0119755689544126	0.544978091147875	Q111_PeakRegion_999_chr8_110178216_110178950	-0.664977141152934	0.0719746810981105	0.127140831689023
WT_PeakRegion_6171_chr18_59889767_59891359	-0.95704431941849	0.132536179738488	6.4206535244127	0.0119895043600128	0.544978091147875	WT_PeakRegion_6171_chr18_59889767_59891359	-1.02714418806596	0.000544465841879255	0.00566349947741155
WT_PeakRegion_42_chr1_15073654_15074506	-1.04601362891285	-0.253081866555455	6.41402758847958	0.0120329973432782	0.544978091147875	WT_PeakRegion_42_chr1_15073654_15074506	-0.949347632445466	0.0118226220011412	0.0354611543247399
Shared_PeakRegion_1538_chrX_114968147_114969789	-0.938126274270254	0.18921354303131	6.35277560074993	0.0124428774032762	0.544978091147875	Shared_PeakRegion_1538_chrX_114968147_114969789	-0.46033720913424	0.0844787867019986	0.143334511734107
WT_PeakRegion_2380_chr6_7344307_7345121	-1.16509682914838	-0.623978586131481	6.3449118627354	0.012496536701175	0.544978091147875	WT_PeakRegion_2380_chr6_7344307_7345121	-1.02437209984377	0.00559566238007534	0.0216829352292835
Shared_PeakRegion_291_chr4_51311802_51312689	-1.04284689344166	-0.2883182177274	6.32152296344597	0.0126575550837002	0.544978091147875	Shared_PeakRegion_291_chr4_51311802_51312689	-1.34522946425339	8.5791959441411e-05	0.00222248918507766
WT_PeakRegion_6288_chr19_22002844_22004014	-0.938098081790736	0.216763472760353	6.24280822070495	0.0132154272246229	0.544978091147875	WT_PeakRegion_6288_chr19_22002844_22004014	-1.01067587560315	0.00637093782751925	0.0234186025274775
WT_PeakRegion_991_chr3_55412824_55414176	-0.994909023561088	-0.120199048705555	6.23763703695304	0.0132529571462917	0.544978091147875	WT_PeakRegion_991_chr3_55412824_55414176	-1.48077190799177	3.05090630677718e-05	0.00134429510066476
WT_PeakRegion_298_chr1_114452999_114453638	-1.43893428567719	-1.0221743673316	6.22749226478852	0.0133269041876724	0.544978091147875	WT_PeakRegion_298_chr1_114452999_114453638	-1.37889162558591	0.000615130486896483	0.00596783734264531
WT_PeakRegion_336_chr1_132496813_132498039	-0.952709893835795	0.00524897138347519	6.21785456182277	0.0133975512607287	0.544978091147875	WT_PeakRegion_336_chr1_132496813_132498039	-1.05535089151614	0.00251428081460818	0.0132049728469009
WT_PeakRegion_5796_chr17_13521691_13522191	-1.06343972463951	-0.407131978095245	6.20274247034473	0.0135091096834028	0.544978091147875	WT_PeakRegion_5796_chr17_13521691_13522191	-0.850366448049089	0.00695065143923838	0.0249765318500317
Shared_PeakRegion_864_chr8_53921538_53923103	-0.904179410754598	0.275477803398775	6.19197534857483	0.0135891803789111	0.544978091147875	Shared_PeakRegion_864_chr8_53921538_53923103	-0.77187690850226	0.0165256637504808	0.0445476247069721
WT_PeakRegion_3447_chr8_73550664_73551035	-1.50372016465513	-1.0774905135699	6.19102748837546	0.0135962527506493	0.544978091147875	WT_PeakRegion_3447_chr8_73550664_73551035	-1.36327698997894	0.0017808230622876	0.0108532349760542
Shared_PeakRegion_130_chr2_56651412_56653742	-0.848014893894341	0.635293060313338	6.17532693849503	0.0137139576818721	0.544978091147875	Shared_PeakRegion_130_chr2_56651412_56653742	-1.11243804296412	9.54556749765511e-05	0.00235672924644209
Shared_PeakRegion_1338_chr17_13642500_13643033	-0.941464702491369	0.0282697704973143	6.1694914819236	0.0137579741855718	0.544978091147875	Shared_PeakRegion_1338_chr17_13642500_13643033	-0.550280914059212	0.0689352465128233	0.122999893685907
WT_PeakRegion_724_chr2_131628363_131628785	1.07941595788317	-0.560312260741568	6.12435689875938	0.0141034091481678	0.544978091147875	WT_PeakRegion_724_chr2_131628363_131628785	-1.26974997707633	0.00177485914478807	0.0108510985505016
Shared_PeakRegion_1235_chr15_30023569_30025207	-0.921189999389108	0.210730223064565	6.07973802209811	0.0144537463769982	0.544978091147875	Shared_PeakRegion_1235_chr15_30023569_30025207	-1.01551835457186	0.00242190570598915	0.0128624721554477
WT_PeakRegion_5644_chr16_51129489_51130446	-1.08263478651939	-0.555159617987636	6.07311382953585	0.0145065226064757	0.544978091147875	WT_PeakRegion_5644_chr16_51129489_51130446	-0.710943102460122	0.0412729760569705	0.0846692948930318
WT_PeakRegion_3442_chr8_72068502_72068986	-0.986227014788366	-0.195288493021684	6.07010148097607	0.0145305886682684	0.544978091147875	WT_PeakRegion_3442_chr8_72068502_72068986	-0.779845614093889	0.00121574872893236	0.00867909427176456
WT_PeakRegion_623_chr2_82335246_82336207	-1.07791631783017	-0.446979423488703	6.06383285765202	0.0145808024402963	0.544978091147875	WT_PeakRegion_623_chr2_82335246_82336207	-1.34917695483606	0.000377994541230766	0.00462835262709792
WT_PeakRegion_5235_chr14_72857615_72858003	-1.00848315072546	-0.230545713444912	6.03822947629764	0.0147877710669865	0.544978091147875	WT_PeakRegion_5235_chr14_72857615_72858003	-1.20668946900156	0.00593644739306559	0.0224681805437722
WT_PeakRegion_2740_chr7_11056679_11057868	-0.977916495530625	-0.119741748832514	6.03819171986469	0.0147880785175725	0.544978091147875	WT_PeakRegion_2740_chr7_11056679_11057868	-1.71040519438069	2.20884692530773e-05	0.00112757900771627
WT_PeakRegion_4915_chr13_73929872_73930290	-1.09823663132481	-0.593916198352909	6.03815011660202	0.0147884173005699	0.544978091147875	WT_PeakRegion_4915_chr13_73929872_73930290	-1.31514921631114	0.00275578261726618	0.0138866737799961
WT_PeakRegion_431_chr1_179899392_179900171	-1.94613197844665	-1.38994134692787	6.0381088819203	0.0147887530900928	0.544978091147875	WT_PeakRegion_431_chr1_179899392_179900171	-1.12169917485632	0.000558925676776739	0.0057062106297813
WT_PeakRegion_6006_chr17_85906251_85906602	-1.72359361265511	-1.26070249934339	6.03558720031478	0.0148093031372381	0.544978091147875	WT_PeakRegion_6006_chr17_85906251_85906602	-1.40372585795992	0.000824590236379165	0.00702697179662793
WT_PeakRegion_4331_chr11_103934096_103934409	-1.44370763772839	-1.02857155311747	6.02920421430454	0.0148614528314088	0.544978091147875	WT_PeakRegion_4331_chr11_103934096_103934409	-1.33254448720633	0.000150145942102325	0.00296109214937179
WT_PeakRegion_654_chr2_98472277_98473289	-1.08545552483104	-0.549343257034684	6.01478188257982	0.0149799879151059	0.544978091147875	WT_PeakRegion_654_chr2_98472277_98473289	-1.59059106943791	5.55233732436388e-05	0.00179370893246418
WT_PeakRegion_1277_chr4_25115409_25116475	-0.977844427415539	-0.161124521999781	6.01159016370055	0.0150063525533637	0.544978091147875	WT_PeakRegion_1277_chr4_25115409_25116475	-2.26896259992965	4.53865310014155e-06	0.000577830690472237
WT_PeakRegion_1824_chr5_24723467_24723921	0.921083492760223	0.0791072318867865	6.00367955270499	0.0150719046058121	0.544978091147875	WT_PeakRegion_1824_chr5_24723467_24723921	-1.33170317025182	0.00494365844188259	0.0199083989159197
Shared_PeakRegion_988_chr10_121550527_121551895	-1.01706963114022	-0.264013680314522	5.98675519044962	0.0152131501994291	0.544978091147875	Shared_PeakRegion_988_chr10_121550527_121551895	-0.825018891425542	0.0137337773182226	0.0394975074289894
WT_PeakRegion_5610_chr16_37477164_37477551	-1.25838634083901	-0.890527134194682	5.97727267521668	0.0152928883767334	0.544978091147875	WT_PeakRegion_5610_chr16_37477164_37477551	-0.45496393388765	0.2604337025588	0.34216125014781
Shared_PeakRegion_17_chr1_30098884_30100225	-1.03814559300651	-0.385213910877066	5.96172697946372	0.0154245517745041	0.544978091147875	Shared_PeakRegion_17_chr1_30098884_30100225	-0.930224264800468	0.00244570337330732	0.0129412857014213
WT_PeakRegion_6190_chr18_67099509_67100763	-1.18056980026997	-0.782080062453304	5.94632568869496	0.0155561531590236	0.544978091147875	WT_PeakRegion_6190_chr18_67099509_67100763	-0.806781292728061	0.014929130977134	0.0417260654408948
Shared_PeakRegion_1329_chr17_13404504_13405605	-0.815165126237134	0.649679061266807	5.93214175042258	0.0156783839602701	0.544978091147875	Shared_PeakRegion_1329_chr17_13404504_13405605	-0.80336766452584	0.00049738071408878	0.00536308367936341
WT_PeakRegion_6094_chr18_20774381_20775654	-0.923778038748826	0.113146377323939	5.93180225068081	0.0156813218091769	0.544978091147875	WT_PeakRegion_6094_chr18_20774381_20775654	-1.35537040365838	0.000255698650390543	0.00391022813122557
Shared_PeakRegion_1309_chr16_89963523_89964797	-1.10733959005487	-0.645399482792096	5.91350647982256	0.0158404922846263	0.544978091147875	Shared_PeakRegion_1309_chr16_89963523_89964797	-0.585451925196655	0.040984655763995	0.084224982002749
Shared_PeakRegion_790_chr7_58723744_58725306	-0.829868833730479	0.577457259793172	5.89731330877633	0.0159827703812943	0.544978091147875	Shared_PeakRegion_790_chr7_58723744_58725306	-1.18883878539245	5.27717191430666e-05	0.00174808387518741
Shared_PeakRegion_289_chr4_37171126_37172129	-1.02492014337327	-0.39214875823813	5.8901097619567	0.0160464889398743	0.544978091147875	Shared_PeakRegion_289_chr4_37171126_37172129	-0.972969622002352	0.00701036700208374	0.0250411446513627
