genes	logFC	logCPM	F	PValue	FDR	PeakRegion	Htt.LogFC	Htt.PValue	Htt.FDR
Q111_PeakRegion_1044_chr9_90166939_90168145	-0.955155609702363	-0.48059930101665	5.35646664381516	0.0244183265632496	0.998176896711307	Q111_PeakRegion_1044_chr9_90166939_90168145	-0.503272726047042	0.0931785310495346	0.154039039048879
Q111_PeakRegion_1007_chr8_130603554_130604365	1.11415177381721	-0.89871420863393	5.29059275526673	0.0252718013976758	0.998176896711307	Q111_PeakRegion_1007_chr8_130603554_130604365	-0.00688997302387312	0.984800372405457	0.988166891578052
WT_PeakRegion_1941_chr5_75116665_75117261	1.28513162542746	-1.10869435932606	5.07955887661525	0.0282280224392139	0.998176896711307	WT_PeakRegion_1941_chr5_75116665_75117261	-0.747150803316725	0.051851406003776	0.100011379807074
WT_PeakRegion_4649_chr12_114368684_114369241	-0.849403050147906	-0.1271156090001	5.06448624164711	0.0284528997976178	0.998176896711307	WT_PeakRegion_4649_chr12_114368684_114369241	-1.15139112261643	0.00385309055778524	0.0171650960894252
Shared_PeakRegion_385_chr4_145711886_145715369	-0.91423838093316	-0.23666505409947	4.97367095629131	0.0298491538674636	0.998176896711307	Shared_PeakRegion_385_chr4_145711886_145715369	-0.593858437760416	0.000109535377277619	0.00254947209623921
Shared_PeakRegion_1229_chr15_19607721_19609530	-1.09852539858723	-0.861078086609181	4.95265688402216	0.0301826040083004	0.998176896711307	Shared_PeakRegion_1229_chr15_19607721_19609530	-1.04294851978403	0.000178030608345123	0.00323795084059021
WT_PeakRegion_3537_chr8_112147157_112148116	-1.40300284612881	-1.2624327661045	4.93594376787428	0.0304506623057722	0.998176896711307	WT_PeakRegion_3537_chr8_112147157_112148116	-0.701413730855088	0.0509404406202834	0.0986903137997053
Shared_PeakRegion_387_chr4_145739114_145744044	-0.790527331012277	0.337414855553365	4.89553532987681	0.0311093878992435	0.998176896711307	Shared_PeakRegion_387_chr4_145739114_145744044	-0.506757794755674	0.000599322599199614	0.00590218257757905
WT_PeakRegion_1568_chr4_142723703_142724065	-1.09070424480082	-0.886898643708838	4.87702535942894	0.0314162296267752	0.998176896711307	WT_PeakRegion_1568_chr4_142723703_142724065	-1.63249800961525	0.000281971588287193	0.00410172121658683
WT_PeakRegion_795_chr2_170034730_170035166	-1.51769158922376	-1.35671121118455	4.79419548258451	0.0328297182986359	0.998176896711307	WT_PeakRegion_795_chr2_170034730_170035166	-1.18985258096537	0.00386802063495794	0.0171958050163804
WT_PeakRegion_683_chr2_112613161_112613728	0.780777412929341	0.200168826116334	4.74751988811083	0.0336562446079547	0.998176896711307	WT_PeakRegion_683_chr2_112613161_112613728	-1.33554553313383	0.00151757688131389	0.00998772003896835
Shared_PeakRegion_1466_chrX_14147522_14149639	-1.24910181846588	-1.11571479139934	4.64178502664952	0.0356126159267725	0.998176896711307	Shared_PeakRegion_1466_chrX_14147522_14149639	-1.0754842049145	0.000275565220034289	0.00406689620126025
WT_PeakRegion_1080_chr3_93250187_93251063	-0.629296495293612	2.1843211824902	4.56588368206227	0.0370924067929902	0.998176896711307	WT_PeakRegion_1080_chr3_93250187_93251063	-0.824343943601535	0.0110314122247463	0.0338563327141996
Shared_PeakRegion_299_chr4_61345749_61349622	-0.88434035539937	-0.483870659882263	4.4501953359159	0.0394769986709609	0.998176896711307	Shared_PeakRegion_299_chr4_61345749_61349622	-1.05610367211483	1.12816332502412e-06	0.000262988746949137
Shared_PeakRegion_1333_chr17_13444359_13446791	-0.827105556258385	-0.292592162976361	4.39577843750037	0.0406554567183696	0.998176896711307	Shared_PeakRegion_1333_chr17_13444359_13446791	-0.628049915581332	0.00211253993933301	0.0119184247404869
Shared_PeakRegion_160_chr2_162420311_162422555	-1.0757114678163	-1.00781105649305	4.2403481333805	0.0442361092746148	0.998176896711307	Shared_PeakRegion_160_chr2_162420311_162422555	-1.1796763431912	1.28334326888854e-05	0.00085969564714885
WT_PeakRegion_6369_chr19_57745477_57746838	-0.744789777982038	0.39556452581641	4.20057340468739	0.0452063171006336	0.998176896711307	WT_PeakRegion_6369_chr19_57745477_57746838	-0.885729839476506	0.012954847590047	0.037920740854301
WT_PeakRegion_5362_chr15_25387389_25387898	-1.39444743859903	-1.36594305138078	4.16313389692931	0.0461406696961855	0.998176896711307	WT_PeakRegion_5362_chr15_25387389_25387898	-1.56063522507907	0.000386472181863549	0.00467259902259969
Q111_PeakRegion_919_chr7_118372669_118373800	0.858133550105283	-0.495306066201056	3.99931536453557	0.0504828210823615	0.998176896711307	Q111_PeakRegion_919_chr7_118372669_118373800	-0.0680804205954574	0.849941296176991	0.882599221374043
Shared_PeakRegion_1256_chr15_91821148_91825329	-0.962885965638932	-0.799007649361649	3.98443187568401	0.05089879433857	0.998176896711307	Shared_PeakRegion_1256_chr15_91821148_91825329	-1.06140736445356	7.36671157574598e-07	0.000199600105694635
WT_PeakRegion_4961_chr13_98832945_98833480	-1.0139811965749	-0.990180950731163	3.97259837357611	0.051232186037738	0.998176896711307	WT_PeakRegion_4961_chr13_98832945_98833480	-0.409659724653204	0.252106652516391	0.334003384796979
Q111_PeakRegion_1326_chr14_12502945_12503536	-0.971406032540741	-0.836769943479637	3.95019348637676	0.0518699395845134	0.998176896711307	Q111_PeakRegion_1326_chr14_12502945_12503536	-0.066695187683953	0.855850558364955	0.887427421277841
Shared_PeakRegion_645_chr6_47108825_47110774	0.934800092979339	-0.89356174881503	3.82794534819388	0.0555056003087489	0.998176896711307	Shared_PeakRegion_645_chr6_47108825_47110774	-0.917625851936265	0.000799957193750692	0.00694018691819669
Q111_PeakRegion_1048_chr9_100999810_101000104	0.817290340698141	-0.25002233116802	3.79687125978027	0.0564734280676859	0.998176896711307	Q111_PeakRegion_1048_chr9_100999810_101000104	-0.285263059554986	0.424310189312137	0.506427209238294
WT_PeakRegion_1823_chr5_24588967_24589737	-0.62382753937664	1.5356532633116	3.77511289791358	0.0571620715072507	0.998176896711307	WT_PeakRegion_1823_chr5_24588967_24589737	-0.986537728509451	0.00958960052769025	0.0307581549835795
Shared_PeakRegion_273_chr4_6358650_6359790	-0.987457285954673	-0.907299745417771	3.76399590965986	0.0575174554606113	0.998176896711307	Shared_PeakRegion_273_chr4_6358650_6359790	-0.873011745675637	0.00525555791583951	0.020760927288477
WT_PeakRegion_6171_chr18_59889767_59891359	-1.41685123263558	-1.44340871888587	3.67209269056496	0.0605496243292082	0.998176896711307	WT_PeakRegion_6171_chr18_59889767_59891359	-1.02714418806596	0.000544465841879255	0.00566349947741155
WT_PeakRegion_6374_chr19_59040763_59041758	-0.784526116693706	-0.354573883688923	3.63560234738697	0.0618016962050277	0.998176896711307	WT_PeakRegion_6374_chr19_59040763_59041758	-0.846864254440378	0.0213777434223268	0.0530029598178619
WT_PeakRegion_60_chr1_20422384_20423577	-1.3845481854186	-1.46565495639092	3.63212164187274	0.0619226008737359	0.998176896711307	WT_PeakRegion_60_chr1_20422384_20423577	-1.26073531449261	0.000607361623433333	0.00596142746727313
WT_PeakRegion_824_chr2_181305666_181306317	-0.946385636386175	-0.910971546235482	3.55872889126736	0.0645332747747997	0.998176896711307	WT_PeakRegion_824_chr2_181305666_181306317	-1.29070087672686	0.0012637374259063	0.00890648095205162
WT_PeakRegion_4115_chr10_119659272_119660429	-0.87959869417358	-0.846275341203907	3.5499533247742	0.0648534274550815	0.998176896711307	WT_PeakRegion_4115_chr10_119659272_119660429	-1.11543537835825	0.00173698501114288	0.010736198869601
WT_PeakRegion_2311_chr5_141054222_141054870	-1.10855991512481	-1.19911619687256	3.53701923558538	0.0653284747970746	0.998176896711307	WT_PeakRegion_2311_chr5_141054222_141054870	-1.34975913300221	0.00114594278315122	0.00837009903190384
WT_PeakRegion_469_chr1_192075498_192075755	-0.813106471133076	-0.607383957018624	3.44586106708771	0.0687869765075388	0.998176896711307	WT_PeakRegion_469_chr1_192075498_192075755	-1.56752688082952	0.00445625852540089	0.0187033313997517
Shared_PeakRegion_1820_chrX_166605438_166609765	-0.879514972358922	-0.785948850056527	3.42363440584059	0.0696604512043718	0.998176896711307	Shared_PeakRegion_1820_chrX_166605438_166609765	-0.754714274022513	0.000308376975837928	0.00425407245911147
Shared_PeakRegion_85_chr1_123099281_123101535	-1.05339951702877	-1.15383644728378	3.42309443729278	0.0696818224714519	0.998176896711307	Shared_PeakRegion_85_chr1_123099281_123101535	-1.0055462063854	6.11901901265987e-05	0.00186339117886965
WT_PeakRegion_5065_chr14_27506779_27508033	-0.860193465162817	-0.814822247683448	3.34865162388977	0.0726984760803094	0.998176896711307	WT_PeakRegion_5065_chr14_27506779_27508033	-1.11612538730517	0.0033882718605472	0.0157354424825229
WT_PeakRegion_1024_chr3_66789480_66790152	-0.624450693205961	0.788837900387852	3.34563732986337	0.0728236199637154	0.998176896711307	WT_PeakRegion_1024_chr3_66789480_66790152	-1.98606489536174	7.87534052140906e-06	0.000699317002434702
WT_PeakRegion_1507_chr4_119586408_119586762	-0.846676960753545	-0.763695402067925	3.33025450418499	0.0734659771276989	0.998176896711307	WT_PeakRegion_1507_chr4_119586408_119586762	-0.795357694769786	0.0679997984118153	0.121623877761959
Q111_PeakRegion_768_chr6_91633786_91635463	-0.305400976480565	5.7392082690999	3.29928084814895	0.0747784299423798	0.998176896711307	Q111_PeakRegion_768_chr6_91633786_91635463	-0.419940095116073	0.0393945771577869	0.0820261077490313
WT_PeakRegion_491_chr2_8110983_8112298	-1.52628508903162	-1.60965206737061	3.28028843410874	0.075595989635923	0.998176896711307	WT_PeakRegion_491_chr2_8110983_8112298	-0.79638957177164	0.0202830846144918	0.0512887205059337
Q111_PeakRegion_1135_chr11_29616154_29616547	1.237912342587	-1.36777114153655	3.23721044181919	0.0774872042784169	0.998176896711307	Q111_PeakRegion_1135_chr11_29616154_29616547	0.251256831554745	0.541938794707744	0.617497007081813
Shared_PeakRegion_1031_chr11_102734029_102735022	-0.788554822788351	-0.669911135481511	3.23138152241306	0.0777470996487053	0.998176896711307	Shared_PeakRegion_1031_chr11_102734029_102735022	-0.626964466365077	0.0562769931157957	0.105969065912509
Shared_PeakRegion_1237_chr15_35046249_35048045	-1.12804431771438	-1.27097227561428	3.20444329675554	0.0789607937955826	0.998176896711307	Shared_PeakRegion_1237_chr15_35046249_35048045	-0.958898907298221	0.000300932958898507	0.00418765306510509
Q111_PeakRegion_1230_chr12_106868718_106869685	-1.11540203076822	-1.26634468892792	3.20137526484297	0.0791003479488664	0.998176896711307	Q111_PeakRegion_1230_chr12_106868718_106869685	-0.534745270684126	0.121645127967917	0.188009955716978
Shared_PeakRegion_1087_chr12_114662300_114663687	-0.478408973190069	2.42562546989054	3.19477503995499	0.0794014958299419	0.998176896711307	Shared_PeakRegion_1087_chr12_114662300_114663687	-0.878150900326882	0.000287118462464491	0.00413348881861345
Shared_PeakRegion_1035_chr11_119639581_119641033	-0.628497472818511	0.509298712127884	3.17870683263543	0.0801399600500793	0.998176896711307	Shared_PeakRegion_1035_chr11_119639581_119641033	-0.579444036591935	0.0468422516973162	0.0927453763697846
Q111_PeakRegion_1627_chr18_62913363_62914017	-0.836307476776807	-0.854663668801063	3.16339701824765	0.0808506535189486	0.998176896711307	Q111_PeakRegion_1627_chr18_62913363_62914017	0.262250589132309	0.478509700715818	0.557920043133333
WT_PeakRegion_6373_chr19_58507046_58507730	1.00393145515338	-1.06604427490917	3.14557446469558	0.0816868023252419	0.998176896711307	WT_PeakRegion_6373_chr19_58507046_58507730	-0.975863490889429	0.00738584649008451	0.0259548519656545
WT_PeakRegion_3050_chr7_56252200_56252424	-0.666373645459198	0.00882806785719124	3.11757265200719	0.0830199496638853	0.998176896711307	WT_PeakRegion_3050_chr7_56252200_56252424	-2.21665233147446	2.94502471377512e-05	0.00132675647548158
WT_PeakRegion_2825_chr7_20342639_20343177	-0.737415807810247	-0.456876876403303	3.10465827612365	0.0836429140500083	0.998176896711307	WT_PeakRegion_2825_chr7_20342639_20343177	-1.84937554903843	7.05186078327076e-05	0.00200314550797909
WT_PeakRegion_1180_chr3_152149171_152149813	-0.950189790022517	-0.982886963290941	3.08552133115177	0.0845756079936373	0.998176896711307	WT_PeakRegion_1180_chr3_152149171_152149813	-0.529776627498469	0.186553591118191	0.26200316285831
Shared_PeakRegion_1222_chr14_124814109_124815524	-1.06199977135874	-1.22174986697204	3.06643511738041	0.0855173499310907	0.998176896711307	Shared_PeakRegion_1222_chr14_124814109_124815524	-1.04982508185224	0.000379127749843767	0.00463472678685108
Q111_PeakRegion_757_chr6_65798163_65798761	-1.19373605288297	-1.38271005637032	2.99084991985979	0.0893630691010264	0.998176896711307	Q111_PeakRegion_757_chr6_65798163_65798761	0.153885116200003	0.715842586796405	0.769277800740121
Shared_PeakRegion_490_chr5_16749836_16752962	-0.828362428798773	-0.78448872075138	2.98356655227938	0.0897436963703291	0.998176896711307	Shared_PeakRegion_490_chr5_16749836_16752962	-0.754266456572483	0.00268018964413447	0.0136752724682239
Shared_PeakRegion_136_chr2_95141037_95142155	-0.958686020538011	-1.09527457393492	2.97472661613451	0.090208098655597	0.998176896711307	Shared_PeakRegion_136_chr2_95141037_95142155	-0.0900142782673877	0.783468698471106	0.827229590002416
Shared_PeakRegion_1232_chr15_26639079_26639554	1.01008029134701	-1.07761159423497	2.96451460621029	0.0907479199562308	0.998176896711307	Shared_PeakRegion_1232_chr15_26639079_26639554	-0.392052986040964	0.349047654535925	0.433927831233073
Shared_PeakRegion_172_chr3_6297388_6307485	-0.630738534578254	0.359473323820995	2.96422688435634	0.0907631814181567	0.998176896711307	Shared_PeakRegion_172_chr3_6297388_6307485	-0.990037442115348	6.06705292083358e-09	5.82823165585895e-06
Q111_PeakRegion_933_chr7_148232486_148232890	-0.631438673289207	0.253030885897523	2.90920867010655	0.0937348064689364	0.998176896711307	Q111_PeakRegion_933_chr7_148232486_148232890	0.660155135773653	0.12548263133085	0.192560988276662
WT_PeakRegion_1582_chr4_144711378_144711924	1.17556996560748	-1.38790328150077	2.89069475851793	0.0947590799500841	0.998176896711307	WT_PeakRegion_1582_chr4_144711378_144711924	-0.85983126066359	0.0253241302469834	0.0598122673938027
Shared_PeakRegion_130_chr2_56651412_56653742	-0.796245421340381	-0.826100229166703	2.83637855019872	0.0978370511750513	0.998176896711307	Shared_PeakRegion_130_chr2_56651412_56653742	-1.11243804296412	9.54556749765511e-05	0.00235672924644209
WT_PeakRegion_4333_chr11_107645823_107646870	0.541258111061424	1.1777613984235	2.83222587198206	0.0980769398112185	0.998176896711307	WT_PeakRegion_4333_chr11_107645823_107646870	-0.572413866547505	0.0840178266200351	0.142758702989855
WT_PeakRegion_403_chr1_166914875_166915317	1.16731833084466	-1.3241999316374	2.81988232858182	0.0987938909066107	0.998176896711307	WT_PeakRegion_403_chr1_166914875_166915317	-1.64138464120138	0.000446182541889076	0.00503500387461571
WT_PeakRegion_2451_chr6_41569683_41570593	0.701941330800696	-0.377674517282558	2.81663769834923	0.0989833224373655	0.998176896711307	WT_PeakRegion_2451_chr6_41569683_41570593	-1.31592269155336	0.000255072049938048	0.00390629906042805
WT_PeakRegion_3302_chr8_19712337_19712700	-1.42458035183583	-1.62304071241367	2.81233003369203	0.099235446507745	0.998176896711307	WT_PeakRegion_3302_chr8_19712337_19712700	-0.574613081365684	0.0164030656910097	0.0443415694952417
WT_PeakRegion_5067_chr14_27857515_27858310	-0.761961749571757	-0.76268497025602	2.80485358362648	0.0996747478272926	0.998176896711307	WT_PeakRegion_5067_chr14_27857515_27858310	-1.17693027725991	0.00204381351876597	0.0117204337479309
WT_PeakRegion_5899_chr17_43721138_43721489	0.888631376423726	-1.01948199687759	2.78375445947443	0.100926297719076	0.998176896711307	WT_PeakRegion_5899_chr17_43721138_43721489	-1.07765559980791	0.00777407150258828	0.026825025191087
WT_PeakRegion_4196_chr11_24236427_24236986	-0.993663557859454	-1.20382873669711	2.75295059070546	0.102785304275961	0.998176896711307	WT_PeakRegion_4196_chr11_24236427_24236986	-0.606526423054995	0.103484605849208	0.166324641475753
WT_PeakRegion_1840_chr5_30668686_30669897	-0.780334321681676	-0.816678343290505	2.73372259332015	0.103965195527432	0.998176896711307	WT_PeakRegion_1840_chr5_30668686_30669897	-1.41930796564602	2.68594225160162e-05	0.00127148923489815
Shared_PeakRegion_1817_chrX_166591106_166593926	-0.947654791931647	-1.15212171762658	2.69721850454012	0.106247348870487	0.998176896711307	Shared_PeakRegion_1817_chrX_166591106_166593926	-0.426765883648409	0.0614356574962807	0.1130600126721
Shared_PeakRegion_29_chr1_64845051_64846860	-0.534027949750019	1.35277369649257	2.69437366148058	0.106427556716408	0.998176896711307	Shared_PeakRegion_29_chr1_64845051_64846860	-0.256641236631666	0.356333938381295	0.441427986738001
Q111_PeakRegion_958_chr8_47202768_47203294	0.646533054294246	-0.286325671285097	2.68183917871081	0.107225669354766	0.998176896711307	Q111_PeakRegion_958_chr8_47202768_47203294	0.167605799136975	0.671300305339047	0.730624196778011
WT_PeakRegion_4092_chr10_110627685_110628260	0.785851845315479	-0.923832125622089	2.66623424125151	0.108228727427432	0.998176896711307	WT_PeakRegion_4092_chr10_110627685_110628260	-0.751776260693997	0.107209955337083	0.170718444551983
WT_PeakRegion_1456_chr4_97704059_97705295	-0.698781116365114	-0.52290745171852	2.65713401007866	0.108818554736101	0.998176896711307	WT_PeakRegion_1456_chr4_97704059_97705295	-1.09790452920224	0.000849956363898028	0.00715004524932479
Shared_PeakRegion_1260_chr15_99772837_99775176	-0.705435033130673	-0.546005606011026	2.64841657248988	0.109386972994228	0.998176896711307	Shared_PeakRegion_1260_chr15_99772837_99775176	-0.854570412284105	0.00221839819785273	0.0121712428643353
WT_PeakRegion_3867_chr9_123168518_123168951	-0.366977240853192	3.62351932512596	2.63666039333348	0.110158843981494	0.998176896711307	WT_PeakRegion_3867_chr9_123168518_123168951	-1.30351121621831	0.00410161885437294	0.0176688978533057
WT_PeakRegion_3991_chr10_59812533_59813054	-0.615987849879192	0.0535250490167228	2.6202708585269	0.11124520666942	0.998176896711307	WT_PeakRegion_3991_chr10_59812533_59813054	-1.03176365444439	0.0220856834290999	0.0542812070976572
WT_PeakRegion_2324_chr5_145655739_145656375	0.597748145367844	0.170385965470704	2.60931125199406	0.111978402474296	0.998176896711307	WT_PeakRegion_2324_chr5_145655739_145656375	-0.997245251878726	0.019663996137381	0.0503916726421636
Q111_PeakRegion_1112_chr10_116315322_116316834	0.948341823311541	-1.17201491190251	2.60178201060401	0.112485271567106	0.998176896711307	Q111_PeakRegion_1112_chr10_116315322_116316834	0.242816538401703	0.431451908391475	0.513186888335515
WT_PeakRegion_3747_chr9_77379537_77380765	-0.602453336622296	-0.0701296291685781	2.60013206395319	0.112596692193215	0.998176896711307	WT_PeakRegion_3747_chr9_77379537_77380765	-0.857143336225922	0.00632688009581019	0.0233110676333425
WT_PeakRegion_1845_chr5_32250151_32251405	-0.596262390776772	0.190980086812295	2.59591456107111	0.112882066982108	0.998176896711307	WT_PeakRegion_1845_chr5_32250151_32251405	-1.10631164873538	0.00135918085012052	0.00935056252814035
WT_PeakRegion_5281_chr14_106736954_106738849	-0.883603555675846	-1.0204654441142	2.58547900103564	0.113591704987558	0.998176896711307	WT_PeakRegion_5281_chr14_106736954_106738849	-1.0469262891488	0.000199574798244506	0.00347431119118565
WT_PeakRegion_4690_chr13_4981198_4983115	-0.957477725849562	-1.19414868899214	2.52904429901167	0.117517973040821	0.998176896711307	WT_PeakRegion_4690_chr13_4981198_4983115	-1.40424251218983	7.8577154176171e-06	0.000699317002434702
Shared_PeakRegion_7_chr1_16060526_16064870	-0.590849772477587	0.0237444612154031	2.52806695533537	0.117587310265268	0.998176896711307	Shared_PeakRegion_7_chr1_16060526_16064870	-0.617199829562093	0.00108709853283172	0.00817984044106414
Q111_PeakRegion_1130_chr11_20278817_20279499	0.873142288316504	-1.03481974626999	2.50707134816179	0.119088100165036	0.998176896711307	Q111_PeakRegion_1130_chr11_20278817_20279499	0.542958609848919	0.0779961018091505	0.135067978993329
WT_PeakRegion_3404_chr8_57997768_57999248	-0.976211620897435	-1.26484866498587	2.49852547043835	0.119705185390935	0.998176896711307	WT_PeakRegion_3404_chr8_57997768_57999248	-0.786886632438186	4.89795499162539e-05	0.00173733713482169
Shared_PeakRegion_1300_chr16_70145045_70146654	0.638976041056058	-0.320349885773184	2.49271564811777	0.120126777501504	0.998176896711307	Shared_PeakRegion_1300_chr16_70145045_70146654	-0.489411163676635	0.117018519420993	0.182595200047495
Shared_PeakRegion_141_chr2_112443765_112444844	-0.667139236862722	-0.537293602966358	2.47852037427969	0.121163978042359	0.998176896711307	Shared_PeakRegion_141_chr2_112443765_112444844	0.207179846482517	0.294593664431733	0.377741930839719
WT_PeakRegion_3922_chr10_23891326_23892032	0.766981585519365	-0.935592441424289	2.47502882187077	0.121420651073395	0.998176896711307	WT_PeakRegion_3922_chr10_23891326_23892032	-0.583674553496726	0.100708206524813	0.163193316722542
Q111_PeakRegion_1109_chr10_110654816_110655850	0.59351352799206	-0.230239661859849	2.46857858100719	0.121896452572709	0.998176896711307	Q111_PeakRegion_1109_chr10_110654816_110655850	0.340992767468049	0.310022657027252	0.393556565844497
Q111_PeakRegion_210_chr3_27639710_27640656	-0.697566977178245	-0.71051692444389	2.44046054030672	0.123995507175582	0.998176896711307	Q111_PeakRegion_210_chr3_27639710_27640656	-0.0370576206341497	0.916643449268317	0.9349586224342
WT_PeakRegion_6114_chr18_32102126_32102608	-0.577257440839828	0.308513518959329	2.43459451724751	0.124438584743982	0.998176896711307	WT_PeakRegion_6114_chr18_32102126_32102608	-0.822665438033677	0.0245642883090834	0.0585025585144543
Shared_PeakRegion_30_chr1_75457166_75459280	-0.59839042775191	-0.197201866904251	2.39724007070855	0.127302775320584	0.998176896711307	Shared_PeakRegion_30_chr1_75457166_75459280	-0.464957194670085	0.0355242873802674	0.075912061627358
Q111_PeakRegion_1234_chr12_113088025_113088993	0.606286529344859	-0.124948981646972	2.36547942075454	0.129797337230996	0.998176896711307	Q111_PeakRegion_1234_chr12_113088025_113088993	-0.535589085537379	0.157958957952203	0.230291433316905
WT_PeakRegion_5992_chr17_80550221_80551173	0.718645843597521	-0.869990469307005	2.35883632181314	0.130326139273811	0.998176896711307	WT_PeakRegion_5992_chr17_80550221_80551173	-0.743095343861365	0.0144382715820559	0.0407394434733203
WT_PeakRegion_4290_chr11_72774644_72775041	-0.580337471762253	-0.187714598194447	2.34571379052469	0.131377972513527	0.998176896711307	WT_PeakRegion_4290_chr11_72774644_72775041	-1.39320226281347	0.00750905696842	0.0262134803387163
WT_PeakRegion_5547_chr16_7833013_7833204	-0.605310453243222	-0.272000805920008	2.33973201202254	0.13186066115257	0.998176896711307	WT_PeakRegion_5547_chr16_7833013_7833204	-1.06329821837683	0.036677784743395	0.077685738902276
Shared_PeakRegion_1084_chr12_111607521_111609884	-0.53950800640833	0.339211965112869	2.33928355691949	0.131896930131482	0.998176896711307	Shared_PeakRegion_1084_chr12_111607521_111609884	-0.962138563360949	0.000586276097304064	0.00585002787555433
Shared_PeakRegion_1307_chr16_89878333_89879469	0.453405729019305	1.69711996386794	2.32407978005878	0.133133326333329	0.998176896711307	Shared_PeakRegion_1307_chr16_89878333_89879469	0.359639927554003	0.280451794890626	0.363000259261299
WT_PeakRegion_5977_chr17_72055590_72056129	0.614877139459913	-0.460234810491012	2.32358257173979	0.133173983726757	0.998176896711307	WT_PeakRegion_5977_chr17_72055590_72056129	-1.67614384133463	0.000113482229444063	0.00257885315814067
Shared_PeakRegion_194_chr3_26896404_26897958	-0.822214471376072	-1.090388535806	2.32321684494512	0.133203898779176	0.998176896711307	Shared_PeakRegion_194_chr3_26896404_26897958	-0.894797951617571	0.00442787374185747	0.0186041120597248
WT_PeakRegion_1246_chr4_16052489_16053358	0.660326366247579	-0.64870885124893	2.32098612276458	0.133386530106238	0.998176896711307	WT_PeakRegion_1246_chr4_16052489_16053358	-0.478537720372404	0.189539826839407	0.265526627364711
WT_PeakRegion_4533_chr12_63648595_63650773	-0.743750859083458	-0.835047748508528	2.31522987168707	0.133859126857028	0.998176896711307	WT_PeakRegion_4533_chr12_63648595_63650773	-1.31591730020638	3.61490052326157e-06	0.000509694201341895
Shared_PeakRegion_652_chr6_58560292_58561109	-0.987607664667928	-1.32869114524525	2.30283032844904	0.134883683471105	0.998176896711307	Shared_PeakRegion_652_chr6_58560292_58561109	-0.227775740208522	0.286130672315078	0.368990610881543
Shared_PeakRegion_1331_chr17_13420545_13424489	-0.681983943951714	-0.732441853084201	2.27409099596962	0.137293158540139	0.998176896711307	Shared_PeakRegion_1331_chr17_13420545_13424489	-0.433898455171447	0.00661518092058831	0.0240545825147477
WT_PeakRegion_4343_chr11_116566420_116566906	-0.838237741990032	-1.09235030978207	2.27376265912599	0.137320970078692	0.998176896711307	WT_PeakRegion_4343_chr11_116566420_116566906	-0.642733988035969	0.10363693177574	0.166509268370722
