genes	logFC	logCPM	F	PValue	FDR	PeakRegion	Htt.LogFC	Htt.PValue	Htt.FDR
Q111_PeakRegion_690_chr5_111390936_111394121	-1.39923419438806	-1.07535915818064	10.435996464212	0.0017824934830555	0.11375549319136	Q111_PeakRegion_690_chr5_111390936_111394121	0.108655169048845	0.656887288537018	0.717672454298042
Shared_PeakRegion_814_chr7_104944312_104945607	-1.20891282779293	-0.533724066660118	9.82004232152504	0.0023985800740131	0.140316934329766	Shared_PeakRegion_814_chr7_104944312_104945607	-0.279268308061702	0.271234990659673	0.353408156140661
Shared_PeakRegion_1363_chr17_50254877_50256123	-2.29553507346182	-1.68342864493306	9.36676683552842	0.00299052184272893	0.161488179507362	Shared_PeakRegion_1363_chr17_50254877_50256123	-0.0116823162523085	0.970427623796858	0.978110330089794
WT_PeakRegion_2215_chr5_100373032_100373444	-1.35484001379737	-1.10767068008888	9.00145644325009	0.00357719165899809	0.17476969217151	WT_PeakRegion_2215_chr5_100373032_100373444	-1.15448468680415	0.0257634143686905	0.0606059660805772
WT_PeakRegion_1845_chr5_32250151_32251405	-1.46826303022167	-1.27967516610433	8.91412746534722	0.00373439513186987	0.17476969217151	WT_PeakRegion_1845_chr5_32250151_32251405	-1.10631164873538	0.00135918085012052	0.00935056252814035
Shared_PeakRegion_433_chr4_146719134_146722415	-1.1739750226536	-0.744110211141899	8.61721362560919	0.0043247816644717	0.189749795528696	Shared_PeakRegion_433_chr4_146719134_146722415	-0.497772941209796	0.00240534003113259	0.0128175633429037
WT_PeakRegion_5205_chr14_58177988_58178874	-1.19709917857949	-1.0412663745135	8.35134490761393	0.00493588450330098	0.201915886905267	WT_PeakRegion_5205_chr14_58177988_58178874	-0.624121691241149	0.0994626892075673	0.161820205828539
Shared_PeakRegion_55_chr1_87343717_87346504	-1.21699508337856	-1.03082014230252	8.25563111161288	0.00517733043346839	0.201915886905267	Shared_PeakRegion_55_chr1_87343717_87346504	-0.425561995727623	0.0129779970409272	0.0379779824789469
WT_PeakRegion_6248_chr19_7198150_7198865	-1.63354277459908	-1.47022775271066	7.915900282392	0.00613847429074027	0.219527892116279	WT_PeakRegion_6248_chr19_7198150_7198865	-0.0952698867771951	0.802921194019608	0.844225697234348
WT_PeakRegion_6374_chr19_59040763_59041758	-1.75572566430434	-1.4856941659954	7.87798429975674	0.0062567294106218	0.219527892116279	WT_PeakRegion_6374_chr19_59040763_59041758	-0.846864254440378	0.0213777434223268	0.0530029598178619
Q111_PeakRegion_500_chr4_146892352_146893896	-1.26898021323336	-1.2164551365574	7.63969764173393	0.0070564122515341	0.219527892116279	Q111_PeakRegion_500_chr4_146892352_146893896	-0.00986961452769091	0.956998578492848	0.967250500137152
Shared_PeakRegion_37_chr1_85058755_85060627	-1.46355581848759	-1.42150772927708	7.54907437291605	0.00738792047897565	0.219527892116279	Shared_PeakRegion_37_chr1_85058755_85060627	-0.343278143864501	0.0537408052874604	0.102579315294905
Shared_PeakRegion_445_chr4_146790316_146791769	-1.1909640422868	-1.09819432387116	7.51578658458621	0.00751373867947722	0.219527892116279	Shared_PeakRegion_445_chr4_146790316_146791769	-0.506402255280705	0.00365693948114065	0.0165991750417583
Shared_PeakRegion_256_chr3_154135739_154137098	-1.68554920319191	-1.52826214761504	7.49837513589114	0.00758043823796401	0.219527892116279	Shared_PeakRegion_256_chr3_154135739_154137098	-0.677205019957127	0.0418468019476999	0.0855806379294261
WT_PeakRegion_4039_chr10_79655494_79656109	1.14622030626689	-1.02339173514469	7.40706342591604	0.0079405035556124	0.219527892116279	WT_PeakRegion_4039_chr10_79655494_79656109	-0.917154117108381	0.0106748372769608	0.0330891773263844
Shared_PeakRegion_1226_chr15_10509357_10512004	-1.17056678009776	-1.16227666762247	7.36056958346926	0.00813066267097331	0.219527892116279	Shared_PeakRegion_1226_chr15_10509357_10512004	0.0109089371508459	0.962313838157702	0.97122925767072
Shared_PeakRegion_1820_chrX_166605438_166609765	-1.2313999116321	-1.23985400020077	6.7727494920508	0.0109910457331958	0.265734119404378	Shared_PeakRegion_1820_chrX_166605438_166609765	-0.754714274022513	0.000308376975837928	0.00425407245911147
Q111_PeakRegion_1301_chr13_67154406_67156272	-1.35981847768543	-1.41457794838469	6.73497878654683	0.0112076491707179	0.265734119404378	Q111_PeakRegion_1301_chr13_67154406_67156272	1.07589134744795	0.0027669923393581	0.0139054797424023
Shared_PeakRegion_611_chr5_100072178_100073840	-1.5064456650033	-1.47811705548929	6.63402140751487	0.0118088588292244	0.265734119404378	Shared_PeakRegion_611_chr5_100072178_100073840	-0.612047544459859	0.0243783536090161	0.0581818754087901
Shared_PeakRegion_65_chr1_90116946_90118342	-1.28282173700516	-1.32386660949988	6.63117021214027	0.0118263210041543	0.265734119404378	Shared_PeakRegion_65_chr1_90116946_90118342	-0.0330253912149449	0.838377196589483	0.873423231426705
Shared_PeakRegion_1333_chr17_13444359_13446791	-1.29287085264532	-1.32531317280096	6.62328137919576	0.0118747774951078	0.265734119404378	Shared_PeakRegion_1333_chr17_13444359_13446791	-0.628049915581332	0.00211253993933301	0.0119184247404869
WT_PeakRegion_1080_chr3_93250187_93251063	0.401414892745517	4.85651502678349	6.58494525738044	0.0121132362121654	0.265734119404378	WT_PeakRegion_1080_chr3_93250187_93251063	-0.824343943601535	0.0110314122247463	0.0338563327141996
Shared_PeakRegion_1277_chr16_20265922_20267618	-1.56026452838464	-1.52102210554392	6.45447753356428	0.0129631225293067	0.266491196906024	Shared_PeakRegion_1277_chr16_20265922_20267618	0.0670321203911883	0.807893287629541	0.848187617524229
Q111_PeakRegion_1534_chr17_5864562_5866982	-1.03442029585791	-0.868822174417969	6.40992994361795	0.013267456945058	0.266491196906024	Q111_PeakRegion_1534_chr17_5864562_5866982	-0.342502246651417	0.196895879572544	0.273762994663563
WT_PeakRegion_5778_chr17_13371829_13372904	-1.96609333808363	-1.77316806140046	6.40716406732684	0.0132865981363402	0.266491196906024	WT_PeakRegion_5778_chr17_13371829_13372904	-0.517305608300965	0.0491273841340734	0.0960283144921852
Shared_PeakRegion_1791_chrX_131575075_131590855	-0.676713457978506	1.14819875670554	6.2934203772827	0.0140994233128221	0.268075773517891	Shared_PeakRegion_1791_chrX_131575075_131590855	-0.735293586155813	1.60817237254959e-07	6.69127558462996e-05
WT_PeakRegion_5388_chr15_37105053_37106217	-1.45826490759717	-1.50216579236488	6.28908147274066	0.0141314453107104	0.268075773517891	WT_PeakRegion_5388_chr15_37105053_37106217	-1.08830579865445	0.00276208805004888	0.0138919487981278
Shared_PeakRegion_70_chr1_90191952_90193402	-1.04619561298923	-1.13265339056202	6.19255721756681	0.0148639342549283	0.268075773517891	Shared_PeakRegion_70_chr1_90191952_90193402	-0.394872831306392	0.0242564201282666	0.0580287286431905
Shared_PeakRegion_228_chr3_93129734_93135542	-0.968670027451161	-0.647198280813872	6.18881826438469	0.0148930985287717	0.268075773517891	Shared_PeakRegion_228_chr3_93129734_93135542	-0.855650285382334	1.32041612350786e-05	0.000866635849509785
Shared_PeakRegion_1258_chr15_96528779_96531620	0.341258273838357	5.60346563226622	5.85324556760256	0.0177723656631045	0.311905017387485	Shared_PeakRegion_1258_chr15_96528779_96531620	-0.172195518832578	0.316105405379354	0.399746986434135
Shared_PeakRegion_19_chr1_38866068_38867500	-1.42534875103	-1.44670836961705	5.77314670663421	0.0185427680379478	0.314959524324971	Shared_PeakRegion_19_chr1_38866068_38867500	-0.0585374229190657	0.853338996104671	0.885344444952191
Shared_PeakRegion_428_chr4_146647083_146648967	-1.04174425780372	-1.18452404801146	5.74280431524083	0.0188437322245709	0.314959524324971	Shared_PeakRegion_428_chr4_146647083_146648967	-0.057504942961996	0.777785375816284	0.822214692502068
Shared_PeakRegion_1021_chr11_53953555_53954166	-1.0774678509133	-1.27214603046948	5.48772857180943	0.0215872045121654	0.352423664361398	Shared_PeakRegion_1021_chr11_53953555_53954166	-0.607612938924545	1.25501354449108e-05	0.000852519934415018
Shared_PeakRegion_32_chr1_78570296_78571192	-0.923217392052021	-0.817278494384457	5.44051036587754	0.0221397817198273	0.353230153802699	Shared_PeakRegion_32_chr1_78570296_78571192	-0.317690830036519	0.0755134298808447	0.131958064089778
WT_PeakRegion_6100_chr18_21810907_21811644	0.575927967769365	1.91649017841868	5.39558996219985	0.0226793640535763	0.35379807923579	WT_PeakRegion_6100_chr18_21810907_21811644	-1.53364453866315	0.000111091517725691	0.00255752520219472
Shared_PeakRegion_420_chr4_146583605_146585455	-1.32884121596667	-1.50304200060484	5.2427915105575	0.0246213865436714	0.375743768557767	Shared_PeakRegion_420_chr4_146583605_146585455	-0.538936322390704	0.0113076753936794	0.0344346414654209
Shared_PeakRegion_458_chr4_146896915_146899729	-1.35051161188848	-1.48856851502381	5.17885162026691	0.0254856229203675	0.380657601916979	Shared_PeakRegion_458_chr4_146896915_146899729	0.221983769294966	0.200136210129891	0.277720201239995
Shared_PeakRegion_1084_chr12_111607521_111609884	-0.855639606424995	-0.549441249837372	5.01566662152783	0.0278403972694015	0.394986543916779	Shared_PeakRegion_1084_chr12_111607521_111609884	-0.962138563360949	0.000586276097304064	0.00585002787555433
Shared_PeakRegion_1419_chr18_73583282_73585597	-1.5321927239148	-1.62933064811416	5.01004382875908	0.0279255397620056	0.394986543916779	Shared_PeakRegion_1419_chr18_73583282_73585597	0.0724287222483336	0.786769968720987	0.830300435381471
WT_PeakRegion_4597_chr12_89640522_89641201	-1.01782470562571	-1.25364698282162	4.99199880570522	0.0282006568954286	0.394986543916779	WT_PeakRegion_4597_chr12_89640522_89641201	-2.17521800374126	6.38651808105201e-07	0.000181325029051529
Q111_PeakRegion_1701_chrX_32097879_32099402	-1.24164189752079	-1.41844123928527	4.96000090113664	0.0286956036178856	0.394986543916779	Q111_PeakRegion_1701_chrX_32097879_32099402	0.426918923719029	0.0527814014715242	0.101260179620479
WT_PeakRegion_5544_chr16_7026873_7027721	1.01620179487086	-1.20051527785413	4.8925303902394	0.0297697458005024	0.401891568306783	WT_PeakRegion_5544_chr16_7026873_7027721	-1.01173010774297	0.00685125078202614	0.0247089307213892
WT_PeakRegion_553_chr2_39081282_39081889	0.324836508551076	5.35008456731793	4.76409762601435	0.0319343573891976	0.420562299483209	WT_PeakRegion_553_chr2_39081282_39081889	-1.94679272286113	1.4741417745193e-05	0.000921731132032273
Shared_PeakRegion_1245_chr15_59263262_59265889	-0.892269848823334	-0.955010346648241	4.74044530936554	0.032350946114093	0.420562299483209	Shared_PeakRegion_1245_chr15_59263262_59265889	-0.300952613394984	0.226255322057324	0.305499615152024
Shared_PeakRegion_105_chr1_189177853_189179722	-0.88883329209463	-0.877016085001623	4.68897372550442	0.033277652508401	0.424743855652682	Shared_PeakRegion_105_chr1_189177853_189179722	-0.528352843687378	0.069025532389303	0.123104270170087
Shared_PeakRegion_709_chr6_147962083_147963782	-1.28812902796317	-1.52407348733226	4.5971118003359	0.0350025925237854	0.435977455272424	Shared_PeakRegion_709_chr6_147962083_147963782	0.129719293945881	0.672670178039473	0.731813628265532
WT_PeakRegion_3038_chr7_51842445_51842886	0.442373400160812	3.15893360980603	4.5627583680504	0.0356719541434367	0.435977455272424	WT_PeakRegion_3038_chr7_51842445_51842886	-1.61631314717222	0.00029384213494691	0.00416350891461873
Shared_PeakRegion_1817_chrX_166591106_166593926	-1.05124024593498	-1.34431385112312	4.53420685427966	0.036238664262932	0.435977455272424	Shared_PeakRegion_1817_chrX_166591106_166593926	-0.426765883648409	0.0614356574962807	0.1130600126721
Shared_PeakRegion_153_chr2_135503690_135505229	-1.47595537945745	-1.65967798071401	4.51417620173732	0.0366419798590784	0.435977455272424	Shared_PeakRegion_153_chr2_135503690_135505229	-0.493933883752263	0.0727186407248174	0.128197843933791
Shared_PeakRegion_479_chr4_154221020_154223466	-1.12339781125675	-1.42229861411205	4.43165948304552	0.0383547238047933	0.448750268516082	Shared_PeakRegion_479_chr4_154221020_154223466	-0.546919717938147	0.0259292167697088	0.0609010966004696
WT_PeakRegion_4753_chr13_20012074_20013733	-1.56623258931547	-1.70154243818974	4.36330021658857	0.0398384505575958	0.457881741838695	WT_PeakRegion_4753_chr13_20012074_20013733	-0.491285912439648	0.0655321356631384	0.118268966480804
WT_PeakRegion_534_chr2_26485201_26485665	0.456024345124755	2.78641130147337	4.31461136730643	0.0409326330758972	0.457881741838695	WT_PeakRegion_534_chr2_26485201_26485665	-1.23741436770718	0.00277135803326387	0.0139054797424023
Shared_PeakRegion_20_chr1_43834525_43835766	-0.722509259205624	-0.103515606123233	4.26088188298153	0.0421775652852443	0.457881741838695	Shared_PeakRegion_20_chr1_43834525_43835766	-0.321296145492931	0.0934596714442257	0.154383046451639
WT_PeakRegion_2691_chr6_148075545_148076570	-0.657328199431684	0.320144798875484	4.21029947099249	0.0433867234654574	0.457881741838695	WT_PeakRegion_2691_chr6_148075545_148076570	-0.769562896922914	0.00846540538421986	0.0284173868756089
Q111_PeakRegion_1579_chr17_50770683_50771794	-1.67750926684497	-1.83111316536786	4.2023725008323	0.0435795612731524	0.457881741838695	Q111_PeakRegion_1579_chr17_50770683_50771794	0.48441222434321	0.136592962271344	0.205647720669513
Shared_PeakRegion_981_chr10_84876092_84882305	-0.775589310513178	-0.512257992680542	4.19636551935758	0.0437263042742104	0.457881741838695	Shared_PeakRegion_981_chr10_84876092_84882305	-0.410424120536193	0.0140403924181124	0.040041843234092
Shared_PeakRegion_1065_chr12_60135872_60140055	-0.714630999264843	0.195454775441219	4.18693907105642	0.0439576503840641	0.457881741838695	Shared_PeakRegion_1065_chr12_60135872_60140055	-0.230720264504447	0.242425785868901	0.32348949100602
Shared_PeakRegion_987_chr10_121015755_121017375	-0.825475935856737	-0.872165803765835	4.17094395403678	0.0443532171581642	0.457881741838695	Shared_PeakRegion_987_chr10_121015755_121017375	-0.824987273937075	0.0060665074527266	0.0227241347936767
WT_PeakRegion_2636_chr6_122286715_122286991	1.01675748690924	-1.35917487135979	4.08437474283713	0.046561503853605	0.468512685583223	WT_PeakRegion_2636_chr6_122286715_122286991	-1.29540251589044	0.00403144709750329	0.0175816349481293
Q111_PeakRegion_101_chr1_185421898_185422863	-1.22714017717418	-1.56526248174906	4.0586036277848	0.0472415011874027	0.468512685583223	Q111_PeakRegion_101_chr1_185421898_185422863	-0.29080855021922	0.400271626169656	0.48344613941419
WT_PeakRegion_5206_chr14_58347405_58348177	-1.2275790004555	-1.56583979623218	4.05320918559515	0.0473851861487306	0.468512685583223	WT_PeakRegion_5206_chr14_58347405_58348177	-0.0602780488183492	0.87458477363594	0.902689715082143
WT_PeakRegion_103_chr1_36344316_36344818	-1.06592678460135	-1.45492723573481	3.94376088158776	0.0504043437684351	0.487561435249443	WT_PeakRegion_103_chr1_36344316_36344818	-0.98994925612218	0.00781362125431676	0.0269034003891708
Shared_PeakRegion_1082_chr12_103078212_103080265	-0.952144450674259	-1.34295838679542	3.93339552585979	0.0507008330102697	0.487561435249443	Shared_PeakRegion_1082_chr12_103078212_103080265	-0.609345124126712	0.0291644748680137	0.0664756268184427
Shared_PeakRegion_827_chr7_128089841_128090514	-0.822595899684131	-0.949363915113591	3.82831883468457	0.0538148871422496	0.503587875483767	Shared_PeakRegion_827_chr7_128089841_128090514	0.121165865864087	0.731548989812935	0.78328890215354
Shared_PeakRegion_1149_chr13_108629057_108630267	-0.783144573577173	-0.936169325240707	3.81005119151918	0.054377028913932	0.503587875483767	Shared_PeakRegion_1149_chr13_108629057_108630267	-0.237875507511536	0.431269427279691	0.51308534542496
WT_PeakRegion_1676_chr4_146230920_146231615	-0.679485626898259	-0.0878576889279788	3.80251408308857	0.0546108104830649	0.503587875483767	WT_PeakRegion_1676_chr4_146230920_146231615	-0.138063855982391	0.632279943178413	0.696712661228046
WT_PeakRegion_5834_chr17_17972800_17973447	0.732648347843222	-0.618612515749619	3.74568780743822	0.0564087801591134	0.503587875483767	WT_PeakRegion_5834_chr17_17972800_17973447	-0.0301255719857888	0.929213528788517	0.94440697881199
Shared_PeakRegion_815_chr7_106445108_106448665	-0.645286377287595	0.101792334363472	3.74419965697055	0.0564567166496314	0.503587875483767	Shared_PeakRegion_815_chr7_106445108_106448665	-0.189754713497453	0.343984022326908	0.428793106515093
WT_PeakRegion_227_chr1_87546936_87547745	-0.683199644958265	-0.0243782654615143	3.73754645353629	0.0566715700330735	0.503587875483767	WT_PeakRegion_227_chr1_87546936_87547745	-0.326539926379847	0.133180525657508	0.201534958416567
Shared_PeakRegion_59_chr1_87479270_87479813	-1.18924341290052	-1.58881221301841	3.57016771786118	0.0623789551967018	0.547375331851058	Shared_PeakRegion_59_chr1_87479270_87479813	-0.519420316949063	0.00588449300535742	0.0223674235926662
Shared_PeakRegion_1477_chrX_32105104_32108766	-0.830518846134404	-1.03286256553229	3.53100421054027	0.06380252503575	0.549308759420697	Shared_PeakRegion_1477_chrX_32105104_32108766	0.261171247242494	0.148047690589191	0.218738806831093
Shared_PeakRegion_1054_chr12_43341730_43342975	-1.57971796251869	-1.88512415311765	3.51413704796288	0.0644264777450358	0.549308759420697	Shared_PeakRegion_1054_chr12_43341730_43342975	-0.651302912345504	0.0523628200051223	0.1005484134098
Shared_PeakRegion_109_chr1_192874774_192876253	-0.81909260630025	-1.12196450866882	3.50020754257473	0.0649467621537291	0.549308759420697	Shared_PeakRegion_109_chr1_192874774_192876253	-0.562243681354805	0.0797771052701534	0.137341914530745
Shared_PeakRegion_384_chr4_145706914_145708885	-1.29707515328335	-1.67774048058768	3.44878058683205	0.0669075769430258	0.559156178738144	Shared_PeakRegion_384_chr4_145706914_145708885	0.522853702201331	0.00609429896933869	0.0228087187854664
WT_PeakRegion_1729_chr4_146894153_146895022	-2.2336094284403	-2.2196566290642	3.39891125126534	0.0688707032949506	0.567465823493958	WT_PeakRegion_1729_chr4_146894153_146895022	-0.137384352905791	0.505813199432231	0.583698599803471
Shared_PeakRegion_831_chr7_132606073_132607494	-1.33930380379289	-1.73455749366666	3.37038432111978	0.0700218416673029	0.567465823493958	Shared_PeakRegion_831_chr7_132606073_132607494	-0.301314134571462	0.312010667346009	0.395373152877476
Shared_PeakRegion_1327_chr17_13374319_13375797	-0.806447705947134	-1.22050462468657	3.36290872437097	0.0703269610313025	0.567465823493958	Shared_PeakRegion_1327_chr17_13374319_13375797	-0.37780687415734	0.074853308496857	0.131155989329366
WT_PeakRegion_5027_chr14_12658649_12659637	-1.53668079851394	-1.91130149668159	3.19141353337941	0.0777412683028215	0.616117317090364	WT_PeakRegion_5027_chr14_12658649_12659637	-1.2865307507034	0.000508440058623509	0.00544345096198036
Shared_PeakRegion_53_chr1_85292714_85294556	-0.724910190673594	-1.00868366339103	3.17876802260487	0.0783209184644225	0.616117317090364	Shared_PeakRegion_53_chr1_85292714_85294556	-0.373594555986591	0.0198258028609377	0.050628143748557
Shared_PeakRegion_1224_chr15_5110903_5112991	-0.828563165950076	-1.30756149215779	3.15301358715492	0.0795161748354679	0.616117317090364	Shared_PeakRegion_1224_chr15_5110903_5112991	-0.740414714370348	0.00405655827815697	0.0176111961073479
WT_PeakRegion_2299_chr5_134651288_134651692	0.395064428876153	2.7476328182419	3.14553359025361	0.0798670596228249	0.616117317090364	WT_PeakRegion_2299_chr5_134651288_134651692	-0.898109859043073	0.0206057083326463	0.0518306403120861
WT_PeakRegion_5573_chr16_16561210_16561698	-0.95664759043111	-1.45589218228896	3.11294253276461	0.081415865285149	0.621238450327985	WT_PeakRegion_5573_chr16_16561210_16561698	-1.01298474304846	0.0127774290442374	0.0376257115409761
WT_PeakRegion_5463_chr15_68075286_68077149	-0.865483377870087	-1.34146278398094	3.06439475883496	0.0837845263467034	0.632438037584794	WT_PeakRegion_5463_chr15_68075286_68077149	-0.875254064696051	0.00430247924429565	0.0182587542869366
WT_PeakRegion_6152_chr18_50137449_50138082	0.68741154465736	-0.775480449721596	3.0429102005747	0.0848568776103407	0.633718383855949	WT_PeakRegion_6152_chr18_50137449_50138082	-0.623622913034451	0.102955345855272	0.165827994457263
Shared_PeakRegion_954_chr10_5263370_5265698	-0.713302542543771	-1.09415810740392	2.96135613012972	0.0890672950817435	0.636116871549038	Shared_PeakRegion_954_chr10_5263370_5265698	-0.454147812163754	0.0792319725714522	0.136675746188905
WT_PeakRegion_3335_chr8_28089859_28090410	0.389988917027677	3.34535332574552	2.87537098880495	0.0937578550058848	0.636116871549038	WT_PeakRegion_3335_chr8_28089859_28090410	-1.22951304977826	0.0052758622017555	0.0207645524697301
Shared_PeakRegion_339_chr4_140064480_140065463	-1.40832938336837	-1.88092165009393	2.86237706546252	0.094490166390302	0.636116871549038	Shared_PeakRegion_339_chr4_140064480_140065463	-0.442686108120849	0.171228176430252	0.245304791260639
Q111_PeakRegion_1629_chr18_68167196_68168078	-0.304043684133376	4.10797330751645	2.8344575912339	0.0960851881696134	0.636116871549038	Q111_PeakRegion_1629_chr18_68167196_68168078	0.488090160325922	0.114397568876578	0.179535302958114
WT_PeakRegion_1079_chr3_93249535_93250152	0.291994375210697	4.19825479330033	2.82619791308966	0.0965627635302567	0.636116871549038	WT_PeakRegion_1079_chr3_93249535_93250152	-1.14717628175133	0.0133401756982989	0.0386949318155158
Q111_PeakRegion_139_chr2_91077901_91078146	-0.597010300440253	-0.238693179057793	2.81472398509702	0.0972305629370983	0.636116871549038	Q111_PeakRegion_139_chr2_91077901_91078146	0.277381658662447	0.583125239633424	0.653364903743653
Q111_PeakRegion_338_chr4_117506791_117509488	0.21698586637532	6.29514653542758	2.81424778212759	0.0972583891961473	0.636116871549038	Q111_PeakRegion_338_chr4_117506791_117509488	-0.527570587541646	0.00615789690727624	0.0229040818793341
Q111_PeakRegion_1630_chr18_68168550_68169498	-0.34414500553933	3.43231252822645	2.79279720552695	0.0985210396303182	0.636116871549038	Q111_PeakRegion_1630_chr18_68168550_68169498	0.0086677297497384	0.976207632047336	0.982217775087074
WT_PeakRegion_1539_chr4_125772263_125772951	0.792306280302829	-1.32294242566195	2.77990571849009	0.0992886270313372	0.636116871549038	WT_PeakRegion_1539_chr4_125772263_125772951	-0.558939227106218	0.126938960679169	0.194494047577836
WT_PeakRegion_5229_chr14_70196248_70196634	0.786169322681646	-1.31817433208491	2.75591887381061	0.10073461023606	0.636116871549038	WT_PeakRegion_5229_chr14_70196248_70196634	-1.56689483883822	0.00364818664709701	0.0165736837058788
Shared_PeakRegion_1315_chr16_93995809_93997565	-0.765887282888715	-1.23956056869962	2.74529493777816	0.101382517056089	0.636116871549038	Shared_PeakRegion_1315_chr16_93995809_93997565	0.227091462456355	0.422702637074367	0.504939946412485
WT_PeakRegion_2919_chr7_31690419_31690988	0.771738080643031	-1.28853399948957	2.74424837758392	0.101446592593898	0.636116871549038	WT_PeakRegion_2919_chr7_31690419_31690988	-1.74084959031663	0.000212911969503591	0.00355046828708303
WT_PeakRegion_3081_chr7_68327323_68328530	-0.68239059466202	-0.877740122016813	2.72753744011828	0.102475848263771	0.636116871549038	WT_PeakRegion_3081_chr7_68327323_68328530	-0.570408677928045	0.0742565780612261	0.130310470846495
Shared_PeakRegion_1086_chr12_114573086_114575077	-0.750914759614822	-1.2527776396734	2.71749726224857	0.103099829140787	0.636116871549038	Shared_PeakRegion_1086_chr12_114573086_114575077	-0.582051101520693	0.0387447191755798	0.0810242326396897
WT_PeakRegion_1984_chr5_93471855_93472727	0.433486110777582	1.31339739977494	2.71201097433958	0.10344258056449	0.636116871549038	WT_PeakRegion_1984_chr5_93471855_93472727	-1.55998375093744	5.11827187998359e-05	0.00173733713482169
Q111_PeakRegion_545_chr5_26368202_26369050	0.660667849394709	-0.916499639145837	2.70660553096619	0.103781523481227	0.636116871549038	Q111_PeakRegion_545_chr5_26368202_26369050	0.0786826305276808	0.761483751971975	0.809109985629749
WT_PeakRegion_3442_chr8_72068502_72068986	-0.639933067036452	-0.64364758423672	2.69954120134294	0.104226352558809	0.636116871549038	WT_PeakRegion_3442_chr8_72068502_72068986	-0.779845614093889	0.00121574872893236	0.00867909427176456
Shared_PeakRegion_844_chr8_14306799_14307367	-0.445787386484333	1.04054736729609	2.67532735835064	0.105767267838359	0.636116871549038	Shared_PeakRegion_844_chr8_14306799_14307367	-0.599687557863139	0.000244039526982073	0.00383174692662639
Q111_PeakRegion_871_chr7_46567224_46568218	-0.992832641118853	-1.56360432947832	2.65445928197121	0.10711567911043	0.636116871549038	Q111_PeakRegion_871_chr7_46567224_46568218	-0.186700594384129	0.444004363621614	0.52492661785518
WT_PeakRegion_1621_chr4_145442591_145444127	-1.29811832801482	-1.8537542419281	2.65122537152565	0.107326354268423	0.636116871549038	WT_PeakRegion_1621_chr4_145442591_145444127	-0.404770831366656	0.0638705858266259	0.116088066394875
Shared_PeakRegion_1032_chr11_106805105_106811125	-0.515788958005886	0.344987937995139	2.64927184740032	0.107453842072308	0.636116871549038	Shared_PeakRegion_1032_chr11_106805105_106811125	-0.321835422076802	0.0752259137384246	0.131629778187437
Q111_PeakRegion_484_chr4_146764883_146766227	-1.54294228061684	-2.02556076117969	2.63302749239648	0.108520533671711	0.636116871549038	Q111_PeakRegion_484_chr4_146764883_146766227	0.993969894932319	0.000126280301021907	0.00272213681660365
