genes	logFC	logCPM	F	PValue	FDR
H3K27me3_Striata_PeakRegion_1259_chr1_167340000_167344799	-0.716629349149096	3.38972165052077	17.3790370129479	3.06433853625898e-05	0.0469254141221907
H3K27me3_Striata_PeakRegion_22753_chr16_35153000_35157199	-0.732102940890712	2.60552462109566	17.3704877835367	3.07815116374332e-05	0.0469254141221907
H3K27me3_Striata_PeakRegion_16162_chr11_35796000_35798799	-0.822520757563379	2.04418932001539	17.3604068077564	3.09451898684783e-05	0.0469254141221907
H3K27me3_Striata_PeakRegion_25869_chrX_6776600_6780999	-0.712495166569679	3.16055518894622	17.2510314241516	3.277828177002e-05	0.0469254141221907
H3K27me3_Striata_PeakRegion_21221_chr14_119136400_119139999	-0.727417230704755	2.59055107838048	17.0755708058136	3.59497144761989e-05	0.0469254141221907
H3K27me3_Striata_PeakRegion_6519_chr5_25099000_25103199	-0.798579677846467	2.12240818783126	17.0525770704067	3.63875729855697e-05	0.0469254141221907
H3K27me3_Striata_PeakRegion_11912_chr8_15519800_15520199	-0.887061662626315	5.2912173058984	16.9089573690103	3.92464176025637e-05	0.048202076324063
H3K27me3_Striata_PeakRegion_25877_chrX_8269800_8274399	-0.701274280197398	2.74855370956013	16.3722928073992	5.20782873926242e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_8154_chr6_14897600_14902599	-0.692039605851553	2.99006638773391	16.2481330536524	5.56041628035062e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_26062_chrX_140059800_140063599	-0.691876083986033	3.45298616254865	16.1149789631958	5.96527699329157e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_20310_chr14_24002000_24005399	-0.81541481072506	1.93075807923419	16.1134878425753	5.96997479826984e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_17857_chr12_12937000_12944199	-0.699010927225197	3.64003735249501	16.1089701353632	5.98423065023153e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_20164_chr14_7488000_7489199	-0.710556371023204	2.54800982815266	16.0691228899204	6.11146277878708e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_18660_chr12_108326000_108330999	-0.693632052001098	2.72692012814248	15.9767006032452	6.4171408368444e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_25867_chrX_5467800_5469399	-1.06559706457569	0.954462717509039	15.951000146444	6.50484353132753e-05	0.0578527325379309
H3K27me3_Striata_PeakRegion_17880_chr12_17173800_17176999	-0.754898297031273	2.19019007444273	15.8100482862722	7.00772957255032e-05	0.0602477870450726
H3K27me3_Striata_PeakRegion_9724_chr7_19782600_19786599	-0.711615853467587	2.44725317203591	15.6242108827496	7.73104715540668e-05	0.0643223123329835
H3K27me3_Striata_PeakRegion_12163_chr8_41132400_41135999	-0.673190135720643	3.07505456256109	15.4000598462689	8.70418974941538e-05	0.070155769380288
H3K27me3_Striata_PeakRegion_25948_chrX_52612200_52615399	-0.692167270665759	2.54566081046099	15.2793405610563	9.27843091962423e-05	0.0725179667511964
H3K27me3_Striata_PeakRegion_10538_chr7_81452800_81456999	-0.674350640507661	2.75160023921663	15.1433660045711	9.9710373347656e-05	0.075639116158316
H3K27me3_Striata_PeakRegion_26046_chrX_133685200_133691399	-0.664481137306734	3.10828223480546	15.0455836769629	0.000105010598849489	0.0773838104436003
H3K27me3_Striata_PeakRegion_17904_chr12_17749400_17758199	-0.665343670571429	2.85587644142304	14.9113952630293	0.000112748983714855	0.0798809498537496
H3K27me3_Striata_PeakRegion_15554_chr10_95414200_95417999	-0.663630729060807	2.9227819700976	14.8807796368544	0.000114593484203968	0.0798809498537496
H3K27me3_Striata_PeakRegion_26069_chrX_140598400_140602599	-0.713076662665441	2.25187068376795	14.5488911891924	0.000136648485152309	0.0927483612907462
H3K27me3_Striata_PeakRegion_19840_chr13_73783000_73788999	-0.680321335314566	2.46455787125312	14.3854433494511	0.000149034170530955	0.0976935739261408
H3K27me3_Striata_PeakRegion_12658_chr8_95672200_95682399	-0.655313615886047	3.56679121323086	14.3105912344499	0.000155077836495232	0.0976935739261408
H3K27me3_Striata_PeakRegion_23901_chr17_56470800_56476799	-0.648471545641938	2.99080528007219	14.3079246868337	0.000155297632249216	0.0976935739261408
H3K27me3_Striata_PeakRegion_3414_chr2_168586400_168591599	-0.66173353674162	2.60881529343997	14.2605684904218	0.000159253746098296	0.0977969671277916
H3K27me3_Striata_PeakRegion_23890_chr17_51831000_51832399	-0.804023565435432	1.7173669890951	14.1490126049801	0.00016897898967177	0.101355955851495
H3K27me3_Striata_PeakRegion_3317_chr2_164962600_164973799	-0.653341220628371	3.6928774875914	14.0234655586618	0.000180641490135956	0.105888757126967
H3K27me3_Striata_PeakRegion_25624_chr19_47012000_47017199	-0.643910364902524	2.8327469513793	13.9420075656305	0.000188638820631164	0.10636479572762
H3K27me3_Striata_PeakRegion_6134_chr4_138392000_138400199	-0.648913948709765	3.63119081660572	13.9314463934729	0.000189701481213963	0.10636479572762
H3K27me3_Striata_PeakRegion_26066_chrX_140430600_140434399	-0.789498431733654	1.74571592339551	13.8661892584472	0.000196402710868498	0.1077791216749
H3K27me3_Striata_PeakRegion_25218_chr19_7419600_7424199	-0.636739049662932	3.23965519373906	13.8223765931746	0.000201035134164685	0.108022878757824
H3K27me3_Striata_PeakRegion_19069_chr13_38343800_38348599	-0.635277322465224	3.27347475022149	13.7537451568601	0.000208514019821216	0.109321059140826
H3K27me3_Striata_PeakRegion_19256_chr13_48261200_48263799	-0.674100605560829	2.37612872391679	13.6883107309162	0.00021590548196736	0.109321059140826
H3K27me3_Striata_PeakRegion_9602_chr6_148941800_148946799	-0.655360998440718	3.85400836775082	13.6860389031551	0.000216166796533116	0.109321059140826
H3K27me3_Striata_PeakRegion_16837_chr11_74520000_74525399	-0.669516508385928	2.3986288350324	13.6167003090616	0.000224297560322527	0.111251589919973
H3K27me3_Striata_PeakRegion_20160_chr14_4414600_4415999	-0.660042442191409	2.46092941825604	13.5138716353204	0.000236926447836451	0.111575951739073
H3K27me3_Striata_PeakRegion_8281_chr6_32586400_32588799	-0.85512489242338	1.39560975339781	13.4922208143688	0.000239675507663938	0.111575951739073
H3K27me3_Striata_PeakRegion_20163_chr14_6287000_6287999	-0.666734095085267	2.39702220114012	13.4870651491149	0.000240334860653697	0.111575951739073
H3K27me3_Striata_PeakRegion_19286_chr13_49821000_49828199	-0.627503937377529	3.118944001458	13.4529059056001	0.000244749876124952	0.111575951739073
H3K27me3_Striata_PeakRegion_12788_chr8_108789400_108792999	-0.711152441152232	2.09555632662549	13.438916649734	0.000246581469026333	0.111575951739073
H3K27me3_Striata_PeakRegion_7711_chr5_130447000_130450799	-0.680794114376001	2.24076183508835	13.243849646067	0.000273609093036475	0.120369615233215
H3K27me3_Striata_PeakRegion_3727_chr2_181132000_181136999	-0.643823814537923	2.52380763099956	13.1515522304297	0.000287419472532202	0.120369615233215
H3K27me3_Striata_PeakRegion_2369_chr2_76405400_76407399	-0.931975170769326	1.05171769242336	13.0867683337277	0.000297530826490605	0.120369615233215
H3K27me3_Striata_PeakRegion_21520_chr15_40654400_40656599	-0.723293900777603	1.98065147558014	13.0708535466043	0.000300069178351568	0.120369615233215
H3K27me3_Striata_PeakRegion_10120_chr7_43475800_43479399	-0.696168199642345	2.1186921793374	13.0654643262721	0.000300933679254476	0.120369615233215
H3K27me3_Striata_PeakRegion_19622_chr13_65175400_65178399	-0.767227246679263	1.73899997835162	13.0543716625519	0.000302720998468864	0.120369615233215
H3K27me3_Striata_PeakRegion_15297_chr10_80840400_80846199	-0.620631318414187	2.87613046044216	13.0141033549293	0.000309299709301059	0.120369615233215
H3K27me3_Striata_PeakRegion_25653_chr19_48204600_48207799	-0.800974492096038	1.56689697968972	13.0111297134597	0.000309791196679306	0.120369615233215
H3K27me3_Striata_PeakRegion_2974_chr2_146216600_146225199	-0.651011762147842	4.03189287433087	13.0107079316622	0.00030986097306899	0.120369615233215
H3K27me3_Striata_PeakRegion_14468_chr9_108104600_108112999	-0.617430934182481	3.31515937354876	12.9937189381715	0.00031268471699075	0.120369615233215
H3K27me3_Striata_PeakRegion_15748_chr10_123263800_123267199	-0.625557582234663	2.65790138836251	12.9597240968572	0.000318413155862089	0.120772236999927
H3K27me3_Striata_PeakRegion_6258_chr4_145263200_145270799	-0.614605871286136	3.2156016579931	12.9102626017007	0.000326937419010101	0.122002214707743
H3K27me3_Striata_PeakRegion_570_chr1_88698400_88702799	-0.614350311419413	3.03799674604797	12.886487199801	0.000331116432597008	0.122002214707743
H3K27me3_Striata_PeakRegion_22346_chr15_103536400_103539799	-0.697479729194905	2.07697919451403	12.8046359596879	0.000345919838557219	0.125661471493913
H3K27me3_Striata_PeakRegion_193_chr1_42697800_42699199	-0.915629509451568	1.06043492365401	12.7659076220236	0.000353155020685207	0.12650797629879
H3K27me3_Striata_PeakRegion_10170_chr7_44309600_44313199	-0.677321667389087	2.16909530214305	12.6583159873989	0.000374066440686649	0.132163310112192
H3K27me3_Striata_PeakRegion_646_chr1_91411800_91415799	-0.608745203821257	2.97454944064103	12.627778761913	0.00038022609606977	0.132524209051777
H3K27me3_Striata_PeakRegion_3036_chr2_149829400_149832199	-0.715609212258464	1.94267089202954	12.5790432737084	0.000390269192561822	0.133588814822617
H3K27me3_Striata_PeakRegion_515_chr1_84694000_84697599	-0.618332796251699	2.62387571165788	12.5419387807542	0.000398094531450368	0.133588814822617
H3K27me3_Striata_PeakRegion_10606_chr7_93078600_93082799	-0.606401670546097	3.32342575961532	12.5385411066097	0.000398818964847298	0.133588814822617
H3K27me3_Striata_PeakRegion_8119_chr5_150951200_150960599	-0.663578000055086	4.33495010644357	12.485266895401	0.000410353296784255	0.135690156803327
H3K27me3_Striata_PeakRegion_13708_chr9_52677600_52679799	-0.737227160040761	1.79880252926313	12.4479216287804	0.000418638990341338	0.136677681504858
H3K27me3_Striata_PeakRegion_14246_chr9_98864400_98866399	-0.692801397448798	2.03876785742715	12.4028724817269	0.000428858896560534	0.136847746581246
H3K27me3_Striata_PeakRegion_13703_chr9_51277800_51280599	-0.69354606671042	2.0331085437391	12.3812432425653	0.000433854815456893	0.136847746581246
H3K27me3_Striata_PeakRegion_17871_chr12_16770000_16775399	-0.655752885021165	2.25102052420416	12.3505073208384	0.0004410553885046	0.136847746581246
H3K27me3_Striata_PeakRegion_12655_chr8_95547000_95552199	-0.646214989752368	2.30882907166176	12.3084753156886	0.000451097961205111	0.136847746581246
H3K27me3_Striata_PeakRegion_8156_chr6_16990800_16997999	0.598252503319246	2.99342947706919	12.3039369768991	0.000452196002560194	0.136847746581246
H3K27me3_Striata_PeakRegion_18655_chr12_108271200_108274999	-0.682635467098353	2.07674693905221	12.2909777665296	0.000455346325721717	0.136847746581246
H3K27me3_Striata_PeakRegion_9337_chr6_134925800_134928799	-0.627952100936489	2.46646928794464	12.2870699214868	0.000456300643842555	0.136847746581246
H3K27me3_Striata_PeakRegion_9852_chr7_29304200_29306599	-0.651166485585254	2.25049213171491	12.1801180920432	0.000483217354632845	0.142711737332388
H3K27me3_Striata_PeakRegion_10209_chr7_45830800_45836999	-0.614265072872327	3.81057629210073	12.1573541098837	0.00048915015907679	0.142711737332388
H3K27me3_Striata_PeakRegion_18165_chr12_71317400_71318799	-1.03043415504785	0.603746048876734	12.1448021247049	0.000492452877736605	0.142711737332388
H3K27me3_Striata_PeakRegion_20157_chr13_120311400_120315199	-0.64511304998507	2.27386647352001	12.0923067227576	0.000506511346665479	0.145154896146623
H3K27me3_Striata_PeakRegion_1845_chr2_22620800_22625999	-0.593791811140674	3.28691162606707	12.0245798670026	0.000525249158033769	0.145316445723685
H3K27me3_Striata_PeakRegion_9054_chr6_115990400_115996599	-0.591957852326721	3.12954034504002	11.9850982106749	0.000536493739429181	0.145316445723685
H3K27me3_Striata_PeakRegion_20161_chr14_5879400_5881199	-0.592291032093435	3.07735096582963	11.983925104973	0.000536831538362392	0.145316445723685
H3K27me3_Striata_PeakRegion_23240_chr17_13657000_13663799	-0.594324762710889	2.90646430146835	11.9793377803778	0.000538154533543445	0.145316445723685
H3K27me3_Striata_PeakRegion_6754_chr5_39643000_39645399	-0.677897540112936	2.05435718626982	11.9783895867623	0.000538428405032722	0.145316445723685
H3K27me3_Striata_PeakRegion_22105_chr15_89555200_89559599	-0.645731884796007	2.25134469675756	11.9699230912617	0.000540880070931832	0.145316445723685
H3K27me3_Striata_PeakRegion_25569_chr19_43440400_43442399	-0.734075233441366	1.72621828886234	11.9371781455881	0.000550468672129263	0.146367917438742
H3K27me3_Striata_PeakRegion_9646_chr7_13042400_13045399	-0.595863186529687	2.76071039495225	11.8817432681223	0.000567094383675343	0.149249983099535
H3K27me3_Striata_PeakRegion_7104_chr5_97933800_97937599	-0.598349936909402	2.65697446207462	11.857180550715	0.000574622312850575	0.149703623162041
H3K27me3_Striata_PeakRegion_18222_chr12_74453000_74454199	-1.1262914797957	0.28999715465537	11.778800504598	0.000599325549434653	0.15431156385846
H3K27me3_Striata_PeakRegion_22525_chr16_20617600_20624399	-0.64906976695821	4.39366863782633	11.7634885404201	0.000604275277206283	0.15431156385846
H3K27me3_Striata_PeakRegion_17241_chr11_95008600_95010799	-0.800723946528258	1.3650598142941	11.6780390883061	0.000632665453643089	0.159977523336888
H3K27me3_Striata_PeakRegion_14752_chr10_4249000_4250799	-0.88651604928179	1.01214160671519	11.650311503019	0.000642164354019762	0.160802941930852
H3K27me3_Striata_PeakRegion_2659_chr2_119268600_119271399	-0.648322013260457	2.16637708776398	11.6219788244134	0.000652019375936692	0.1617008052323
H3K27me3_Striata_PeakRegion_22543_chr16_22570000_22575799	-0.632096697009425	2.27102406400343	11.5976128545513	0.000660616751571057	0.162272640538292
H3K27me3_Striata_PeakRegion_6395_chr4_153415000_153422799	-0.579921286954462	3.06539775631763	11.5053250150887	0.000694231312373936	0.16575390478576
H3K27me3_Striata_PeakRegion_10686_chr7_105760800_105766399	-0.587981316800622	2.67718792261588	11.4992301994414	0.000696511155865977	0.16575390478576
H3K27me3_Striata_PeakRegion_19448_chr13_55497800_55499399	-0.892237949968402	0.966443001678229	11.4838331211831	0.00070230437609906	0.16575390478576
H3K27me3_Striata_PeakRegion_19045_chr13_37776800_37780199	-0.594000920632546	2.59266370578767	11.4721255951141	0.000706741944897155	0.16575390478576
H3K27me3_Striata_PeakRegion_5496_chr4_101419000_101421999	-0.624917653843089	2.29714511437966	11.471652404367	0.000706921895410731	0.16575390478576
H3K27me3_Striata_PeakRegion_19654_chr13_69485600_69491599	-0.583330672539308	2.77938247821608	11.4323384108735	0.000722035521193492	0.165764337856725
H3K27me3_Striata_PeakRegion_19904_chr13_96130800_96133799	-0.70227626366545	1.82020720533346	11.4303654991451	0.000722802520209627	0.165764337856725
H3K27me3_Striata_PeakRegion_19047_chr13_37824000_37829199	-0.578428015188065	3.28036727761676	11.4215306930339	0.000726247292874144	0.165764337856725
H3K27me3_Striata_PeakRegion_14224_chr9_98031600_98034799	-0.616893204131664	2.3478373200764	11.3773843959501	0.000743710490446377	0.168261236575377
H3K27me3_Striata_PeakRegion_9130_chr6_120221200_120227799	-0.575931271018749	3.15044187615829	11.3478003046223	0.000755650087008927	0.169475887340298
H3K27me3_Striata_PeakRegion_24193_chr17_83627600_83633399	-0.577861155082359	3.44498724516842	11.3034664188051	0.000773906074871396	0.172074012785199
H3K27me3_Striata_PeakRegion_21413_chr15_31364200_31370199	-0.571858276022801	3.27077600125907	11.1816000011994	0.000826418970158167	0.178635964936961
H3K27me3_Striata_PeakRegion_1875_chr2_25287800_25296999	-0.608411919220868	4.11463180455829	11.1616088226604	0.000835370897702612	0.178635964936961
H3K27me3_Striata_PeakRegion_15591_chr10_108330000_108334799	-0.584414881091658	3.74893983341463	11.1603613332758	0.000835932753796568	0.178635964936961
H3K27me3_Striata_PeakRegion_8692_chr6_83160800_83162999	-0.61662158419745	2.28836214958003	11.134131400001	0.000847835293895855	0.178635964936961
H3K27me3_Striata_PeakRegion_5224_chr4_62976600_62979999	-0.741225108236297	1.55528907002384	11.1335145499115	0.000848117258482168	0.178635964936961
H3K27me3_Striata_PeakRegion_7229_chr5_108366200_108367399	-0.816802094682025	1.20832615160801	11.1329561661522	0.000848372579613164	0.178635964936961
H3K27me3_Striata_PeakRegion_7300_chr5_113284000_113291399	-0.5702884766356	3.09247368171224	11.1252574888213	0.000851900732290873	0.178635964936961
H3K27me3_Striata_PeakRegion_21374_chr15_25412400_25414799	-0.69322292194933	1.80793244803562	11.0768315157358	0.000874436032895489	0.180850388679469
H3K27me3_Striata_PeakRegion_25925_chrX_48449400_48456199	-0.609819796708221	4.16441952196005	11.062403076218	0.000881266210609622	0.180850388679469
H3K27me3_Striata_PeakRegion_23943_chr17_62881000_62882399	-0.848268448061464	1.0711085147831	11.0577155745709	0.000883496780924826	0.180850388679469
H3K27me3_Striata_PeakRegion_6609_chr5_30675400_30676999	-0.958923044776067	0.667401970052423	11.0384838677006	0.000892708186198056	0.181297082979687
H3K27me3_Striata_PeakRegion_12193_chr8_47409200_47414999	-0.568147987251081	2.97293178084234	11.0187668585293	0.000902252851286377	0.181798323086668
H3K27me3_Striata_PeakRegion_6792_chr5_52112200_52116799	-0.580054763195873	2.60720578818581	11.0043978755132	0.000909273560723485	0.181798323086668
H3K27me3_Striata_PeakRegion_19562_chr13_59909800_59919999	-0.565365791821769	3.1769688309218	10.9500154370054	0.000936348748636722	0.185334898021704
H3K27me3_Striata_PeakRegion_11923_chr8_19533800_19538399	-0.614783944425961	2.2591791585788	10.9380305609139	0.000942424408512546	0.185334898021704
H3K27me3_Striata_PeakRegion_15296_chr10_80833200_80837199	-0.576723010970164	2.61602928887029	10.9025645364036	0.000960638234687731	0.185334898021704
H3K27me3_Striata_PeakRegion_25308_chr19_19107400_19111799	-0.564514057956804	3.26053975018239	10.8997663820906	0.000962090307382382	0.185334898021704
H3K27me3_Striata_PeakRegion_13301_chr9_22387600_22389399	-0.70725376594269	1.68784433296092	10.8583724525957	0.000983832378312922	0.185334898021704
H3K27me3_Striata_PeakRegion_14862_chr10_22743400_22744599	-0.873199660109166	0.942660505234876	10.8575207587539	0.000984284907647334	0.185334898021704
H3K27me3_Striata_PeakRegion_4562_chr3_122728200_122733199	-0.586576491658065	3.91361976793574	10.8465928275373	0.00099010994196484	0.185334898021704
H3K27me3_Striata_PeakRegion_25600_chr19_45013800_45017799	-0.577608316146824	2.58709215205952	10.8457198812464	0.000990576758951104	0.185334898021704
H3K27me3_Striata_PeakRegion_9779_chr7_25813200_25817999	-0.59152200253303	2.4426842878808	10.8408515962843	0.000993184209072953	0.185334898021704
H3K27me3_Striata_PeakRegion_18771_chr12_113357000_113367399	-0.563838978782178	3.39981887364522	10.8303742563379	0.00099881943335208	0.185334898021704
H3K27me3_Striata_PeakRegion_26012_chrX_99244800_99249999	-0.628356306891967	2.14059824184952	10.7906222418628	0.00102049569148963	0.185705402975313
H3K27me3_Striata_PeakRegion_10288_chr7_62462600_62464599	-0.661110302813181	1.94399880981136	10.7882370149437	0.00102181135376603	0.185705402975313
H3K27me3_Striata_PeakRegion_8021_chr5_146583000_146585999	-0.708104753721846	1.66682832359361	10.7871408991554	0.00102241653313021	0.185705402975313
H3K27me3_Striata_PeakRegion_22422_chr16_9992000_9995999	-0.577703677936539	2.56248521243851	10.7441651015187	0.00104643196229113	0.187564168430121
H3K27me3_Striata_PeakRegion_10289_chr7_63754400_63759999	-0.567808313560406	2.69184187782138	10.7398990607203	0.00104884679520661	0.187564168430121
H3K27me3_Striata_PeakRegion_9991_chr7_36379600_36385799	-0.559407541874287	2.98558850820097	10.700157648256	0.00107161541985391	0.187564168430121
H3K27me3_Striata_PeakRegion_13542_chr9_44732600_44735599	-0.602908253014857	2.29834666013576	10.6920342772921	0.00107633065298414	0.187564168430121
H3K27me3_Striata_PeakRegion_10150_chr7_43975600_43981399	-0.561150091465601	2.87538357770809	10.6848295698214	0.00108053020412871	0.187564168430121
H3K27me3_Striata_PeakRegion_9722_chr7_19745400_19752999	-0.581412075067211	3.90773366584305	10.6771026336928	0.00108505257992028	0.187564168430121
H3K27me3_Striata_PeakRegion_5612_chr4_108163200_108167799	-0.558369799133632	3.13001269903151	10.6726972619436	0.00108763949488629	0.187564168430121
H3K27me3_Striata_PeakRegion_233_chr1_55362400_55363999	-0.763114703132647	1.36969281057586	10.6513347572161	0.00110027270888935	0.187564168430121
H3K27me3_Striata_PeakRegion_6454_chr5_4754800_4760799	-0.558339138599637	3.35616260796062	10.6471466358491	0.00110276680243311	0.187564168430121
H3K27me3_Striata_PeakRegion_3656_chr2_178849200_178854199	-0.601620087287051	2.29443724702706	10.6427822327002	0.00110537196035121	0.187564168430121
H3K27me3_Striata_PeakRegion_7026_chr5_76855000_76859999	-0.558802791678091	3.4221571976448	10.6030579391024	0.00112937192025695	0.189944317221446
H3K27me3_Striata_PeakRegion_10155_chr7_44012400_44018599	-0.563408636261992	2.6965548926809	10.5866321720905	0.0011394491997422	0.189944317221446
H3K27me3_Striata_PeakRegion_17719_chr11_118597800_118605599	-0.56294749882063	2.71392672587341	10.5833198974058	0.00114149229099427	0.189944317221446
H3K27me3_Striata_PeakRegion_22524_chr16_20588200_20598999	-0.630160027136437	4.56850628609577	10.5605973506863	0.00115560839495347	0.19106058796564
H3K27me3_Striata_PeakRegion_24440_chr18_24706800_24712599	-0.554515923658784	3.23905937159819	10.5227336107408	0.00117952430863225	0.193772553937853
H3K27me3_Striata_PeakRegion_25783_chr19_57312200_57316799	-0.623164622528078	2.11620448265935	10.4890667053175	0.00120120976791442	0.194582282949393
H3K27me3_Striata_PeakRegion_14163_chr9_88327400_88328399	-0.960077675852911	0.578766867256555	10.4818014290775	0.00120594213886487	0.194582282949393
H3K27me3_Striata_PeakRegion_19903_chr13_95889400_95891799	-0.692690387440372	1.69317523324409	10.458529554212	0.00122122808670237	0.194582282949393
H3K27me3_Striata_PeakRegion_5102_chr4_49843000_49847999	-0.563412315393265	3.6981551251744	10.4571273682447	0.00122215533995507	0.194582282949393
H3K27me3_Striata_PeakRegion_23933_chr17_57248800_57251599	-0.574824327329921	2.50486299004767	10.4570981050348	0.00122217469904628	0.194582282949393
H3K27me3_Striata_PeakRegion_21882_chr15_80010400_80017199	-0.567799168176695	3.79147460977938	10.4389468358049	0.00123424267426982	0.195298080090596
H3K27me3_Striata_PeakRegion_1040_chr1_135258000_135259599	-0.866674034626911	0.894360365756766	10.4039150033039	0.001257875864244	0.197823989576715
H3K27me3_Striata_PeakRegion_9788_chr7_27371200_27375599	-0.582174482348038	2.40693168788446	10.3782177052487	0.00127550254040744	0.198628089516837
H3K27me3_Striata_PeakRegion_13556_chr9_45429000_45432799	-0.578189469821062	2.44253774517479	10.3642340992266	0.00128519920777979	0.198628089516837
H3K27me3_Striata_PeakRegion_3147_chr2_156611800_156617199	-0.585198305234122	2.36770538912197	10.3629516337367	0.00128609223593795	0.198628089516837
H3K27me3_Striata_PeakRegion_24451_chr18_25678400_25681799	-0.660244264430061	1.85848529378551	10.3492728828204	0.00129565642107245	0.198914109597028
H3K27me3_Striata_PeakRegion_17478_chr11_105165000_105166999	-0.717683439616913	1.53080925589173	10.3151345294483	0.00131984122716501	0.200822510134756
H3K27me3_Striata_PeakRegion_12697_chr8_104339400_104341799	-0.682885828234302	1.7209324757152	10.3098026911485	0.00132365953485222	0.200822510134756
H3K27me3_Striata_PeakRegion_23_chr1_13063200_13067599	-0.599286563102061	2.23215931252561	10.267800876007	0.0013541321167724	0.203388631742412
H3K27me3_Striata_PeakRegion_7442_chr5_118025600_118031999	-0.567475544066816	3.86698334566391	10.2647884104937	0.00135634478364201	0.203388631742412
H3K27me3_Striata_PeakRegion_16846_chr11_75652800_75662399	-0.549241844976473	3.4258195996097	10.2464799886823	0.00136987133056203	0.204229603224601
H3K27me3_Striata_PeakRegion_1373_chr1_178527400_178532799	-0.546434246993516	3.10126585992993	10.2212138226309	0.0013887629630808	0.204420754016379
H3K27me3_Striata_PeakRegion_13152_chr8_123607400_123607799	-0.573586400745908	3.99410333463865	10.2167941687141	0.0013920945639125	0.204420754016379
H3K27me3_Striata_PeakRegion_5981_chr4_132420000_132423799	-0.546142256268789	3.01780557524127	10.2130402166007	0.00139493070358571	0.204420754016379
H3K27me3_Striata_PeakRegion_14730_chr9_122568400_122573199	-0.568556519481801	2.48422861290897	10.1601300055383	0.00143553281498247	0.209182273243095
H3K27me3_Striata_PeakRegion_4018_chr3_53652000_53659199	-0.571456326857702	3.99123243619485	10.1331890665488	0.00145666440065576	0.210131785088559
H3K27me3_Striata_PeakRegion_24517_chr18_38099600_38105799	-0.567801993456573	2.47767484136905	10.1268532314379	0.00146167960288193	0.210131785088559
H3K27me3_Striata_PeakRegion_11147_chr7_127104200_127110999	-0.543767513209313	3.12725631969534	10.1207962336892	0.00146649043563666	0.210131785088559
H3K27me3_Striata_PeakRegion_25765_chr19_56719000_56724599	-0.549086949418301	2.75435320258182	10.1045672926142	0.00147945962640637	0.210818909857862
H3K27me3_Striata_PeakRegion_14981_chr10_43018600_43024399	-0.542621485857934	3.1763525040736	10.0915090270987	0.0014899792906561	0.211151350904407
H3K27me3_Striata_PeakRegion_6700_chr5_37240200_37246999	-0.542159152478821	3.32019447568678	10.0558984154247	0.00151905360776679	0.213133998538248
H3K27me3_Striata_PeakRegion_25936_chrX_51954200_51956799	-0.84052033650874	0.93997972647702	10.054148695565	0.00152049688783489	0.213133998538248
H3K27me3_Striata_PeakRegion_10379_chr7_68347400_68350999	-0.657975442456218	1.80865551040658	10.0229206798315	0.00154649060977139	0.215398283252301
