genes	logFC	logCPM	F	PValue	FDR
H3K4me3_Striata_PeakRegion_6164_chr6_97805200_97810599	0.298658542773557	5.67984545784365	12.9104114189434	0.00626872069700463	0.66991613351354
H3K4me3_Striata_PeakRegion_6048_chr6_84582200_84590599	0.387746058450037	5.09450610201077	12.8923456947227	0.00629271117895231	0.66991613351354
H3K4me3_Striata_PeakRegion_5373_chr5_129580000_129592599	0.313467507945884	7.07384069818191	12.8515218085104	0.0063473437240638	0.66991613351354
H3K4me3_Striata_PeakRegion_14890_chr16_17919400_17932199	0.230748323589337	7.41202111134648	12.8146456356419	0.00639719912905579	0.66991613351354
H3K4me3_Striata_PeakRegion_17133_chr19_44726000_44726599	0.949359686788501	-0.0904463370995265	12.7691330079754	0.00645940138343445	0.66991613351354
H3K4me3_Striata_PeakRegion_9202_chr9_66066000_66071199	0.342376569269401	4.45613860955341	12.755292470246	0.00647846570205583	0.66991613351354
H3K4me3_Striata_PeakRegion_6775_chr7_28592400_28599599	0.313276645535328	5.35429962009155	12.753841274361	0.00648046865202972	0.66991613351354
H3K4me3_Striata_PeakRegion_13154_chr13_75706200_75712199	0.279460553623346	6.33735938195059	12.6788244216985	0.00658506036061883	0.66991613351354
H3K4me3_Striata_PeakRegion_17343_chrX_12126000_12130799	0.372022770157391	4.44645477366352	12.6760750705494	0.00658893319859433	0.66991613351354
H3K4me3_Striata_PeakRegion_1203_chr2_26118600_26125799	0.321362908026982	5.15847394780744	12.6687052957632	0.00659932846461263	0.66991613351354
H3K4me3_Striata_PeakRegion_3825_chr4_107799800_107807399	0.280017929694985	6.64601430308313	12.6576013695925	0.00661502924862069	0.66991613351354
H3K4me3_Striata_PeakRegion_3816_chr4_106907600_106916199	0.315756703559939	6.03626011767597	12.6462797608378	0.00663108550663067	0.66991613351354
H3K4me3_Striata_PeakRegion_4370_chr4_148283800_148289199	0.271614514684508	6.1436391019929	12.6408847917926	0.00663875361327387	0.66991613351354
H3K4me3_Striata_PeakRegion_9532_chr9_108851000_108858199	0.341836159338153	5.81158504923749	12.5770581125065	0.00673031246652155	0.66991613351354
H3K4me3_Striata_PeakRegion_9490_chr9_107623800_107638199	0.238372110630592	7.23596543215707	12.5688254528109	0.00674223575826027	0.66991613351354
H3K4me3_Striata_PeakRegion_728_chr1_155059000_155059999	-0.809024980864608	0.820788314931828	12.5387231641802	0.0067860560463105	0.66991613351354
H3K4me3_Striata_PeakRegion_8232_chr8_83993600_84006799	0.30321465232416	6.00613245898643	12.5189574256635	0.00681502128514196	0.66991613351354
H3K4me3_Striata_PeakRegion_12552_chr12_108263000_108279599	0.23949297003858	7.58379891361845	12.46865512955	0.0068894295201532	0.66991613351354
H3K4me3_Striata_PeakRegion_1430_chr2_38923000_38928399	0.262640112196558	6.26051440705401	12.4519671293357	0.00691433690897685	0.66991613351354
H3K4me3_Striata_PeakRegion_14776_chr16_4592000_4598999	0.376076501529866	5.68141309304978	12.4398438465403	0.00693250130069013	0.66991613351354
H3K4me3_Striata_PeakRegion_3912_chr4_117127600_117136199	0.276771641683495	6.31641188946247	12.434651085043	0.00694029973251226	0.66991613351354
H3K4me3_Striata_PeakRegion_5418_chr5_134930800_134934599	0.432802677347718	4.3090667584396	12.399958232348	0.00699268092611823	0.66991613351354
H3K4me3_Striata_PeakRegion_10865_chr11_50288200_50294199	0.306033973287519	5.63034624333275	12.3433422824506	0.00707921919938545	0.66991613351354
H3K4me3_Striata_PeakRegion_5311_chr5_123390000_123399599	0.2806281286591	6.60650311421631	12.3424764838162	0.00708055285546134	0.66991613351354
H3K4me3_Striata_PeakRegion_11247_chr11_77761600_77768399	0.250363301729857	6.60447649502404	12.2694254182585	0.00719420912518236	0.66991613351354
H3K4me3_Striata_PeakRegion_16825_chr19_6983800_6999799	0.266837939248393	7.21991646181146	12.2579396245587	0.00721228435456094	0.66991613351354
H3K4me3_Striata_PeakRegion_7968_chr8_44933200_44941199	0.256558281173449	6.93653341016156	12.2527704918552	0.00722043739588623	0.66991613351354
H3K4me3_Striata_PeakRegion_12932_chr13_49212000_49218199	0.306376606930203	5.47676894826303	12.2340551380652	0.00725005198419964	0.66991613351354
H3K4me3_Striata_PeakRegion_4616_chr5_25096400_25103399	0.301099620301968	6.48904671101428	12.1790270307264	0.00733800295592955	0.66991613351354
H3K4me3_Striata_PeakRegion_12996_chr13_55442400_55452799	0.268971585904978	6.07393862145942	12.1640769369308	0.00736212564510127	0.66991613351354
H3K4me3_Striata_PeakRegion_11106_chr11_69363600_69374399	0.255875194121161	6.54285956219016	12.1581673516152	0.00737168813888413	0.66991613351354
H3K4me3_Striata_PeakRegion_9096_chr9_57637400_57648599	0.285664557815375	6.00278473024007	12.1308562413304	0.00741608161760686	0.66991613351354
H3K4me3_Striata_PeakRegion_10223_chr10_81399200_81436199	0.279601005887927	7.25004650871064	12.0774924376112	0.00750378331633729	0.66991613351354
H3K4me3_Striata_PeakRegion_2863_chr3_89386200_89397399	0.258474754331007	6.91786028536275	12.0669502490908	0.00752126083516425	0.66991613351354
H3K4me3_Striata_PeakRegion_6665_chr7_19569800_19579399	0.303553371140478	5.5066052976621	12.0607706376741	0.00753152924974231	0.66991613351354
H3K4me3_Striata_PeakRegion_1680_chr2_91524800_91529599	0.306961516082155	5.40802534379895	12.0306941998381	0.00758175487199531	0.66991613351354
H3K4me3_Striata_PeakRegion_17138_chr19_45011600_45022999	0.270597301761145	6.77885385191298	12.0145306112508	0.00760891848426701	0.66991613351354
H3K4me3_Striata_PeakRegion_3619_chr4_57138600_57142999	0.314383776169881	5.46944857716849	12.0069797708798	0.00762164933187822	0.66991613351354
H3K4me3_Striata_PeakRegion_2331_chr2_168273400_168283399	0.300696224130166	5.93462555225593	12.0021999250201	0.0076297218818208	0.66991613351354
H3K4me3_Striata_PeakRegion_6108_chr6_88871600_88876599	0.32616314769514	5.38905511221823	11.9901485753252	0.00765012216624909	0.66991613351354
H3K4me3_Striata_PeakRegion_11305_chr11_80297400_80304999	0.378431212472242	6.28820002043072	11.9891997780536	0.00765173114057007	0.66991613351354
H3K4me3_Striata_PeakRegion_8604_chr8_122278400_122289199	0.26214940089806	7.03227335910738	11.9642512890863	0.00769418981098264	0.66991613351354
H3K4me3_Striata_PeakRegion_1253_chr2_29247400_29256799	0.408740712357865	6.36667573918892	11.9633528814396	0.007695724209165	0.66991613351354
H3K4me3_Striata_PeakRegion_11204_chr11_75448400_75465999	0.233642036200104	7.63815883775878	11.9450363497621	0.00772709002511821	0.66991613351354
H3K4me3_Striata_PeakRegion_3933_chr4_118285600_118293599	0.29029517593575	5.48254584716103	11.8973248914166	0.00780953974754007	0.66991613351354
H3K4me3_Striata_PeakRegion_10512_chr10_126976200_126991199	0.233313649778818	7.60921344171894	11.8743884098218	0.00784956412508395	0.66991613351354
H3K4me3_Striata_PeakRegion_13374_chr13_114455800_114460999	0.411894897375134	4.95221902258319	11.8630478211014	0.00786944749484891	0.66991613351354
H3K4me3_Striata_PeakRegion_11109_chr11_69405200_69421999	0.237256703889016	8.27405108514427	11.8622993434309	0.00787076199018218	0.66991613351354
H3K4me3_Striata_PeakRegion_9038_chr9_53534600_53540199	0.26879135168814	6.57563282430376	11.8389961324164	0.00791182417277495	0.66991613351354
H3K4me3_Striata_PeakRegion_11511_chr11_97400000_97409599	0.293242795333369	5.62745465080269	11.8230580354244	0.00794006140450818	0.66991613351354
H3K4me3_Striata_PeakRegion_444_chr1_88697200_88706399	0.266856581888355	6.62347054193852	11.791648843433	0.00799607511396916	0.66991613351354
H3K4me3_Striata_PeakRegion_11123_chr11_69793600_69806399	0.253759539257566	6.95556623706161	11.7399071688971	0.00808942121039123	0.66991613351354
H3K4me3_Striata_PeakRegion_953_chr1_181350800_181355599	0.336041046042834	5.21811003297736	11.737706659985	0.00809342097076405	0.66991613351354
H3K4me3_Striata_PeakRegion_4924_chr5_77263800_77269199	0.386599525283297	4.82357029580299	11.7362335566172	0.00809609993073502	0.66991613351354
H3K4me3_Striata_PeakRegion_4390_chr4_149584200_149590399	0.244775391440155	7.12206522197595	11.7214599054353	0.00812302792527492	0.66991613351354
H3K4me3_Striata_PeakRegion_11952_chr11_120594200_120600799	0.349406201991761	5.89217550236196	11.6616573865201	0.00823317125928187	0.66991613351354
H3K4me3_Striata_PeakRegion_11242_chr11_77484200_77517399	0.222111506324149	8.35488930210619	11.6551044435157	0.00824535262368381	0.66991613351354
H3K4me3_Striata_PeakRegion_2688_chr3_63897000_63900799	0.306419873745097	5.50524438204169	11.5948627916401	0.0083583903342662	0.66991613351354
H3K4me3_Striata_PeakRegion_14259_chr15_61983200_61989999	0.236065034726574	7.45775314475616	11.5886877036797	0.00837008556522418	0.66991613351354
H3K4me3_Striata_PeakRegion_3921_chr4_117491800_117497399	0.390277916428719	5.4669098621071	11.5872034882888	0.00837289960032187	0.66991613351354
H3K4me3_Striata_PeakRegion_15809_chr17_45678000_45689399	0.272711010214678	7.11965263255397	11.5415649070421	0.00846000468664991	0.66991613351354
H3K4me3_Striata_PeakRegion_8668_chr8_125908800_125913599	0.360630854488541	5.0175725681583	11.5283857212212	0.00848536711143346	0.66991613351354
H3K4me3_Striata_PeakRegion_17024_chr19_34640000_34642399	-0.792280707789836	1.34454474700953	11.5281703789781	0.00848578230481313	0.66991613351354
H3K4me3_Striata_PeakRegion_14056_chr15_9068600_9075799	0.2662498086488	6.140973970592	11.5230477631251	0.00849566646124158	0.66991613351354
H3K4me3_Striata_PeakRegion_1124_chr2_18025400_18033999	0.229510521650308	7.28803430508645	11.5210282823908	0.00849956699950272	0.66991613351354
H3K4me3_Striata_PeakRegion_11583_chr11_100523800_100530399	0.255104130332695	6.57599893426539	11.4601643758142	0.00861817194293729	0.66991613351354
H3K4me3_Striata_PeakRegion_4584_chr5_23781000_23785599	0.301594572802579	5.28881796891511	11.4537915206658	0.00863070902714387	0.66991613351354
H3K4me3_Striata_PeakRegion_7183_chr7_80990200_80996799	0.268023930592029	6.28956988043483	11.4478274904289	0.00864246233712412	0.66991613351354
H3K4me3_Striata_PeakRegion_5452_chr5_136132000_136141399	0.257651070031107	6.23561113063634	11.4308124696392	0.00867610308160311	0.66991613351354
H3K4me3_Striata_PeakRegion_1342_chr2_32605200_32612599	0.295784631833454	6.2529757834912	11.4304209264864	0.00867687911904469	0.66991613351354
H3K4me3_Striata_PeakRegion_12623_chr12_112719000_112725599	0.317467180275704	5.7695649153087	11.4270826153796	0.00868349913911281	0.66991613351354
H3K4me3_Striata_PeakRegion_7686_chr7_141944800_141958399	0.262496693317616	6.64225585634989	11.4249636476395	0.00868770439641149	0.66991613351354
H3K4me3_Striata_PeakRegion_15854_chr17_47684200_47698799	0.221489234100432	7.44050227957835	11.3992211671953	0.00873899462651483	0.66991613351354
H3K4me3_Striata_PeakRegion_11722_chr11_106266800_106277199	0.26106815843761	6.20383548670011	11.3809888165779	0.00877554869544146	0.66991613351354
H3K4me3_Striata_PeakRegion_15886_chr17_51830400_51835799	0.336846237552777	5.52063092481965	11.3722468770884	0.00879314267168827	0.66991613351354
H3K4me3_Striata_PeakRegion_17330_chrX_10714000_10720599	0.241570255119899	6.70281925935699	11.3710375850671	0.00879557992855361	0.66991613351354
H3K4me3_Striata_PeakRegion_10765_chr11_31368000_31373399	0.318656544468391	6.26122946572348	11.3707915782478	0.00879607584335641	0.66991613351354
H3K4me3_Striata_PeakRegion_3919_chr4_117312200_117313599	0.641429951630753	0.921475851249771	11.359557195202	0.0088187597584433	0.66991613351354
