genes	logFC	logCPM	F	PValue	FDR
EZH2_Striata_PeakRegion_11385_chr17_29659000_29661599	0.734501689706147	2.17118795447555	4.23544198702173	0.0550340138316989	0.999987890101279
EZH2_Striata_PeakRegion_12383_chr19_40424800_40431599	0.604973900808491	2.83672969024574	4.21912194116791	0.0554564107908612	0.999987890101279
EZH2_Striata_PeakRegion_7591_chr10_119817400_119819999	0.727634325993136	1.73785515712814	4.20220641071532	0.0558981924475726	0.999987890101279
EZH2_Striata_PeakRegion_2885_chr4_135030200_135031199	-0.9420410416653	0.0416165724202587	4.20156621707466	0.0559149923173812	0.999987890101279
EZH2_Striata_PeakRegion_1851_chr3_55461600_55468599	0.659198865172469	3.68446377587394	4.18234664806613	0.0564220868915535	0.999987890101279
EZH2_Striata_PeakRegion_7179_chr10_39898000_39900399	0.660097507081906	2.52971009628112	4.17859437689185	0.0565217091450731	0.999987890101279
EZH2_Striata_PeakRegion_7167_chr10_34094800_34098799	0.699196900599474	1.94466967080214	4.16781659487479	0.0568089944768658	0.999987890101279
EZH2_Striata_PeakRegion_10605_chr15_89915200_89916199	0.964549675258093	0.640854258911224	4.15917250866357	0.0570406301257678	0.999987890101279
EZH2_Striata_PeakRegion_10862_chr16_18419800_18422599	0.748825567835999	1.16390646020231	4.1434975252004	0.0574634743279825	0.999987890101279
EZH2_Striata_PeakRegion_6604_chr9_56159400_56162999	0.66311810198529	2.43125581587512	4.1386132950077	0.0575959725938122	0.999987890101279
EZH2_Striata_PeakRegion_3384_chr5_48371000_48374399	0.654654719662542	1.96733059861671	4.13498115621104	0.0576947343347669	0.999987890101279
EZH2_Striata_PeakRegion_89_chr1_37701800_37703599	-0.77134611630551	0.904380803343813	4.12313390977942	0.058018242670907	0.999987890101279
EZH2_Striata_PeakRegion_11654_chr17_74338000_74341199	0.652797232518543	2.05564653128101	4.03049585158738	0.060621826129886	0.999987890101279
EZH2_Striata_PeakRegion_12675_chrX_75764200_75764999	0.787915311269298	0.736513716511288	4.0120912723229	0.0611551149832139	0.999987890101279
EZH2_Striata_PeakRegion_94_chr1_37886800_37891999	0.634429086391634	2.68703140723294	4.00295331217366	0.061421920880782	0.999987890101279
EZH2_Striata_PeakRegion_1041_chr2_48812600_48817399	0.652026968230516	2.33393369599814	3.9986206144429	0.0615488979025774	0.999987890101279
EZH2_Striata_PeakRegion_2108_chr3_106957200_106958599	0.71891941974263	0.699406082349159	3.98745688001868	0.0618774792872953	0.999987890101279
EZH2_Striata_PeakRegion_6836_chr9_96668400_96671199	0.642985151762463	2.17862632310862	3.98668675922606	0.0619002213289657	0.999987890101279
EZH2_Striata_PeakRegion_1298_chr2_120011800_120013799	-0.785135948335201	1.00697193746632	3.98431987816617	0.0619701773643973	0.999987890101279
EZH2_Striata_PeakRegion_6660_chr9_62120600_62125199	0.610435757471363	3.09407177127182	3.97039360149132	0.0623836528792052	0.999987890101279
EZH2_Striata_PeakRegion_6571_chr9_51006800_51010999	0.687232434898352	2.54300160380043	3.96641304287268	0.0625024261597485	0.999987890101279
EZH2_Striata_PeakRegion_12749_chrX_136818600_136828799	0.567303757418314	3.42439499325818	3.96624115247163	0.0625075610084595	0.999987890101279
EZH2_Striata_PeakRegion_2951_chr4_139870600_139872999	-0.746859666005256	1.0833617746832	3.95737238997147	0.0627731631370851	0.999987890101279
EZH2_Striata_PeakRegion_1066_chr2_59882000_59884199	0.7507594667156	2.03630075507709	3.94617274314649	0.0631104495132442	0.999987890101279
EZH2_Striata_PeakRegion_11479_chr17_35993400_35995799	0.665359113277102	2.09630076333695	3.94396488304106	0.0631771896438331	0.999987890101279
EZH2_Striata_PeakRegion_11030_chr16_50008800_50010999	0.716687605311912	1.5116556183293	3.93622236328935	0.0634118839094254	0.999987890101279
EZH2_Striata_PeakRegion_4693_chr6_149308400_149310199	0.794843725664344	1.87111754480219	3.91799740046505	0.0639683441125758	0.999987890101279
EZH2_Striata_PeakRegion_8893_chr12_40744000_40746599	0.723423551540954	1.63581362353181	3.88843314065881	0.0648831669796049	0.999987890101279
EZH2_Striata_PeakRegion_7235_chr10_58445600_58448399	0.643898458999551	2.69702601173971	3.86853656493587	0.0655074203064686	0.999987890101279
EZH2_Striata_PeakRegion_7852_chr11_41999400_42001999	0.820588329674332	1.3012074681005	3.85465518856766	0.0659470936552189	0.999987890101279
EZH2_Striata_PeakRegion_6576_chr9_52165400_52170199	0.64194181545732	2.74537940024994	3.83890055333135	0.0664502738236395	0.999987890101279
EZH2_Striata_PeakRegion_7514_chr10_91120000_91124999	0.619757508275159	3.66905034059862	3.82490621226707	0.0669009903074371	0.999987890101279
EZH2_Striata_PeakRegion_9463_chr13_44169200_44170599	-0.794897625306967	0.345966292761285	3.81648806980979	0.0671738311137404	0.999987890101279
EZH2_Striata_PeakRegion_34_chr1_16616600_16620199	0.689061678812733	2.38790221215875	3.81530800629977	0.067212181835021	0.999987890101279
EZH2_Striata_PeakRegion_1300_chr2_120074200_120074599	1.04575115848469	-0.999158543931141	3.77931884030023	0.0683941514677135	0.999987890101279
EZH2_Striata_PeakRegion_8955_chr12_69892200_69893599	0.75507113223054	1.44976740253673	3.77556053519586	0.0685189762468307	0.999987890101279
EZH2_Striata_PeakRegion_6454_chr9_37566400_37568999	0.623248906629642	2.01269217822715	3.77549390803519	0.0685211915357377	0.999987890101279
EZH2_Striata_PeakRegion_7788_chr11_23006200_23009399	0.581285451788446	2.5881550041733	3.77070778364065	0.0686805444917003	0.999987890101279
EZH2_Striata_PeakRegion_5723_chr8_36472200_36473399	0.753033191273627	1.30399867365561	3.76842479341178	0.0687567085146218	0.999987890101279
EZH2_Striata_PeakRegion_8131_chr11_72605800_72609599	0.629446704588049	2.99655687697853	3.76343182577278	0.0689236254015045	0.999987890101279
EZH2_Striata_PeakRegion_6443_chr9_36923200_36924199	-0.899432622435724	0.267523086592012	3.75957002225447	0.069053051530438	0.999987890101279
EZH2_Striata_PeakRegion_11968_chr18_59173200_59178599	0.602512143828558	2.93435216872044	3.75488461447135	0.0692104614667218	0.999987890101279
EZH2_Striata_PeakRegion_2737_chr4_126136400_126136799	-0.961126372201902	-0.633804862907309	3.74921879344085	0.069401369151755	0.999987890101279
EZH2_Striata_PeakRegion_258_chr1_75581400_75583399	0.695014998828379	0.812122042040344	3.73491231616084	0.0698861637773484	0.999987890101279
EZH2_Striata_PeakRegion_8982_chr12_73543800_73546799	0.872152039655769	2.0835538242142	3.72872190192428	0.070097159787315	0.999987890101279
EZH2_Striata_PeakRegion_488_chr1_151975800_151979199	0.698172085792596	2.75711531442493	3.72699170405026	0.0701562653897253	0.999987890101279
EZH2_Striata_PeakRegion_9720_chr13_98594200_98594599	0.790597339288725	0.145742847946841	3.72278729524463	0.0703001357666806	0.999987890101279
EZH2_Striata_PeakRegion_9392_chr13_30972400_30975199	0.609290791898933	2.84702289204363	3.71983701872348	0.0704012968928951	0.999987890101279
EZH2_Striata_PeakRegion_11666_chr17_78725400_78738799	0.560940303710241	4.25041270370113	3.70281971000082	0.0709881292640572	0.999987890101279
EZH2_Striata_PeakRegion_5794_chr8_66696800_66697599	0.803670815889961	0.261229923799233	3.68755664961233	0.0715193356058724	0.999987890101279
EZH2_Striata_PeakRegion_12591_chrX_36195800_36197199	-0.804710433474277	0.636293312511897	3.68392105032285	0.071646551172369	0.999987890101279
EZH2_Striata_PeakRegion_1566_chr2_158930800_158932199	-0.865089182725294	0.0945785919679789	3.67841948845874	0.0718395632640996	0.999987890101279
EZH2_Striata_PeakRegion_10014_chr14_63542800_63545599	0.592044028823943	2.26477729811887	3.6781614456033	0.0718486311349463	0.999987890101279
EZH2_Striata_PeakRegion_11477_chr17_35968800_35972799	0.601306656374901	2.87186546911002	3.66524423729679	0.0723042692969997	0.999987890101279
EZH2_Striata_PeakRegion_11001_chr16_38900600_38907399	0.55048218047672	3.19531039034703	3.63917045964104	0.0732343257132115	0.999987890101279
EZH2_Striata_PeakRegion_2109_chr3_107034800_107042399	0.55217190439173	3.38302752436349	3.62402393462198	0.0737810310315757	0.999987890101279
EZH2_Striata_PeakRegion_6492_chr9_44137400_44137999	-1.07971500133516	-0.873406722842705	3.6187635146389	0.073972019447349	0.999987890101279
EZH2_Striata_PeakRegion_6429_chr9_34750800_34752599	0.612854529913278	1.9432710181523	3.6123566026499	0.0742054153809863	0.999987890101279
EZH2_Striata_PeakRegion_5026_chr7_45780800_45781199	-1.24065795633639	-1.33731738554369	3.60083593654215	0.0746272716539105	0.999987890101279
EZH2_Striata_PeakRegion_6776_chr9_78106800_78110199	0.597679748429748	2.83743256476712	3.59903987682037	0.0746932913168188	0.999987890101279
EZH2_Striata_PeakRegion_8880_chr12_33427400_33430199	0.635400031478197	2.47731955652903	3.58470714903089	0.0752225924158944	0.999987890101279
EZH2_Striata_PeakRegion_1537_chr2_157277200_157281599	0.592683015094591	3.49786902152937	3.55098650138535	0.0764853057693538	0.999987890101279
EZH2_Striata_PeakRegion_1091_chr2_70209600_70215599	0.556986290295342	2.82962355790022	3.53462733068288	0.0771068363783204	0.999987890101279
EZH2_Striata_PeakRegion_12035_chr18_67638600_67642799	0.660093293985434	2.29597354160207	3.53250744695842	0.0771878092781875	0.999987890101279
EZH2_Striata_PeakRegion_9627_chr13_70886000_70887399	0.925737473263485	0.305600630469086	3.53127662387974	0.0772348686021199	0.999987890101279
EZH2_Striata_PeakRegion_2559_chr4_102253800_102256799	0.626170541018677	1.94700223768075	3.52507015255919	0.0774726801585423	0.999987890101279
EZH2_Striata_PeakRegion_610_chr1_175491000_175493199	0.753042392717213	1.71394724935535	3.5244123325697	0.0774979359477803	0.999987890101279
EZH2_Striata_PeakRegion_569_chr1_168425400_168432999	0.542679768835814	3.03819487902484	3.51782132949629	0.0777515191633388	0.999987890101279
EZH2_Striata_PeakRegion_5705_chr8_33653200_33654599	0.668219012267183	1.46193823939125	3.50313024458666	0.0783202567583793	0.999987890101279
EZH2_Striata_PeakRegion_10146_chr14_103345400_103347399	0.660615219796932	2.66216534638584	3.49877279623982	0.0784898846272275	0.999987890101279
EZH2_Striata_PeakRegion_5132_chr7_73738600_73742199	0.607622795412455	3.01810129232611	3.49829533697533	0.0785084974745353	0.999987890101279
EZH2_Striata_PeakRegion_2159_chr3_116244000_116255799	0.563894789061305	4.85634640881609	3.49361664739321	0.0786911616418366	0.999987890101279
EZH2_Striata_PeakRegion_9360_chr13_22019600_22022599	0.630680501435449	2.09039877669701	3.49038917717782	0.0788174583753512	0.999987890101279
EZH2_Striata_PeakRegion_657_chr1_182458800_182463399	0.631455480411825	2.40191104381336	3.48493419418302	0.0790314629231965	0.999987890101279
EZH2_Striata_PeakRegion_11852_chr18_35208600_35216199	0.59729364883829	3.39163747807732	3.48245553401173	0.0791289285806632	0.999987890101279
EZH2_Striata_PeakRegion_5431_chr7_127238400_127240399	0.69538470684194	0.993819421376034	3.47930690798239	0.0792529420843368	0.999987890101279
EZH2_Striata_PeakRegion_9566_chr13_55598800_55600599	0.659337735802655	1.72631521310779	3.46656455156274	0.0797571550985376	0.999987890101279
EZH2_Striata_PeakRegion_7221_chr10_52416000_52422599	0.550079632108347	3.72823111772153	3.4648561470001	0.0798250423138152	0.999987890101279
EZH2_Striata_PeakRegion_9478_chr13_46668400_46673599	0.586320405541244	2.27464530377559	3.44119528839963	0.0807722719157275	0.999987890101279
EZH2_Striata_PeakRegion_734_chr2_6405200_6406599	-0.811584547116158	0.415080188112644	3.426075858429	0.081384472433082	0.999987890101279
EZH2_Striata_PeakRegion_2957_chr4_140251400_140253199	0.864583608792588	0.472993935430604	3.42192648264937	0.081553437090735	0.999987890101279
EZH2_Striata_PeakRegion_5971_chr8_86883200_86886399	0.614743433756426	2.09119410543652	3.41741956448129	0.0817374283306856	0.999987890101279
EZH2_Striata_PeakRegion_4151_chr6_37869400_37871999	0.666806710027241	1.76019207678744	3.41472590714638	0.0818476276090816	0.999987890101279
EZH2_Striata_PeakRegion_10341_chr15_66234600_66241599	0.53695497892164	3.4462288568357	3.39741501788736	0.0825600098457512	0.999987890101279
EZH2_Striata_PeakRegion_8603_chr11_115368800_115370199	0.855049460574547	-0.360299449566473	3.39171818852353	0.0827960397921717	0.999987890101279
EZH2_Striata_PeakRegion_6246_chr8_122373600_122378999	0.578779642920189	3.19874052700069	3.38271936317003	0.0831704962118135	0.999987890101279
EZH2_Striata_PeakRegion_3595_chr5_113633200_113638599	-0.63127593218335	2.49842578812543	3.382224501318	0.0831911459681761	0.999987890101279
EZH2_Striata_PeakRegion_8095_chr11_69984400_69984799	-0.985122650141505	-1.07494093103514	3.38199423922905	0.0832007564753271	0.999987890101279
EZH2_Striata_PeakRegion_6993_chr9_112226600_112236199	0.528106670058172	4.1745932129112	3.37976340093688	0.0832939331842122	0.999987890101279
EZH2_Striata_PeakRegion_10922_chr16_30596600_30597399	0.667647466483172	0.737720121335739	3.37508212434236	0.0834898581028898	0.999987890101279
EZH2_Striata_PeakRegion_10780_chr16_6476400_6483399	0.587430022165469	3.33799520384162	3.36787216447034	0.0837926773077888	0.999987890101279
EZH2_Striata_PeakRegion_11133_chr16_96496200_96497199	0.883253338860846	0.109089190390797	3.36166245485812	0.0840545221026424	0.999987890101279
EZH2_Striata_PeakRegion_4647_chr6_135904200_135909799	0.566729886778116	2.75028137621792	3.36027906466629	0.0841129865816835	0.999987890101279
EZH2_Striata_PeakRegion_10856_chr16_18288400_18289799	0.650902806547382	1.69851393972017	3.35048017546928	0.0845284775517532	0.999987890101279
EZH2_Striata_PeakRegion_6441_chr9_36795200_36797399	0.74362073789247	1.08286369008423	3.34173905073663	0.0849011573168531	0.999987890101279
EZH2_Striata_PeakRegion_6251_chr8_122571400_122573399	-0.785170190542131	0.923704849457072	3.33621593877839	0.0851376337090468	0.999987890101279
EZH2_Striata_PeakRegion_9523_chr13_54046200_54057599	0.528732466468472	4.94800870801323	3.33104581779408	0.0853596995674602	0.999987890101279
EZH2_Striata_PeakRegion_11599_chr17_56659400_56661399	-0.708676820528245	0.845610635674147	3.33085061009078	0.0853680974373785	0.999987890101279
EZH2_Striata_PeakRegion_3174_chr5_18358800_18360999	0.657291839028018	1.67092525281362	3.3191632727273	0.0858726664556145	0.999987890101279
EZH2_Striata_PeakRegion_3744_chr5_123522000_123525799	0.613634419230154	2.84212443936945	3.3184403438577	0.085903992129952	0.999987890101279
EZH2_Striata_PeakRegion_10999_chr16_38705600_38707399	-0.673060313773686	0.678801649323129	3.31258745643091	0.0861581034461755	0.999987890101279
EZH2_Striata_PeakRegion_1387_chr2_131074000_131075999	-0.723355447103147	0.837833305724995	3.30139124073638	0.0866466744879333	0.999987890101279
EZH2_Striata_PeakRegion_70_chr1_34841200_34845199	0.547538525860567	2.57136885459842	3.29699894549962	0.0868392328296566	0.999987890101279
EZH2_Striata_PeakRegion_4826_chr7_25096200_25098199	-0.726520451213285	0.951149762043124	3.28462738567105	0.0873843192730187	0.999987890101279
EZH2_Striata_PeakRegion_4190_chr6_48742600_48743999	0.681406075103939	1.45435526071987	3.28089507331666	0.0875495548171401	0.999987890101279
EZH2_Striata_PeakRegion_3849_chr5_134964800_134966799	-0.75287180057208	0.338411458796598	3.2750005951198	0.0878112638502027	0.999987890101279
EZH2_Striata_PeakRegion_6112_chr8_108692200_108692599	-0.969010934980481	-1.0509636169981	3.27408004678414	0.0878522185144999	0.999987890101279
EZH2_Striata_PeakRegion_2311_chr4_21676000_21681599	0.697725352636191	3.43102386101404	3.27365365287909	0.0878711961653176	0.999987890101279
EZH2_Striata_PeakRegion_12803_chrX_166343600_166352599	0.548226762725136	3.23620922728993	3.24804515906665	0.0890198783124135	0.999987890101279
EZH2_Striata_PeakRegion_9726_chr13_100123800_100125799	0.580912475847166	2.13627461954671	3.23130350046002	0.0897804134279299	0.999987890101279
