Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
user-supplied	7231_GSE56185__Expression_in_the_heart_of_mice_inducibly_expressing_Celf1_for_7_d_[down]	7231_GSE56185__Expression_in_the_heart_of_mice_inducibly_expressing_Celf1_for_7_d_[down]	0.0851005124235273	0.988929326679738	0.509982309125224	1.66526173474848	enriched	3765	15	91863.3104913679	12373, 14463, 16493, 16598, 16716, 18709, 56490, 57339, 66274, 68926, 74762, 78689, 99662, 110842, 228140
user-supplied	7121_GSE30933__HDACi-9b_treated_PBMCs_from_Friedreich_Ataxia_patients_vs_controls_[down]	7121_GSE30933__HDACi-9b_treated_PBMCs_from_Friedreich_Ataxia_patients_vs_controls_[down]	0.0860566291646756	0.988929326679738	0.739527041677952	2.09494445873282	enriched	964	6	109904.825726141	16598, 18647, 56490, 68926, 75786, 100861753
user-supplied	8128_GSE65772__Liver_RNA_M6_module_(red)	8128_GSE65772__Liver_RNA_M6_module_(red)	0.0879340522708234	0.988929326679738	1.75352184376776	5.77490521778123	enriched	57	1	127012.438596491	69698
user-supplied	7187_GSE38001__Genes_changed_in_STHdhQ111/Q111_cells_upon_heat_shock_[down]	7187_GSE38001__Genes_changed_in_STHdhQ111/Q111_cells_upon_heat_shock_[down]	0.0879820936356638	0.988929326679738	0.433898743512541	1.5432625948552	enriched	6561	26	104453.954580094	12331, 14463, 15925, 18481, 18647, 18709, 20429, 26422, 50794, 54607, 56490, 66274, 66942, 68926, 70354, 71715, 75786, 76566, 78689, 99662, 140486, 140488, 217732, 228140, 244853, 619441
user-supplied	4267_GSE3634__Expression_in_retina_of_9_wk_R7E_Spinocerebellar_Ataxia_7_mice	4267_GSE3634__Expression_in_retina_of_9_wk_R7E_Spinocerebellar_Ataxia_7_mice	0.0881093507980559	0.988929326679738	0.886485564968403	2.42658656718707	enriched	547	4	116951.575868373	16493, 68926, 217732, 619441
user-supplied	8882_Insoluble_proteins_decreased_in_cortex_of_8_wk_R6/2_mice_vs_WT	8882_Insoluble_proteins_decreased_in_cortex_of_8_wk_R6/2_mice_vs_WT	0.0904426164441859	0.988929326679738	1.7431296559514	5.71520207856951	enriched	40	1	194024.925	242425
user-supplied	8078_GSE65774__Striatum_RNA_M45_module_(darkorange2)	8078_GSE65774__Striatum_RNA_M45_module_(darkorange2)	0.0923225843545769	0.988929326679738	1.22168858890765	3.3929121329749	enriched	189	2	122708.275132275	67980, 110842
user-supplied	8156_GSE65772__Liver_RNA_M47_module_(bisque4)	8156_GSE65772__Liver_RNA_M47_module_(bisque4)	0.0935095478178749	0.988929326679738	1.7294455186523	5.6375271379953	enriched	56	1	147234.375	75030
user-supplied	4428_GSE60487__CPSF6_binding_sites_in_MEFs_from_Mbnl1/2_KO_Myotonic_Dystrophy_mice_vs_WT_mice	4428_GSE60487__CPSF6_binding_sites_in_MEFs_from_Mbnl1/2_KO_Myotonic_Dystrophy_mice_vs_WT_mice	0.0936757971827601	0.988929326679738	0.508041795632842	1.66203340520542	enriched	3210	14	107084.540186916	14029, 14463, 18420, 19017, 20429, 57339, 66274, 67980, 72925, 73272, 83771, 108017, 244853, 619441
user-supplied	8910_GSE78272__Down-regulated_genes_in_cortex_of_6_mon_HD_Q140_mice_vs_Q20	8910_GSE78272__Down-regulated_genes_in_cortex_of_6_mon_HD_Q140_mice_vs_Q20	0.0946126786695639	0.988929326679738	0.870889402510655	2.38903472237725	enriched	421	4	165126.368171021	16493, 20429, 56490, 74762
user-supplied	8045_GSE65775__Down-regulated_genes_in_cerebellum_of_HD_Q175_mice	8045_GSE65775__Down-regulated_genes_in_cerebellum_of_HD_Q175_mice	0.0979063484715429	0.988929326679738	0.713358749463743	2.0408344114807	enriched	1114	6	95597.1876122083	18647, 67639, 76566, 110637, 217732, 619441
user-supplied	7223_GSE55177__Expression_in_cerebellum_of_6_mon_ataxin-2_KO_Spinocerebellar_Ataxia_2_mice_[down]	7223_GSE55177__Expression_in_cerebellum_of_6_mon_ataxin-2_KO_Spinocerebellar_Ataxia_2_mice_[down]	0.0982474386146008	0.988929326679738	1.19985506482135	3.31963575586706	enriched	201	2	118013.353233831	78500, 244853
user-supplied	7211_GSE44306__Expression_in_hippocampus_of_20_wk_N171-82Q_HD_mice_[down]	7211_GSE44306__Expression_in_hippocampus_of_20_wk_N171-82Q_HD_mice_[down]	0.101687152835846	0.988929326679738	1.18940238587829	3.28511738809591	enriched	165	2	153989.242424242	57339, 74762
user-supplied	8868_Insoluble_brain_proteome_of_WT_and_HD_R6/2_mice	8868_Insoluble_brain_proteome_of_WT_and_HD_R6/2_mice	0.102873608268323	0.988929326679738	0.619780412801118	1.85851988985883	enriched	1350	8	131292.682962963	12331, 18647, 26422, 57339, 75786, 110842, 242425, 320707
user-supplied	6185_GSE38001__STHdhQ7/Q7_vs_STHdhQ111/Q111_cells_upon_heat_shock_[up]	6185_GSE38001__STHdhQ7/Q7_vs_STHdhQ111/Q111_cells_upon_heat_shock_[up]	0.105141822089854	0.988929326679738	0.539233203925634	1.71469153921604	enriched	1989	11	132440.441427853	15925, 16598, 66274, 67980, 75786, 76566, 77059, 78689, 140488, 244853, 667335
user-supplied	8223_GSE72778__Locuses_with_decreased_DNA_methylation_in_Limbic_Lobe_Region_of_HD_vs_control	8223_GSE72778__Locuses_with_decreased_DNA_methylation_in_Limbic_Lobe_Region_of_HD_vs_control	0.108209214676352	0.988929326679738	0.755661467342257	2.12901933445421	enriched	688	5	152319.953488372	18420, 19017, 56490, 75786, 110637
user-supplied	8286_GSE86356__Myotonic_Dystrophy_1_down-regulated_genes_in_human_skeletal_muscle	8286_GSE86356__Myotonic_Dystrophy_1_down-regulated_genes_in_human_skeletal_muscle	0.10852339893908	0.988929326679738	0.557594872585629	1.74646696931827	enriched	2582	10	77216.9814097599	15925, 18420, 66274, 68926, 74987, 76438, 110842, 140486, 217732, 258313
user-supplied	8134_GSE65772__Liver_RNA_M13_module_(salmon)	8134_GSE65772__Liver_RNA_M13_module_(salmon)	0.10858645359742	0.988929326679738	0.834754091005691	2.30424734346409	enriched	748	4	78768.0721925134	66274, 67980, 71715, 622459
user-supplied	4312_E-AFMX-6__HD_grade_2_markers_in_human_caudate_nucleus_(HG-U133A)	4312_E-AFMX-6__HD_grade_2_markers_in_human_caudate_nucleus_(HG-U133A)	0.112374168728293	0.988929326679738	0.55222549777929	1.73711466405828	enriched	1551	10	164666.024500322	16598, 17775, 18481, 18647, 26422, 56490, 66274, 76438, 242425, 320707
user-supplied	8895_Insoluble_proteins_enriched_in_striatum_of_12_wk_R6/2_mice_vs_WT	8895_Insoluble_proteins_enriched_in_striatum_of_12_wk_R6/2_mice_vs_WT	0.114311805701858	0.988929326679738	1.61389292346689	5.02232474673697	enriched	72	1	102683.875	242425
user-supplied	8284_GSE86356__Myotonic_Dystrophy_1_markers_in_human_skeletal_muscle	8284_GSE86356__Myotonic_Dystrophy_1_markers_in_human_skeletal_muscle	0.115169906641352	0.988929326679738	0.4556509148638	1.57719967169397	enriched	3939	16	101998.328763646	15925, 16716, 18173, 18420, 18481, 66274, 68926, 74987, 76438, 108017, 110637, 110842, 140486, 217732, 258313, 320707
user-supplied	8230_GSE72778__Locuses_with_increased_DNA_methylation_in_Caudate_Nucleus_of_HD_vs_control	8230_GSE72778__Locuses_with_increased_DNA_methylation_in_Caudate_Nucleus_of_HD_vs_control	0.116726755888112	0.988929326679738	0.81502690458385	2.25923645534868	enriched	567	4	121360.716049383	16598, 26422, 140488, 237029
user-supplied	8185_GSE84243__PRC2_deficiency_up-regulated_genes_at_6_mon	8185_GSE84243__PRC2_deficiency_up-regulated_genes_at_6_mon	0.117250018854	0.988929326679738	1.13596163338168	3.11416679021279	enriched	191	2	132327.827225131	14463, 20429
user-supplied	8877_Insoluble_proteins_enriched_in_brain_of_5_wk_R6/2_mice_vs_WT	8877_Insoluble_proteins_enriched_in_brain_of_5_wk_R6/2_mice_vs_WT	0.119759933232316	0.988929326679738	1.5997429844354	4.95175958154728	enriched	55	1	168158.6	26422
user-supplied	8879_Insoluble_proteins_enriched_in_cerebellum_of_8_wk_R6/2_mice_vs_WT	8879_Insoluble_proteins_enriched_in_cerebellum_of_8_wk_R6/2_mice_vs_WT	0.120763828068498	0.988929326679738	1.5850169547695	4.8793741064747	enriched	67	1	114202.731343284	26422
user-supplied	4060_GSE10581__HttQ74_changed_genes_before_transgene_induction_in_PC12_cells	4060_GSE10581__HttQ74_changed_genes_before_transgene_induction_in_PC12_cells	0.124602504785585	0.988929326679738	1.56700863160107	4.79229122246452	enriched	74	1	100842.648648649	76566
user-supplied	8875_Insoluble_proteins_enriched_in_striatum_of_5_wk_R6/2_mice_vs_WT	8875_Insoluble_proteins_enriched_in_striatum_of_5_wk_R6/2_mice_vs_WT	0.124624697619002	0.988929326679738	1.57211104358164	4.81680595556043	enriched	54	1	157085.425925926	320707
user-supplied	8409_GSE95602__Genes_changed_upon_heat_shock_in_quadriceps_of_Hsf1_KO_mice	8409_GSE95602__Genes_changed_upon_heat_shock_in_quadriceps_of_Hsf1_KO_mice	0.127382638418341	0.988929326679738	1.56718086308447	4.79311667697327	enriched	57	1	168575.684210526	18976
user-supplied	8236_GSE72778__Changes_in_DNA_methylation_in_Midbrain_of_HD_vs_control	8236_GSE72778__Changes_in_DNA_methylation_in_Midbrain_of_HD_vs_control	0.129809081148815	0.988929326679738	1.54699264268111	4.69732239264717	enriched	68	1	118199.514705882	20429
