Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Reactome	R-MMU-74160	Gene Expression	3.12544032907591e-11	3.09418592578515e-08	1.77570573396152	5.90444663479342	enriched	984	30	70309.4979674797	14056, 11461, 13629, 13681, 13716, 15081, 15388, 15481, 19704, 20382, 20384, 20602, 20620, 20877, 22631, 22668, 53379, 53817, 54196, 56086, 59013, 68592, 69131, 71805, 71978, 107932, 192292, 217166, 233908, 235606
Gene Ontology Biological Process	GO:0000380	alternative mRNA splicing, via spliceosome	7.15369067815718e-11	5.66125196042664e-08	2.89182580435011	18.0261918736569	enriched	48	6	165040.291666667	13207, 15388, 19205, 20382, 71514, 72289
Gene Ontology Cellular Component	GO:0045202	synapse	1.10972146930762e-10	4.35565676703242e-08	1.43412215903574	4.1959600060237	enriched	899	25	207670.935483871	11461, 11838, 11938, 12313, 12631, 13175, 13488, 14470, 15481, 17754, 19164, 19395, 22631, 56013, 66259, 76380, 207278, 217166, 218194, 227801, 233908, 241638, 260297, 268566, 268980
MeSH	17381	Spliceosomes	1.11118151225975e-10	8.0171746109541e-08	2.36195655353038	10.6116935007351	enriched	97	9	44157.6082474227	19205, 20382, 20384, 22668, 53379, 53817, 59013, 71514, 233908
Gene Ontology Biological Process	GO:0010467	gene expression	1.12850303148587e-10	7.93839188037448e-08	1.00660403152649	2.73629285458439	enriched	4747	75	105830.294501791	14056, 19317, 20464, 22772, 108655, 225872, 11911, 11931, 12748, 13207, 13488, 13627, 13629, 13653, 13681, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20382, 20384, 20429, 20602, 20817, 20877, 20918, 22668, 29819, 53379, 53817, 54196, 56086, 56321, 56399, 56455, 59013, 65105, 66083, 66266, 66704, 68592, 69131, 71514, 72289, 78926, 101023, 107932, 110109, 117109, 140488, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 268755, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0051252	regulation of RNA metabolic process	1.36985076678369e-10	8.48590988501308e-08	1.05597889398996	2.87478788957924	enriched	3204	57	116231.59144819	14056, 20464, 22772, 108655, 225872, 11911, 12748, 13207, 13653, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 20382, 20384, 20429, 20602, 20817, 20877, 22668, 53379, 53817, 56086, 56321, 56399, 56455, 59013, 66083, 66266, 69131, 71514, 72289, 101023, 107932, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0048024	regulation of mRNA splicing, via spliceosome	1.57762706853327e-10	8.48590988501308e-08	2.59392319174699	13.3821695695666	enriched	73	7	132707.684931507	13207, 15388, 15481, 19205, 20382, 53379, 72289
Gene Ontology Biological Process	GO:0019222	regulation of metabolic process	1.60844919633797e-10	8.48590988501308e-08	0.993611540796187	2.70097154777726	enriched	5773	85	113497.135804608	14056, 18574, 19317, 20464, 22772, 108655, 225872, 11911, 11931, 12631, 12748, 13207, 13488, 13627, 13629, 13653, 13681, 13716, 14029, 14237, 14312, 14705, 15229, 15388, 15481, 15925, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20382, 20384, 20429, 20602, 20620, 20817, 20877, 20918, 22668, 29819, 53379, 53817, 56013, 56086, 56321, 56399, 56420, 56455, 56812, 59013, 59046, 66083, 66266, 66704, 69131, 71514, 72289, 78926, 93687, 100855, 101023, 107932, 108937, 140488, 170791, 216439, 217166, 217218, 218194, 224619, 224727, 225631, 244059, 268515, 268755, 268933, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0034641	cellular nitrogen compound metabolic process	2.05291859950551e-10	9.99771357959183e-08	0.986253708332296	2.68117118484433	enriched	5565	83	102829.272416891	14056, 18574, 19317, 20464, 22772, 108655, 225872, 11911, 11931, 12748, 13207, 13488, 13627, 13629, 13653, 13681, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 15925, 17536, 17537, 18089, 18420, 18626, 18861, 19164, 19205, 19241, 19704, 19735, 20382, 20384, 20429, 20602, 20817, 20877, 20918, 22668, 23801, 23984, 53379, 53817, 54196, 56086, 56321, 56399, 56420, 56455, 56632, 59013, 65105, 66083, 66266, 66704, 68592, 69131, 71514, 72289, 101023, 107932, 108937, 110109, 117109, 140488, 170791, 216439, 217166, 217218, 224619, 225631, 235606, 244059, 268515, 268566, 268755, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0016070	RNA metabolic process	2.33128297658617e-10	1.05423946605479e-07	1.0110193588356	2.74840119462203	enriched	3914	65	108035.671946857	14056, 19317, 20464, 22772, 108655, 225872, 11911, 12748, 13207, 13653, 13681, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 20382, 20384, 20429, 20602, 20817, 20877, 22668, 53379, 53817, 54196, 56086, 56321, 56399, 56455, 59013, 65105, 66083, 66266, 66704, 68592, 69131, 71514, 72289, 101023, 107932, 110109, 117109, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 320038, 329559, 381373
Gene Ontology Molecular Function	GO:0001067	regulatory region nucleic acid binding	3.10543874690141e-10	6.10218713766128e-08	1.4122589006419	4.10521821831243	enriched	836	24	134784.403110048	14056, 22772, 108655, 225872, 11461, 11911, 13653, 15081, 15229, 15388, 17536, 18626, 19205, 20602, 53379, 69131, 71514, 101023, 107932, 217166, 225631, 244059, 268515, 329559
Gene Ontology Biological Process	GO:0050684	regulation of mRNA processing	3.37467535632895e-10	1.4243379787279e-07	2.36625589720998	10.6574150339821	enriched	103	8	128828.631067961	13207, 15388, 15481, 19205, 20382, 20817, 53379, 72289
Reactome	R-MMU-72203	Processing of Capped Intron-Containing Pre-mRNA	4.45348720982503e-10	2.20447616886339e-07	2.10187380926466	8.18148610273466	enriched	194	12	62329.3402061856	15388, 15481, 20382, 20384, 22668, 53379, 53817, 54196, 59013, 68592, 71805, 233908
MeSH	34441	Heterogeneous-Nuclear Ribonucleoproteins	4.72346784947551e-10	2.72638564271727e-07	2.83250028851462	16.9878823765755	enriched	41	6	47351.7073170732	15388, 19205, 20382, 53379, 59013, 233908
Gene Ontology Biological Process	GO:0019219	regulation of nucleobase-containing compound metabolic process	5.71892467725866e-10	2.17200217928753e-07	1.00725351998865	2.7380706224799	enriched	3563	60	115120.657591917	14056, 20464, 22772, 108655, 225872, 11911, 12748, 13207, 13488, 13653, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 20382, 20384, 20429, 20602, 20817, 20877, 22668, 53379, 53817, 56086, 56321, 56399, 56420, 56455, 59013, 66083, 66266, 69131, 71514, 72289, 101023, 107932, 108937, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 320038, 329559, 381373
Gene Ontology Biological Process	GO:1903311	regulation of mRNA metabolic process	5.83225984013394e-10	2.17200217928753e-07	2.19311183259741	8.96306130912114	enriched	137	9	117077.605839416	13207, 15388, 15481, 19205, 19704, 20382, 20817, 53379, 72289
Gene Ontology Cellular Component	GO:0044451	nucleoplasm part	6.00677706835232e-10	1.53292858192321e-07	1.33629063559515	3.80490352271424	enriched	958	26	91643.6659707724	14056, 22772, 11461, 12748, 13716, 20382, 20384, 20602, 22668, 53379, 53817, 66961, 68592, 69131, 71514, 72289, 74648, 93687, 107932, 108937, 170791, 216848, 217166, 217218, 268515, 329559
Gene Ontology Biological Process	GO:0031323	regulation of cellular metabolic process	6.82022810427624e-10	2.277886356685e-07	0.961680203515679	2.61608834360429	enriched	5336	79	114153.047226387	14056, 18574, 19317, 20464, 22772, 108655, 225872, 11911, 12631, 12748, 13207, 13488, 13627, 13629, 13653, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 15925, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20382, 20384, 20429, 20602, 20620, 20817, 20877, 22668, 53379, 53817, 56013, 56086, 56321, 56399, 56420, 56455, 56812, 59013, 59046, 66083, 66266, 66704, 69131, 71514, 72289, 93687, 100855, 101023, 107932, 108937, 140488, 170791, 216439, 217166, 217218, 218194, 224619, 224727, 225631, 244059, 268515, 268755, 268933, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	6.83617766182516e-10	2.277886356685e-07	3.01452928687117	20.3794957862183	enriched	36	5	196376.083333333	13207, 15388, 19205, 20382, 72289
MeSH	13058	Mass Spectrometry	7.40720713765018e-10	3.56286663320974e-07	1.5789378525084	4.84980186970827	enriched	497	19	75789.3822937626	11461, 12631, 13207, 13629, 15481, 20382, 22145, 22631, 22668, 53379, 56086, 56399, 59013, 69131, 93687, 107932, 110109, 216848, 233908
Gene Ontology Cellular Component	GO:0044428	nuclear part	7.81110105438577e-10	1.53292858192321e-07	0.991731535707125	2.69589847771499	enriched	3602	61	95720.2704053304	14056, 22772, 11461, 11911, 11938, 12748, 13207, 13627, 13653, 13716, 15081, 15388, 15481, 18626, 18861, 19164, 19704, 20382, 20384, 20602, 20817, 20877, 22668, 29819, 53379, 53817, 54196, 56086, 56321, 56399, 56455, 59013, 66599, 66704, 66961, 68592, 68953, 69131, 71514, 71805, 72289, 74648, 93687, 100855, 107932, 108937, 110109, 117109, 170791, 216439, 216848, 217166, 217218, 224727, 225631, 227801, 235606, 244059, 268515, 270162, 329559
Gene Ontology Biological Process	GO:0060255	regulation of macromolecule metabolic process	8.10732352153191e-10	2.56637326074093e-07	0.956082327446074	2.60148471804785	enriched	5339	79	113387.257538865	14056, 19317, 20464, 22772, 108655, 225872, 11911, 11931, 12631, 12748, 13207, 13488, 13629, 13653, 13681, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 15925, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20382, 20384, 20429, 20602, 20620, 20817, 20877, 20918, 22668, 29819, 53379, 53817, 56013, 56086, 56321, 56399, 56420, 56455, 56812, 59013, 59046, 66083, 66266, 66704, 69131, 71514, 72289, 78926, 93687, 101023, 107932, 108937, 140488, 170791, 216439, 217166, 217218, 224619, 224727, 225631, 244059, 268515, 268755, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	1.07712129072262e-09	3.09966131434769e-07	1.95199883622907	7.04275082634844	enriched	211	11	111013.085308057	13207, 15388, 15481, 19205, 20382, 20817, 22668, 53379, 53817, 71514, 72289
Gene Ontology Biological Process	GO:0000398	mRNA splicing, via spliceosome	1.07712129072262e-09	3.09966131434769e-07	1.95199883622907	7.04275082634844	enriched	211	11	111013.085308057	13207, 15388, 15481, 19205, 20382, 20817, 22668, 53379, 53817, 71514, 72289
Gene Ontology Biological Process	GO:0000375	RNA splicing, via transesterification reactions	1.18708959209668e-09	3.26759313372351e-07	1.94681758538982	7.00635493725596	enriched	212	11	110579.051886792	13207, 15388, 15481, 19205, 20382, 20817, 22668, 53379, 53817, 71514, 72289
Gene Ontology Cellular Component	GO:0098794	postsynapse	1.37370351716007e-09	2.1567145219413e-07	1.6418166518733	5.16454317234694	enriched	460	16	245779.439130435	11461, 11838, 12313, 12631, 13175, 13488, 15481, 17754, 22631, 56013, 66259, 217166, 233908, 241638, 268566, 268980
Gene Ontology Biological Process	GO:0006996	organelle organization	1.37920558675369e-09	3.63822940405735e-07	0.99410189836698	2.70229631440233	enriched	3341	57	101504.700987728	14056, 22772, 108655, 11461, 11838, 11938, 12631, 14312, 14705, 15081, 15481, 17754, 18626, 18861, 19164, 19201, 19205, 19241, 19704, 19735, 20620, 20817, 20877, 22631, 22668, 29819, 53379, 56086, 56399, 56455, 59046, 66083, 66359, 66961, 68953, 71514, 71805, 78926, 83560, 93687, 100855, 107932, 192662, 207278, 216439, 216848, 217218, 218194, 223332, 224727, 225631, 233020, 244059, 268515, 270162, 329559, 382406
Gene Ontology Biological Process	GO:0009889	regulation of biosynthetic process	1.63642742109526e-09	4.14408880118164e-07	0.972077613866737	2.64343078660391	enriched	3814	62	112444.264813844	14056, 19317, 20464, 22772, 108655, 225872, 11911, 12748, 13207, 13488, 13627, 13629, 13653, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20384, 20429, 20602, 20877, 22668, 53379, 53817, 56086, 56321, 56399, 56455, 59046, 66083, 66266, 66704, 69131, 71514, 101023, 107932, 140488, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 268755, 320038, 329559, 381373
Gene Ontology Molecular Function	GO:0019899	enzyme binding	1.68248437912468e-09	2.83378440426857e-07	1.10349826583502	3.01469379905228	enriched	1963	40	115999.173204279	11461, 11931, 11938, 12049, 12313, 12631, 13207, 13488, 13627, 13629, 13653, 13716, 15481, 18626, 20382, 20384, 20602, 22145, 22631, 29819, 53379, 54196, 56013, 56399, 56455, 56812, 66259, 69131, 71514, 71978, 83560, 100855, 107932, 192662, 216439, 218194, 223332, 224727, 227801, 268980
MeSH	11485	Protein Binding	1.82703794041927e-09	7.5326164229286e-07	1.57595173646686	4.83534139961291	enriched	474	18	98982.3227848101	11461, 11911, 12313, 13207, 13681, 15481, 17754, 19164, 19205, 20602, 22145, 22631, 56086, 56420, 56455, 71514, 93687, 192662
Gene Ontology Cellular Component	GO:0099572	postsynaptic specialization	1.84711918252739e-09	2.41664759714001e-07	1.94262910655399	6.97707033965609	enriched	233	11	245460.283261803	11461, 12313, 13175, 15481, 17754, 22631, 56013, 66259, 241638, 268566, 268980
Gene Ontology Biological Process	GO:2000112	regulation of cellular macromolecule biosynthetic process	2.17156765588866e-09	5.28776724208888e-07	0.979047944251397	2.66192073820935	enriched	3479	58	111778.624029894	14056, 19317, 20464, 22772, 108655, 225872, 11911, 13207, 13629, 13653, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20384, 20429, 20602, 20877, 22668, 53379, 53817, 56086, 56321, 56399, 56455, 66083, 66266, 66704, 69131, 71514, 101023, 107932, 140488, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 268755, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0090304	nucleic acid metabolic process	2.35507181689815e-09	5.49613148249693e-07	0.944527330593671	2.57159757577511	enriched	4372	68	105132.574565416	14056, 19317, 20464, 22772, 108655, 225872, 11911, 12748, 13207, 13653, 13681, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 18861, 19164, 19205, 19241, 19704, 20382, 20384, 20429, 20602, 20817, 20877, 22668, 53379, 53817, 54196, 56086, 56321, 56399, 56420, 56455, 59013, 65105, 66083, 66266, 66704, 68592, 69131, 71514, 72289, 101023, 107932, 108937, 110109, 117109, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0031326	regulation of cellular biosynthetic process	2.43076420012501e-09	5.49613148249693e-07	0.965026068709015	2.6248560821921	enriched	3756	61	112457.077209798	14056, 19317, 20464, 22772, 108655, 225872, 11911, 12748, 13207, 13488, 13629, 13653, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20384, 20429, 20602, 20877, 22668, 53379, 53817, 56086, 56321, 56399, 56455, 59046, 66083, 66266, 66704, 69131, 71514, 101023, 107932, 140488, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 268755, 320038, 329559, 381373
MeSH	2846	Chromatography, Affinity	2.95899966200354e-09	1.06745912806778e-06	2.95868396534393	19.2725916600863	enriched	33	5	66873	12313, 15481, 20382, 59013, 71514
Gene Ontology Biological Process	GO:0048519	negative regulation of biological process	2.97596040122096e-09	6.4968294138379e-07	0.934467882974752	2.54585840264712	enriched	4708	71	122777.987255735	14056, 19317, 19739, 22772, 108655, 170942, 11911, 11938, 12049, 12631, 12748, 13175, 13207, 13488, 13627, 13653, 13716, 14705, 15081, 15229, 15388, 15481, 15925, 17536, 17537, 17754, 18626, 19164, 19205, 19704, 19735, 20429, 20602, 20620, 20817, 20877, 22668, 29819, 53379, 53817, 56013, 56086, 56321, 56399, 56455, 56632, 56812, 59046, 66083, 66266, 68592, 68953, 69131, 70510, 71514, 71805, 78926, 83560, 100855, 107932, 108937, 192662, 216439, 217166, 223332, 224619, 224727, 225631, 268515, 268755, 268980
Reactome	R-MMU-72163	mRNA Splicing - Major Pathway	3.17582997921422e-09	1.04802389314069e-06	2.15295975139125	8.61030508311831	enriched	145	10	59197.0965517241	15388, 15481, 20382, 20384, 22668, 53379, 54196, 59013, 68592, 233908
Gene Ontology Biological Process	GO:0006807	nitrogen compound metabolic process	3.5263069264305e-09	7.4416830504105e-07	0.915992525515304	2.49925459525062	enriched	5855	83	103886.047993168	14056, 18574, 19317, 20464, 22772, 108655, 225872, 11911, 11931, 12748, 13207, 13488, 13627, 13629, 13653, 13681, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 15925, 17536, 17537, 18089, 18420, 18626, 18861, 19164, 19205, 19241, 19704, 19735, 20382, 20384, 20429, 20602, 20817, 20877, 20918, 22668, 23801, 23984, 53379, 53817, 54196, 56086, 56321, 56399, 56420, 56455, 56632, 59013, 65105, 66083, 66266, 66704, 68592, 69131, 71514, 72289, 101023, 107932, 108937, 110109, 117109, 140488, 170791, 216439, 217166, 217218, 224619, 225631, 235606, 244059, 268515, 268566, 268755, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0080090	regulation of primary metabolic process	4.63529365298241e-09	9.46646584420375e-07	0.91550016196832	2.49802435628055	enriched	5227	76	113203.942605701	14056, 18574, 19317, 20464, 22772, 108655, 225872, 11911, 12631, 12748, 13207, 13488, 13629, 13653, 13716, 14029, 14237, 14312, 14705, 15229, 15388, 15481, 15925, 17536, 17537, 18089, 18420, 18626, 19164, 19205, 19241, 19704, 19735, 20382, 20384, 20429, 20602, 20620, 20817, 20877, 22668, 53379, 53817, 56013, 56086, 56321, 56399, 56420, 56455, 56812, 59013, 59046, 66083, 66266, 66704, 69131, 71514, 72289, 93687, 101023, 107932, 108937, 140488, 170791, 216439, 217166, 217218, 224619, 224727, 225631, 244059, 268515, 268755, 320038, 329559, 381373
Gene Ontology Biological Process	GO:0006139	nucleobase-containing compound metabolic process	4.82448399330162e-09	9.54494005049767e-07	0.916493619748902	2.50050727114471	enriched	4911	73	105439.270616982	14056, 18574, 19317, 20464, 22772, 108655, 225872, 11911, 11931, 12748, 13207, 13488, 13653, 13681, 13716, 14029, 14237, 14312, 15229, 15388, 15481, 17536, 17537, 18089, 18420, 18626, 18861, 19164, 19205, 19241, 19704, 20382, 20384, 20429, 20602, 20817, 20877, 22668, 23984, 53379, 53817, 54196, 56086, 56321, 56399, 56420, 56455, 59013, 65105, 66083, 66266, 66704, 68592, 69131, 71514, 72289, 101023, 107932, 108937, 110109, 117109, 170791, 216439, 217166, 217218, 224619, 225631, 244059, 268515, 268566, 320038, 329559, 381373
