Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Gene Ontology Biological Process	GO:0002063	chondrocyte development	0.000104280240085288	0.051259738987843	2.95104448483908	19.125920032673	enriched	26	2	197460.884615385	20429, 76566
Gene Ontology Biological Process	GO:0071371	cellular response to gonadotropin stimulus	0.000107428491307162	0.051259738987843	3.20920415360662	24.7593737232866	enriched	14	2	514524.714285714	14463, 19017
Gene Ontology Biological Process	GO:0070252	actin-mediated cell contraction	0.00011335276351758	0.051259738987843	2.36877648179779	10.6843118336517	enriched	77	3	176859.25974026	12373, 14463, 16493
Gene Ontology Biological Process	GO:0034698	response to gonadotropin	0.000126547640501343	0.0534115408009334	3.14296272354631	23.1724187290513	enriched	15	2	492431.666666667	14463, 19017
Transcription Factors	16	AP1FJ_Q2	0.000127741727610406	0.0102619187847026	2.86815122178386	17.6044413877209	enriched	46	2	83950.4782608696	14463, 16716
Gene Ontology Cellular Component	GO:0031597	cytosolic proteasome complex	0.000128860690510859	0.0162965878289031	4.14779613105729	63.2943540125328	enriched	10	1	50268.9	15925
Gene Ontology Cellular Component	GO:0030017	sarcomere	0.000139715419837911	0.0162965878289031	2.01778227077047	7.52162549437656	enriched	177	4	140537.813559322	12373, 16493, 16716, 57339
Gene Ontology Cellular Component	GO:0031414	N-terminal protein acetyltransferase complex	0.000145135006109824	0.0162965878289031	4.11218543237481	61.0800581496767	enriched	10	1	52866.2	78689
Gene Ontology Biological Process	GO:0050657	nucleic acid transport	0.000182674283475268	0.0666827247457576	2.26628726623566	9.64353040569435	enriched	144	3	77655.1388888889	76438, 140486, 140488
Gene Ontology Biological Process	GO:0050658	RNA transport	0.000182674283475268	0.0666827247457576	2.26628726623566	9.64353040569435	enriched	144	3	77655.1388888889	76438, 140486, 140488
Gene Ontology Biological Process	GO:0043267	negative regulation of potassium ion transport	0.000194198635973534	0.0666827247457576	2.82857403092862	16.9213143416654	enriched	33	2	185237.848484848	12373, 16493
Gene Ontology Biological Process	GO:0003209	cardiac atrium morphogenesis	0.000200121903359563	0.0666827247457576	2.79494070102759	16.3616584948542	enriched	34	2	163952.647058824	14463, 20429
pFAM	PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	0.000208613528122762	0.0244077827903632	4.10139143654254	60.4243057178984	enriched	10	1	53934.7	70354
Gene Ontology Molecular Function	GO:0004596	peptide alpha-N-acetyltransferase activity	0.000208921551312017	0.0608922486912376	3.97332373287595	53.1609302566224	enriched	11	1	53095.2727272727	78689
Gene Ontology Molecular Function	GO:0005234	extracellular-glutamate-gated ion channel activity	0.000214677220944918	0.0608922486912376	2.9552718800799	19.2069439954887	enriched	18	2	436416.055555556	14805, 110637
Gene Ontology Cellular Component	GO:0044449	contractile fiber part	0.000221810290237323	0.021792861015817	1.95308219150888	7.05038476202622	enriched	191	4	136782.057591623	12373, 16493, 16716, 57339
Gene Ontology Biological Process	GO:0051236	establishment of RNA localization	0.000225873518027615	0.0676042303100874	2.23222765683476	9.32060608194524	enriched	147	3	78854.5850340136	76438, 140486, 140488
Gene Ontology Biological Process	GO:0043249	erythrocyte maturation	0.000226115219862074	0.0676042303100874	3.98310254855539	53.6833312636418	enriched	12	1	50782.0833333333	16598
Gene Ontology Biological Process	GO:1901863	positive regulation of muscle tissue development	0.000235140740435876	0.0676042303100874	2.26652516991457	9.64582490998016	enriched	76	3	216279.263157895	14463, 19017, 20429
Gene Ontology Biological Process	GO:0002577	regulation of antigen processing and presentation	0.000245600583972834	0.0676042303100874	3.88594365730145	48.7128890505903	enriched	17	1	31008.2941176471	18173
Gene Ontology Cellular Component	GO:0030016	myofibril	0.000267943897464931	0.0234004337119373	1.92580463051927	6.86066674744058	enriched	200	4	132770.69	12373, 16493, 16716, 57339
Gene Ontology Biological Process	GO:0003230	cardiac atrium development	0.000287313163803815	0.0757908183350815	2.71344482450884	15.0811380088273	enriched	38	2	154888.736842105	14463, 20429
MeSH	5977	Glutarates	0.000320268137256272	0.0840267131019637	3.88661274369661	48.7454930881656	enriched	11	1	46329.4545454545	110842
Gene Ontology Biological Process	GO:0015802	basic amino acid transport	0.000331578582145345	0.0838909270839533	3.86917770659281	47.9029795768944	enriched	11	1	64953.4545454545	18173
Gene Ontology Biological Process	GO:0045647	negative regulation of erythrocyte differentiation	0.000346964867874517	0.0838909270839533	3.84121814482789	46.5821837389006	enriched	11	1	64985.5454545455	50794
pFAM	PF00060	Ligand-gated ion channel	0.000348073991398413	0.0291917111663441	2.93339616544036	18.7913407521938	enriched	17	2	461411.352941176	14805, 110637
Gene Ontology Molecular Function	GO:0004970	ionotropic glutamate receptor activity	0.000361408419569991	0.0608922486912376	2.82353410916571	16.8362467882302	enriched	19	2	460249.105263158	14805, 110637
Gene Ontology Molecular Function	GO:0003724	RNA helicase activity	0.00036490783264564	0.0608922486912376	2.64678025184488	14.1085394927728	enriched	67	2	82493.7164179104	66942, 71715
Gene Ontology Molecular Function	GO:0004004	ATP-dependent RNA helicase activity	0.00036490783264564	0.0608922486912376	2.64678025184488	14.1085394927728	enriched	67	2	82493.7164179104	66942, 71715
Gene Ontology Biological Process	GO:0060586	multicellular organismal iron ion homeostasis	0.00037088407566689	0.0838909270839533	3.82030740886948	45.6182296139967	enriched	11	1	66642.4545454545	18173
Gene Ontology Biological Process	GO:0086009	membrane repolarization	0.00037187186954983	0.0838909270839533	2.67204961151906	14.4695958712145	enriched	37	2	176153.945945946	12373, 16493
Transcription Factors	222	AP4_Q6	0.000372533670423512	0.0224451536430166	2.19277936946303	8.96008191696109	enriched	124	3	161175.862903226	14805, 16716, 50794
Reactome	R-MMU-5578775	Ion homeostasis	0.000375297893614402	0.0817116892016558	2.72427309882674	15.2453280513321	enriched	50	2	116195.78	12373, 108017
Gene Ontology Biological Process	GO:0030048	actin filament-based movement	0.000384273714331803	0.0838909270839533	2.16318271918123	8.69877941925969	enriched	95	3	168342.021052632	12373, 14463, 16493
MeSH	4198	Disease Susceptibility	0.000385462193447451	0.0872466074859034	3.86900942022461	47.8949188367112	enriched	11	1	61269.8181818182	18173
MeSH	17470	Receptors, Glutamate	0.000408223183146327	0.0872466074859034	2.79193239151743	16.3125115237172	enriched	23	2	456009.739130435	14805, 110637
Gene Ontology Molecular Function	GO:0008186	RNA-dependent ATPase activity	0.000413178956344276	0.0608922486912376	2.6202555067887	13.7392336040993	enriched	68	2	83265.4117647059	66942, 71715
MeSH	8052	Lipid Metabolism, Inborn Errors	0.000423233716147833	0.0872466074859034	3.77847893756349	43.7494454617585	enriched	14	1	35072.5	110842
Gene Ontology Cellular Component	GO:0043292	contractile fiber	0.000435323404344038	0.0342164195814414	1.85648150771238	6.40117461879736	enriched	214	4	131934.439252336	12373, 16493, 16716, 57339
Reactome	R-MMU-194002	Glucocorticoid biosynthesis	0.000436645381042502	0.0817116892016558	3.81706214740217	45.4704264908323	enriched	11	1	56290.0909090909	18976
pFAM	PF02493	MORN repeat	0.00044089741487082	0.0291917111663441	3.83899006150996	46.4785102918274	enriched	10	1	72084.2	57339
Gene Ontology Biological Process	GO:0051280	negative regulation of release of sequestered calcium ion into cytosol	0.000442922750117178	0.0934714643663951	3.74717566648617	42.4011577159312	enriched	12	1	63345.5	12373
Transcription Factors	189	CDC5_01	0.000499633412252012	0.024082330470547	1.89816772645013	6.67365527091457	enriched	172	4	222228.011627907	16716, 18420, 50794, 56490
MeSH	5934	Glucagon	0.00050982045551463	0.0980894556410149	3.73217153642504	41.7697142071273	enriched	11	1	57816.9090909091	15925
Reactome	R-MMU-69166	Removal of the Flap Intermediate	0.000554301558331319	0.0817116892016558	3.81240259385693	45.2590474522923	enriched	11	1	91771.8181818182	19076
Reactome	R-MMU-69183	Processive synthesis on the lagging strand	0.000554301558331319	0.0817116892016558	3.81240259385693	45.2590474522923	enriched	11	1	91771.8181818182	19076
pFAM	PF01841	Transglutaminase-like superfamily	0.000566501298512102	0.0291917111663441	3.77782988794732	43.7210591140446	enriched	11	1	74441.6363636364	16716
pFAM	PF00270	DEAD/DEAH box helicase	0.000582170877961278	0.0291917111663441	2.61977812507674	13.7326763105309	enriched	61	2	96938.5901639344	66942, 71715
Gene Ontology Cellular Component	GO:0005782	peroxisomal matrix	0.000620781968284847	0.0406612189226575	3.6001600263679	36.6040915948445	enriched	18	1	42553.2222222222	15925
Gene Ontology Cellular Component	GO:0031907	microbody lumen	0.000620781968284847	0.0406612189226575	3.6001600263679	36.6040915948445	enriched	18	1	42553.2222222222	15925
Reactome	R-MMU-174411	Polymerase switching on the C-strand of the telomere	0.000660296478397219	0.0817116892016558	3.74368531633769	42.2534208055597	enriched	12	1	87806.9166666667	19076
Reactome	R-MMU-69091	Polymerase switching	0.000660296478397219	0.0817116892016558	3.74368531633769	42.2534208055597	enriched	12	1	87806.9166666667	19076
Reactome	R-MMU-69109	Leading Strand Synthesis	0.000660296478397219	0.0817116892016558	3.74368531633769	42.2534208055597	enriched	12	1	87806.9166666667	19076
Reactome	R-MMU-2151209	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	0.000876425771758721	0.0912003509058015	3.69316283352679	40.1717026477835	enriched	10	1	147990.2	19017
Reactome	R-MMU-389359	CD28 dependent Vav1 pathway	0.00101051760803237	0.0912003509058015	3.55883253422468	35.1221692698691	enriched	11	1	102585.363636364	18481
Reactome	R-MMU-193048	Androgen biosynthesis	0.00101333723228668	0.0912003509058015	3.53084531572638	34.1528253364501	enriched	13	1	70808.6923076923	18976
pFAM	PF00229	TNF(Tumour Necrosis Factor) family	0.00107221504840713	0.0431161160638024	3.53209001494612	34.1953617985572	enriched	14	1	71499.1428571429	619441
Gene Ontology Cellular Component	GO:0030014	CCR4-NOT complex	0.00110354805618717	0.0626996514582754	3.43072298322912	30.8989741161855	enriched	16	1	64480	228140
pFAM	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	0.00110554143753339	0.0431161160638024	2.04369575848795	7.71908441946133	enriched	159	3	104140.955974843	19017, 140486, 140488
Gene Ontology Cellular Component	GO:0016529	sarcoplasmic reticulum	0.00111678768500745	0.0626996514582754	2.40940560521142	11.1273451430378	enriched	62	2	123333.35483871	12373, 57339
Reactome	R-MMU-69186	Lagging Strand Synthesis	0.00120623172014206	0.0995141169117202	3.50611173408536	33.318464542713	enriched	15	1	79670.0666666667	19076
Gene Ontology Cellular Component	GO:0034705	potassium channel complex	0.00129123792602092	0.0676608673234962	1.99569986239336	7.35735035930011	enriched	88	3	290780.75	14805, 16493, 110637
Transcription Factors	69	AP4_Q5	0.00130214691250818	0.0464544106013124	3.44417612817058	31.3174712328343	enriched	11	1	119759.545454545	16493
Transcription Factors	94	AREB6_03	0.00134929823323314	0.0464544106013124	1.72797865262749	5.62926370313027	enriched	246	4	165676.052845528	18481, 18647, 56490, 57339
Transcription Factors	64	HSF1_01	0.00219650879339692	0.0661698274010823	1.87250478043421	6.50456852770595	enriched	159	3	135027.396226415	56490, 57339, 242425
pFAM	PF00786	P21-Rho-binding domain	0.00256750969776758	0.0835033650820671	3.21947024498035	25.0148649203697	enriched	17	1	80687.2352941177	18481
pFAM	PF00689	Cation transporting ATPase, C-terminus	0.00292527692094173	0.0835033650820671	3.19022073959881	24.2937894526063	enriched	14	1	112021.785714286	320707
pFAM	PF00690	Cation transporter/ATPase, N-terminus	0.00292527692094173	0.0835033650820671	3.19022073959881	24.2937894526063	enriched	14	1	112021.785714286	320707
pFAM	PF07717	Domain of unknown function (DUF1605)	0.00309271722526174	0.0835033650820671	3.17770223706356	23.991563244415	enriched	16	1	100970.0625	71715
pFAM	PF04408	Helicase associated domain (HA2)	0.0035996782290527	0.0902490755998213	3.11586901939608	22.5530208525611	enriched	17	1	99131.7647058823	71715
Gene Ontology Cellular Component	GO:0005575	cellular_component	1.49655757283551e-284	1.17629425224871e-281	-6.26593332037797	0.00189993933858875	depleted	20693	56	105122.452326874	12331, 12373, 14029, 14463, 14805, 15925, 16493, 16598, 16716, 17775, 18173, 18420, 18481, 18647, 18709, 18976, 19017, 19076, 20429, 26422, 50794, 54607, 56490, 57339, 66274, 66942, 67980, 68926, 69698, 70354, 71715, 72925, 74762, 74987, 75786, 76438, 76566, 78689, 83771, 99662, 108017, 110637, 110842, 140486, 140488, 215919, 217732, 228140, 237029, 242425, 244853, 258313, 320707, 619441, 621976, 622459
